Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
1997,5,0.7397260273972602,54.0,39.26830783214372,-0.0012694426956759187,0.001164235012394532,-0.1469642336789294,0.05625417414006642,-24.730000000000473
1998,2,0.7698630136986301,140.5,76.5,-0.004284339609183611,0.0008960665542374986,-0.30087962962962533,0.11467592592592044,-40.220000000000255
1999,1,0.6438356164383562,235.0,0.0,-0.0054165807914262395,0.0,-0.17970085470085548,0.0,-42.05000000000018
2000,3,0.7068493150684931,86.0,68.43001290856715,-0.0017246484422516403,0.0011914707351695308,-0.17800753295668129,0.129127741286874,-23.44000000000051
2001,2,0.673972602739726,123.0,107.0,-0.002575328713513604,0.002393620189450775,-0.13117030567685145,0.037170305676861144,-38.55000000000018
2002,1,0.27945205479452057,102.0,0.0,-0.00533141750322706,0.0,-0.40851485148514166,0.0,-41.25999999999931
2003,2,0.5068493150684932,92.5,42.5,-0.0023233434153366473,0.0008623232779955819,-0.2078411513859309,0.02358742004264351,-24.69000000000051
2004,2,0.8191780821917808,149.5,96.5,-0.0027062964262296505,0.0016927592981511865,-0.1449211145996851,0.005655808477236568,-34.11999999999989
2005,3,0.2356164383561644,28.666666666666668,25.69478978746902,-0.0009228963017594957,0.0011942215519885003,-0.14918055555556178,0.11985040991239873,-20.279999999999745
2006,2,0.4657534246575342,85.0,10.0,-0.0026835326068427355,5.090293952772062e-05,-0.25071449108683536,0.025501725129387767,-21.170000000000073
2007,2,0.4438356164383562,81.0,7.0,-0.0018555228283392957,0.00044827154288187225,-0.17740513304990607,0.02822705085813322,-17.889999999999418
2008,2,0.9972602739726028,182.0,71.0,-0.004472728632429603,0.00044979506896823587,-0.21737878787878986,0.0657121212121222,-38.220000000000255
2009,2,0.7205479452054795,131.5,121.5,-0.002646531937698331,0.0025705547617570646,-0.11315476190477042,0.047599206349198696,-40.51000000000022
2010,2,0.2876712328767123,52.5,42.5,-0.0017714803239677244,0.0016607413473245598,-0.18953309692674436,0.09397754137112413,-26.649999999999636
2011,3,0.35342465753424657,43.0,23.50886357667394,-0.0014293381804947561,0.0008308066923819304,-0.25452134245682684,0.033140381405782,-16.5600000000004
2012,1,0.26575342465753427,97.0,0.0,-0.0036766413300927288,0.0,-0.296875,0.0,-28.5
2013,1,0.15342465753424658,56.0,0.0,-0.0015027942177221268,0.0,-0.21199999999999736,0.0,-11.659999999999854
2014,3,0.410958904109589,50.0,31.123410267299864,-0.0015013612022788576,0.0010452563770923411,-0.18959656084655116,0.08019084460241828,-19.210000000000036
2015,2,0.3095890410958904,56.5,32.5,-0.002096120346311017,0.001723947503039707,-0.23113142292490274,0.10591403162055014,-29.659999999999854
2016,1,0.6465753424657534,236.0,0.0,-0.005275508810975536,0.0,-0.17429787234042568,0.0,-40.960000000000036
2017,1,0.6794520547945205,248.0,0.0,-0.005380962623045376,0.0,-0.16914979757084916,0.0,-41.779999999999745
2018,1,0.29041095890410956,106.0,0.0,-0.00483451864365249,0.0,-0.35704761904761695,0.0,-37.48999999999978
2019,1,0.19452054794520549,71.0,0.0,-0.0030125408766636047,0.0,-0.3341428571428618,0.0,-23.390000000000327
2020,2,0.7342465753424657,134.0,66.0,-0.0027962404818093495,0.0020651668775777095,-0.13693804845120694,0.05260969024225713,-37.719999999999345
