Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
2000,2,0.0410958904109589,7.5,2.5,-0.0016182075140358573,0.0008637183032315121,-0.35430555555556487,0.06680555555554216,-3.7899999999999636
2001,8,0.2191780821917808,10.0,0.8660254037844386,-0.001570238072313283,0.0005026124507446369,-0.26948015873015957,0.09061822072192291,-4.069999999999936
2002,5,0.1506849315068493,11.0,4.732863826479693,-0.0011148769841575357,0.000424136158441123,-0.18546959064327914,0.06537095374593847,-2.6100000000001273
2003,4,0.12054794520547946,11.0,1.7320508075688772,-0.0009757955113315225,0.00018901929114011626,-0.1558974358974423,0.04563022055908877,-1.8300000000001546
2004,3,0.049315068493150684,6.0,1.4142135623730951,-0.0009450945110935621,5.681194077381249e-05,-0.3086904761904688,0.07396814752358925,-1.5399999999999636
2005,4,0.12054794520547946,11.0,0.7071067811865476,-0.0016777296953672423,0.0008281052987214769,-0.26390909090909015,0.14983529524940548,-4.679999999999836
2006,2,0.043835616438356165,8.0,2.0,-0.0007892288679949657,2.3156071436352852e-05,-0.1889999999999822,0.05899999999997413,-1.2399999999997817
2007,10,0.2328767123287671,8.5,3.138470965295043,-0.0010323240422082049,0.00022246656830963196,-0.25694505494506426,0.14476485587124013,-2.150000000000091
2008,6,0.11232876712328767,6.833333333333333,2.4776781245530843,-0.0010371148348705531,0.00018998644065553255,-0.3053282828282879,0.08638486212080952,-2.0399999999999636
2009,6,0.14246575342465753,8.666666666666666,1.7950549357115013,-0.000986940140483267,0.00021349790568756275,-0.19986772486773216,0.030028653859778934,-2.0299999999999727
2010,5,0.12054794520547946,8.8,2.9257477676655586,-0.001065082229500547,0.00020713579585479824,-0.23631111111110714,0.09031737319714722,-2.1299999999998818
2011,4,0.1178082191780822,10.75,1.299038105676658,-0.0013358854049721964,0.0003145525934370287,-0.21368055555555227,0.06207987655055193,-2.740000000000009
2012,2,0.0273972602739726,5.0,0.0,-0.0009109189074328785,0.00017002760864380365,-0.347500000000025,0.06499999999999773,-1.650000000000091
2013,5,0.136986301369863,10.0,3.40587727318528,-0.0011683220984560997,0.00022282569517591784,-0.23689743589744264,0.1093132925299337,-2.290000000000191
2014,3,0.08767123287671233,10.666666666666666,0.9428090415820634,-0.0010000570521593386,0.00024375965302229585,-0.1564309764309666,0.028158980081990238,-1.959999999999809
2015,5,0.14794520547945206,10.8,5.344155686354955,-0.0013092961597918034,0.0008752301155524158,-0.19921111111110576,0.034892469738381414,-4.629999999999882
2016,2,0.04657534246575343,8.5,1.5,-0.001368018262277284,0.00016332519711915604,-0.283333333333322,0.02333333333333107,-2.339999999999918
2017,4,0.09863013698630137,9.0,2.345207879911715,-0.0011008988158084931,0.0005037509333064596,-0.22430555555553788,0.09293099042558924,-2.990000000000009
2018,3,0.057534246575342465,7.0,2.160246899469287,-0.0011156331791888241,0.0001893064439829957,-0.32188888888888245,0.1323649090046247,-2.019999999999982
2019,3,0.09041095890410959,11.0,4.08248290463863,-0.0012791818914114933,0.0003747374525915812,-0.24444444444444446,0.12144480024346214,-2.6799999999998363
2020,7,0.16164383561643836,8.428571428571429,4.894811914003375,-0.0011412145259215858,0.00036947944511860005,-0.3071262626262497,0.1407830517472661,-2.9400000000000546
