Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change, Drawdown
7/20/04,9/18/04,62,3171.95,3165.39,-0.0020681284383423275,-0.10754098360655648,-6.559999999999945
5/25/10,6/3/10,11,3187.27,3186.86,-0.0001286367330034338,-0.04099999999998545,-0.4099999999998545
3/15/11,3/29/11,16,3186.59,3185.32,-0.0003985451532829707,-0.08466666666666546,-1.2699999999999818
6/3/11,6/11/11,10,3186.78,3186.57,-6.589723796435159e-05,-0.023333333333337376,-0.21000000000003638
5/14/14,5/20/14,7,3186.68,3186.46,-6.903736804442238e-05,-0.03666666666663332,-0.2199999999997999
5/15/15,5/21/15,7,3186.89,3186.68,-6.589496342830671e-05,-0.03500000000000606,-0.21000000000003638
5/27/15,6/5/15,11,3187.09,3186.19,-0.0002823892641877358,-0.0900000000000091,-0.900000000000091
6/7/15,6/15/15,10,3187.65,3185.75,-0.000596050381942839,-0.2111111111111212,-1.900000000000091
6/19/15,6/27/15,10,3186.71,3185.67,-0.00032635539474880473,-0.11555555555555151,-1.0399999999999636
7/8/15,7/16/15,10,3185.62,3185.27,-0.00010986872257202963,-0.038888888888878786,-0.34999999999990905
5/31/18,6/7/18,8,3186.45,3186.25,-6.276577382347695e-05,-0.028571428571402584,-0.1999999999998181
6/22/18,7/17/18,27,3186.73,3185.12,-0.0005052200845381087,-0.06192307692308182,-1.6100000000001273
3/22/19,4/2/19,13,3187.14,3184.82,-0.0007279253500002225,-0.19333333333330907,-2.319999999999709
5/24/19,6/5/19,14,3186.78,3185.49,-0.0004047973189239352,-0.09923076923080142,-1.2900000000004184
7/9/19,7/17/19,10,3186.31,3185.02,-0.0004048570289770812,-0.1433333333333293,-1.2899999999999636
3/11/20,3/17/20,14,3185.35,3184.42,-0.00029196163686873855,-0.07153846153844895,-0.9299999999998363
