Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
4/10/00,4/11/00,2,1749.0,1748.0,-1.0
4/18/00,4/19/00,2,1751.0,1750.0,-1.0
5/7/00,5/8/00,2,1752.0,1751.0,-1.0
8/15/00,8/18/00,4,1739.0,1738.0,-1.0
7/17/01,7/18/01,2,1790.0,1789.0,-1.0
9/16/01,9/17/01,2,1792.0,1791.0,-1.0
2/11/03,2/14/03,4,1742.0,1741.0,-1.0
11/10/03,11/13/03,4,1772.0,1771.0,-1.0
8/10/04,8/13/04,4,1776.0,1775.0,-1.0
1/1/05,1/4/05,4,1792.0,1778.0,-14.0
1/7/05,1/10/05,4,1787.0,1785.0,-2.0
1/11/05,1/12/05,2,1786.0,1785.0,-1.0
2/9/05,2/12/05,4,1794.0,1789.0,-5.0
3/5/05,3/6/05,2,1798.0,1797.0,-1.0
4/9/05,4/12/05,4,1798.0,1797.0,-1.0
11/19/07,11/21/07,3,1749.0,1748.0,-1.0
1/27/08,1/28/08,2,1794.0,1793.0,-1.0
2/18/08,2/19/08,2,1798.0,1797.0,-1.0
3/12/08,3/15/08,4,1798.0,1797.0,-1.0
8/2/08,8/4/08,3,1790.0,1789.0,-1.0
12/3/08,12/6/08,4,1755.0,1754.0,-1.0
4/6/10,4/8/10,3,1798.0,1797.0,-1.0
6/14/10,6/15/10,2,1795.0,1794.0,-1.0
12/15/10,12/16/10,2,1769.0,1768.0,-1.0
12/11/11,12/12/11,2,1752.0,1751.0,-1.0
5/23/12,5/24/12,2,1756.0,1755.0,-1.0
6/22/13,6/23/13,2,1797.0,1796.0,-1.0
7/12/13,7/15/13,4,1796.0,1795.0,-1.0
7/26/13,7/27/13,2,1797.0,1796.0,-1.0
8/26/13,8/29/13,4,1797.0,1796.0,-1.0
9/22/13,9/24/13,3,1797.0,1796.0,-1.0
9/28/14,9/29/14,2,1787.0,1786.0,-1.0
1/6/15,1/8/15,3,1770.0,1769.0,-1.0
11/25/15,11/27/15,3,1749.0,1748.0,-1.0
7/26/16,7/28/16,3,1773.0,1772.0,-1.0
12/19/16,12/22/16,4,1760.0,1759.0,-1.0
3/1/17,3/2/17,2,1798.0,1795.0,-3.0
4/14/17,4/15/17,2,1797.0,1796.0,-1.0
10/28/18,10/29/18,2,1756.0,1755.0,-1.0
3/12/19,3/14/19,3,1797.0,1796.0,-1.0
3/19/19,3/20/19,2,1798.0,1797.0,-1.0
5/29/19,5/30/19,2,1797.0,1796.0,-1.0
2/20/20,2/22/20,3,1784.0,1783.0,-1.0
6/1/20,6/4/20,4,1797.0,1796.0,-1.0
7/8/20,7/10/20,3,1796.0,1795.0,-1.0
