Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
1997,2,0.10136986301369863,18.5,6.5,-0.006485525127717198,0.004789788693608694,-0.3772727272727273,0.1927272727272753,-13.680000000000064
1998,5,0.14794520547945206,10.8,1.9390719429665315,-0.0031441869158829565,0.0023280421268748277,-0.36274603174603043,0.24970777377809683,-7.9500000000000455
2000,1,0.0273972602739726,10.0,0.0,-0.002344821851744201,0.0,-0.3133333333333515,0.0,-2.8200000000001637
2001,2,0.0547945205479452,10.0,0.0,-0.002012566741919613,0.0010159966041437536,-0.26888888888889695,0.13555555555555857,-3.6400000000001
2002,3,0.0958904109589041,11.666666666666666,1.247219128924647,-0.0033992439878850083,0.0009903391429105341,-0.39506734006734706,0.132041970680198,-5.380000000000109
2004,1,0.038356164383561646,14.0,0.0,-0.0065154140106268394,0.0,-0.6046153846153769,0.0,-7.8599999999999
2005,1,0.0273972602739726,10.0,0.0,-0.0009164833699925924,0.0,-0.12222222222221212,0.0,-1.099999999999909
2006,2,0.0547945205479452,10.0,0.0,-0.002118626009372241,0.0005115381691150539,-0.28388888888889596,0.06944444444444443,-3.1800000000000637
2007,1,0.07945205479452055,29.0,0.0,-0.006218647651424071,0.0,-0.26785714285714285,0.0,-7.5
2009,1,0.030136986301369864,11.0,0.0,-0.004246249284689361,0.0,-0.5119999999999891,0.0,-5.119999999999891
2010,1,0.057534246575342465,21.0,0.0,-0.004569320749700917,0.0,-0.275,0.0,-5.5
2012,1,0.03287671232876712,12.0,0.0,-0.0025687066686618993,0.0,-0.28090909090910415,0.0,-3.0900000000001455
2014,2,0.06301369863013699,11.5,1.5,-0.002525863209499257,0.00014566380538142873,-0.29263888888888484,0.025138888888881827,-3.2100000000000364
2015,1,0.0410958904109589,15.0,0.0,-0.004028640728311905,0.0,-0.3464285714285812,0.0,-4.850000000000136
2017,2,0.0684931506849315,12.5,2.5,-0.006531876246112744,0.00197661570844264,-0.6725000000000073,0.06250000000000633,-10.290000000000191
2019,2,0.0547945205479452,10.0,0.0,-0.0030334998768110377,0.0018685418153011764,-0.40777777777778584,0.2522222222222202,-5.940000000000055
