Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
2000,1,0.13972602739726028,51.0,0.0,-0.0009510430224690707,0.0,-0.07,0.0,-3.5
2001,1,0.8191780821917808,299.0,0.0,-0.006767216474615424,0.0,-0.08332214765100647,0.0,-24.829999999999927
2002,1,0.21095890410958903,77.0,0.0,-0.004091226104768362,0.0,-0.19605263157894856,0.0,-14.900000000000091
2003,2,0.4301369863013699,78.5,15.5,-0.002915555013709529,0.0001273892284867021,-0.14290322580645368,0.03451612903225602,-11.0
2004,3,0.6109589041095891,74.33333333333333,22.5289936649544,-0.0033177939663389896,0.0011535394886658071,-0.15987250928740462,0.01765607679342961,-15.509999999999764
2005,3,0.589041095890411,71.66666666666667,39.041288685470185,-0.002031780361845987,0.0011406304276411667,-0.1034368530020668,0.0034420226030859196,-12.159999999999854
2006,1,0.16712328767123288,61.0,0.0,-0.0016409255707204601,0.0,-0.0986666666666603,0.0,-5.919999999999618
2007,3,0.5013698630136987,61.0,11.045361017187261,-0.0015769525512669587,0.0005810828385908332,-0.09338536336553298,0.022701234998285545,-8.590000000000146
2008,1,0.0273972602739726,10.0,0.0,-0.0006989852182728154,0.0,-0.27888888888891317,0.0,-2.5100000000002183
2009,1,0.2493150684931507,91.0,0.0,-0.0027658326010122337,0.0,-0.11155555555556021,0.0,-10.040000000000418
2011,2,0.8876712328767123,162.0,60.0,-0.0057054534762266676,0.0011387901187362368,-0.13865440616460076,0.02530598987500718,-25.050000000000182
2012,1,0.8657534246575342,316.0,0.0,-0.010402047387104813,0.0,-0.12000000000000058,0.0,-37.80000000000018
2013,2,0.21095890410958903,38.5,26.5,-0.0017765428334685157,0.0008909463090170588,-0.21954545454546706,0.06954545454546848,-9.599999999999909
2014,2,0.4849315068493151,88.5,26.5,-0.0029956165521198837,0.0006267879922503962,-0.1268708656888139,0.012309462180042446,-13.059999999999945
2015,2,0.5506849315068493,100.5,30.5,-0.0028080829811541878,0.0008264545586245519,-0.10226867335562848,0.0014994425863984057,-13.099999999999909
2016,2,0.4767123287671233,87.0,18.0,-0.0032919775502332506,0.000808517833938887,-0.137256787330316,0.0050509049773780484,-14.800000000000182
2018,3,0.8712328767123287,106.0,43.734044709661454,-0.004194904809843451,0.0019775631424804895,-0.13830607195708516,0.03375735589019072,-21.610000000000127
2019,1,0.7041095890410959,257.0,0.0,-0.005698942256427445,0.0,-0.08058593749999865,0.0,-20.629999999999654
