Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
1997,2,0.2876712328767123,52.5,41.5,-0.0007829701235623266,0.0006495794178824877,-0.16279365079363844,0.01434920634918753,-13.360000000000582
1998,1,0.23013698630136986,84.0,0.0,-0.0013722160054675,0.0,-0.15987500000001093,0.0,-12.790000000000873
1999,2,0.18082191780821918,33.0,23.0,-0.0004623351629995608,0.0003989201461085792,-0.17705882352944244,0.019607843137272735,-8.030000000000655
2000,1,0.3287671232876712,120.0,0.0,-0.001995633412543921,0.0,-0.16043103448276363,0.0,-18.610000000000582
2001,1,0.11232876712328767,41.0,0.0,-0.0007113588886064574,0.0,-0.17918918918921672,0.0,-6.630000000001019
2002,1,0.336986301369863,123.0,0.0,-0.002018710947236426,0.0,-0.15789915966387288,0.0,-18.790000000000873
2003,1,0.09315068493150686,34.0,0.0,-0.00043599188153042715,0.0,-0.13533333333331635,0.0,-4.059999999999491
2004,1,0.26301369863013696,96.0,0.0,-0.0018329810019938784,0.0,-0.18576086956521898,0.0,-17.090000000000146
2005,1,0.2602739726027397,95.0,0.0,-0.001565760884719285,0.0,-0.16043956043956445,0.0,-14.600000000000364
2006,2,0.27123287671232876,49.5,32.5,-0.0007138104048727621,0.0005411571751314993,-0.13597370983442636,0.012127555988367657,-11.700000000000728
2007,1,0.3095890410958904,113.0,0.0,-0.0015629472167640482,0.0,-0.1337614678899076,0.0,-14.579999999999927
2008,2,0.3698630136986301,67.5,16.5,-0.0013062100780043785,0.0002154469947521165,-0.19677260638298036,0.019397606382973998,-14.19000000000051
2009,1,0.3013698630136986,110.0,0.0,-0.0019079366950893236,0.0,-0.16481481481482493,0.0,-17.80000000000109
2010,1,0.2465753424657534,90.0,0.0,-0.0015055541436516395,0.0,-0.1613793103448167,0.0,-14.039999999999054
2011,2,0.3452054794520548,63.0,35.0,-0.0014778467848148482,0.0006831032614376139,-0.25916666666665833,0.04916666666665985,-20.159999999999854
2012,1,0.2328767123287671,85.0,0.0,-0.0014021210032572466,0.0,-0.16123456790122828,0.0,-13.05999999999949
2013,1,0.2054794520547945,75.0,0.0,-0.0008692880530843677,0.0,-0.11408450704223302,0.0,-8.099999999998545
2014,3,0.2191780821917808,26.666666666666668,19.39644870130154,-0.00036912887201074126,0.00030101049416625733,-0.15065000000006168,0.026083423855053012,-7.4099999999998545
2015,2,0.27123287671232876,49.5,36.5,-0.0009558750653219926,0.0007608033067822753,-0.21019578313251325,0.017304216867450373,-16.01000000000022
2016,1,0.2493150684931507,91.0,0.0,-0.0014917673958202472,0.0,-0.16174418604650995,0.0,-13.909999999999854
2017,2,0.20273972602739726,37.0,21.0,-0.0006573261980623919,0.0005244064879988925,-0.14972934472934038,0.05434472934474178,-11.020000000000437
2018,1,0.2684931506849315,98.0,0.0,-0.0016968070834450755,0.0,-0.1681914893616967,0.0,-15.80999999999949
2019,2,0.2356164383561644,43.0,24.0,-0.0010454534205568055,0.00039331991260499797,-0.2833731617646979,0.07368566176469676,-13.420000000000073
2020,1,0.1863013698630137,68.0,0.0,-0.0012057381981937293,0.0,-0.17841269841269494,0.0,-11.239999999999782
