Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
2000,1,0.0273972602739726,10.0,0.0,-0.0009528296947803447,0.0,-0.20222222222221514,0.0,-1.8199999999999363
2002,1,0.049315068493150684,18.0,0.0,-0.0013056199335130137,0.0,-0.14647058823529466,0.0,-2.490000000000009
2005,3,0.07945205479452055,9.666666666666666,3.681787005729087,-0.0010192347827474347,0.0003273975077628576,-0.25487891737891394,0.09282309081310834,-2.8299999999999272
2006,1,0.16164383561643836,59.0,0.0,-0.019346808879366104,0.0,-0.635172413793106,0.0,-36.840000000000146
2008,1,0.030136986301369864,11.0,0.0,-0.0019656148443233045,0.0,-0.375,0.0,-3.75
2009,6,0.18356164383561643,11.166666666666666,4.4503433076062295,-0.0011885583190456692,0.00039778636587686967,-0.2422304894180073,0.06694140761861744,-3.130000000000109
2010,3,0.0547945205479452,6.666666666666667,2.357022603955158,-0.0009091603205935019,0.00018711831478630063,-0.329629629629633,0.05723810159630193,-2.240000000000009
2011,1,0.03287671232876712,12.0,0.0,-0.002568888143270609,0.0,-0.4454545454545537,0.0,-4.900000000000091
2016,1,0.0136986301369863,5.0,0.0,-0.0005290090769577217,0.0,-0.2524999999999977,0.0,-1.009999999999991
2018,1,0.01643835616438356,6.0,0.0,-0.0006919218128351162,0.0,-0.26399999999998724,0.0,-1.3199999999999363
2019,2,0.049315068493150684,9.0,2.0,-0.0014160928684678205,0.0008708594666308225,-0.30516666666665815,0.13183333333333092,-4.369999999999891
2020,1,0.03287671232876712,12.0,0.0,-0.00090583504377331,0.0,-0.15727272727272892,0.0,-1.7300000000000182
