Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
2000,1,0.1232876712328767,45.0,0.0,-0.0009240909989262334,0.0,-0.15727272727270825,0.0,-6.919999999999163
2017,1,0.043835616438356165,16.0,0.0,-0.001842476885774417,0.0,-0.9219999999999952,0.0,-13.829999999999927
