Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change, Drawdown
1/3/98,1/14/98,12,7489.0,7486.0,-0.0004005875283749499,-0.2727272727272727,-3.0
1/19/98,1/28/98,10,7485.0,7483.0,-0.0002672010688042752,-0.2222222222222222,-2.0
2/2/98,2/11/98,10,7482.0,7480.0,-0.0002673082063619353,-0.2222222222222222,-2.0
2/15/98,3/4/98,18,7479.0,7475.0,-0.0005348308597406071,-0.23529411764705882,-4.0
3/11/98,3/24/98,14,7474.0,7472.0,-0.0002675943270002676,-0.15384615384615385,-2.0
3/29/98,4/7/98,10,7473.0,7472.0,-0.00013381506757660912,-0.1111111111111111,-1.0
4/9/98,4/18/98,10,7472.0,7471.0,-0.00013383297644539615,-0.1111111111111111,-1.0
8/9/98,8/18/98,10,7505.0,7504.0,-0.00013324450366422385,-0.1111111111111111,-1.0
8/19/98,8/31/98,13,7504.0,7502.0,-0.00026652452025586353,-0.16666666666666666,-2.0
9/1/98,9/12/98,12,7502.0,7500.0,-0.00026659557451346307,-0.18181818181818182,-2.0
9/16/98,10/4/98,19,7499.0,7495.0,-0.0005334044539271903,-0.2222222222222222,-4.0
10/13/98,10/24/98,12,7495.0,7493.0,-0.000266844563042028,-0.18181818181818182,-2.0
10/28/98,11/6/98,10,7493.0,7492.0,-0.00013345789403443215,-0.1111111111111111,-1.0
12/2/98,12/15/98,14,7492.0,7490.0,-0.00026695141484249865,-0.15384615384615385,-2.0
1/1/99,1/10/99,10,7490.0,7489.0,-0.0001335113484646195,-0.1111111111111111,-1.0
1/16/99,1/25/99,10,7489.0,7488.0,-0.00013352917612498332,-0.1111111111111111,-1.0
2/15/99,2/24/99,10,7488.0,7487.0,-0.00013354700854700856,-0.1111111111111111,-1.0
3/8/99,3/14/99,7,7487.0,7486.0,-0.00013356484573260317,-0.16666666666666666,-1.0
4/3/99,4/13/99,11,7487.0,7485.0,-0.00026712969146520634,-0.2,-2.0
