Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change, Drawdown
1/2/97,1/20/97,20,455.65,396.51,-0.12979260397234718,-3.1126315789473677,-59.139999999999986
1/27/97,2/10/97,16,408.51,395.37,-0.03216567525886756,-0.8759999999999991,-13.139999999999986
2/3/98,2/11/98,10,427.93,421.21,-0.0157035029093544,-0.7466666666666697,-6.720000000000027
1/21/99,2/2/99,14,427.3,420.72,-0.015399017084015877,-0.506153846153845,-6.579999999999984
2/10/99,2/23/99,15,429.76,416.17,-0.03162230081906174,-0.970714285714284,-13.589999999999975
1/27/00,2/10/00,16,428.98,423.69,-0.012331577229707727,-0.352666666666668,-5.2900000000000205
2/15/00,2/23/00,10,434.34,426.17,-0.01881014873140848,-0.9077777777777732,-8.169999999999959
3/24/05,4/1/05,10,440.57,437.11,-0.007853462559865583,-0.38444444444444215,-3.4599999999999795
12/24/05,12/30/05,7,433.16,411.93,-0.04901191245729065,-3.538333333333336,-21.230000000000018
1/2/06,1/17/06,17,434.26,398.18,-0.08308386680790307,-2.254999999999999,-36.079999999999984
2/4/06,2/14/06,12,412.29,400.6,-0.028353828615780147,-1.0627272727272725,-11.689999999999998
4/5/06,4/16/06,13,447.51,439.51,-0.01787669549283815,-0.6666666666666666,-8.0
11/28/10,12/7/10,11,424.87,420.58,-0.01009720620425076,-0.42900000000000205,-4.2900000000000205
12/13/10,12/21/10,10,421.22,414.81,-0.015217700963866921,-0.712222222222225,-6.410000000000025
12/22/10,12/30/10,10,414.81,408.99,-0.014030519997107093,-0.646666666666666,-5.819999999999993
3/17/11,3/26/11,11,440.85,433.23,-0.01728479074515142,-0.7620000000000005,-7.6200000000000045
7/16/15,12/4/15,143,396.62,349.02,-0.12001411930815396,-0.33521126760563397,-47.60000000000002
3/8/16,3/13/16,6,439.29,436.5,-0.006351157549682488,-0.558000000000004,-2.7900000000000205
3/15/16,3/23/16,10,439.02,435.17,-0.008769532139765765,-0.427777777777774,-3.849999999999966
7/29/16,10/15/16,80,416.46,386.76,-0.07131537242472263,-0.37594936708860743,-29.69999999999999
12/16/16,1/3/17,20,430.18,407.46,-0.052815100655539605,-1.195789473684212,-22.720000000000027
1/11/17,1/23/17,14,440.12,403.21,-0.08386349177497052,-2.8392307692307712,-36.910000000000025
2/10/17,2/20/17,12,449.16,420.72,-0.06331819396206251,-2.5854545454545454,-28.439999999999998
2/23/17,3/5/17,12,422.48,400.66,-0.051647415262260916,-1.983636363636363,-21.819999999999993
3/28/17,4/3/17,7,428.96,427.77,-0.0027741514360313264,-0.19833333333333295,-1.1899999999999977
4/4/18,4/14/18,12,450.82,447.05,-0.008362539372698598,-0.34272727272727105,-3.769999999999982
2/16/19,3/2/19,16,433.79,428.58,-0.012010419788376948,-0.34733333333333577,-5.210000000000036
3/10/19,3/18/19,10,434.45,433.1,-0.0031073771435147102,-0.14999999999999622,-1.349999999999966
