Start Date, End Date, Duration, Start Elevation, Min Elevation, Percent Difference, Rate of Change, Drawdown
1/2/97,1/10/97,9,9190.76,9189.66,-0.00011968542318593497,-0.5500000000001819,-1.1000000000003638
1/13/97,1/21/97,10,9191.1,9189.34,-0.00019148959319343912,-0.22000000000002728,-1.7600000000002183
1/22/97,1/31/97,11,9189.6,9188.25,-0.0001469051971794598,-0.33750000000009095,-1.3500000000003638
2/2/97,2/27/97,27,9188.29,9184.81,-0.0003787429434640594,-0.15130434782614707,-3.4800000000013824
2/28/97,3/15/97,17,9185.2,9181.51,-0.00040173322301098607,-0.2635714285714649,-3.6900000000005093
3/17/97,3/25/97,10,9182.37,9180.34,-0.00022107582247291873,-0.33833333333344245,-2.030000000000655
4/27/97,5/4/97,8,9184.96,9182.27,-0.00029287008326641496,-0.8966666666662301,-2.6899999999986903
5/22/97,5/29/97,8,9188.49,9187.12,-0.00014909958001793345,-0.4566666666663271,-1.3699999999989814
6/11/97,6/20/97,11,9196.96,9196.05,-9.894573859186673e-05,-0.12999999999997922,-0.9099999999998545
6/21/97,6/29/97,10,9196.46,9194.84,-0.00017615473780117365,-0.40499999999974534,-1.6199999999989814
7/17/97,7/25/97,10,9199.64,9198.6,-0.00011304790187431837,-0.5199999999995271,-1.0399999999990541
8/3/97,8/7/97,5,9199.44,9199.01,-4.6741975598546324e-05,-0.21500000000014552,-0.43000000000029104
8/8/97,8/19/97,13,9199.65,9197.2,-0.0002663144793550742,-0.27222222222210096,-2.4499999999989086
8/20/97,8/29/97,11,9198.53,9197.6,-0.00010110311104060007,-0.4650000000001455,-0.930000000000291
8/31/97,9/5/97,6,9198.05,9197.17,-9.567245231317505e-05,-0.17599999999983992,-0.8799999999991996
9/18/97,9/23/97,6,9198.7,9198.18,-5.6529727026692525e-05,-0.2600000000002183,-0.5200000000004366
9/26/97,9/30/97,5,9198.42,9197.68,-8.044859878107129e-05,-0.36999999999989086,-0.7399999999997817
