Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
2011,1,0.6904109589041096,252.0,0.0,-0.009309823342695301,0.0,-0.11159362549800884,0.0,-28.01000000000022
2019,1,0.25753424657534246,94.0,0.0,-0.0039787400656457455,0.0,-0.12838709677418925,0.0,-11.9399999999996
