Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
2001,1,0.049315068493150684,18.0,0.0,-0.0005499780173457378,0.0,-0.23857142857143895,0.0,-3.3400000000001455
2002,1,0.4301369863013699,157.0,0.0,-0.005238053482412128,0.0,-0.20558441558441465,0.0,-31.659999999999854
2003,2,0.3013698630136986,55.0,17.0,-0.0017483192845427944,0.0012049551605757332,-0.17220634920635536,0.08165079365079375,-17.770000000000437
2004,1,0.1178082191780822,43.0,0.0,-0.0012393979213953356,0.0,-0.18675000000000636,0.0,-7.470000000000255
2005,1,0.043835616438356165,16.0,0.0,-0.0004279842435953729,0.0,-0.21666666666662118,0.0,-2.5999999999994543
2006,1,0.1178082191780822,43.0,0.0,-0.0015729375760966796,0.0,-0.2451282051282154,0.0,-9.5600000000004
2007,1,0.0547945205479452,20.0,0.0,-0.000745080495009728,0.0,-0.2516666666666525,0.0,-4.529999999999745
2008,2,0.2136986301369863,39.0,8.0,-0.001302067543202801,0.0003575672382594935,-0.22054292929292824,0.008320707070722189,-10.070000000000618
2009,2,0.6904109589041096,126.0,110.0,-0.002005061236264407,0.001280526173707451,-0.2261230329041347,0.14054363376250162,-19.94000000000051
2010,1,0.0821917808219178,30.0,0.0,-0.0006421497196770392,0.0,-0.15000000000002098,0.0,-3.9000000000005457
2011,2,0.13150684931506848,24.0,14.0,-0.0005589332591684935,0.00037766188768571606,-0.17519607843140717,0.008137254901986815,-5.680000000000291
2012,1,0.6904109589041096,252.0,0.0,-0.006272364476838352,0.0,-0.15269076305221058,0.0,-38.02000000000044
2013,3,0.2,24.333333333333332,21.82251640444388,-0.0007942118213279509,0.0009052968458839705,-0.1740413943355065,0.051323660909712715,-12.489999999999782
2014,1,0.1726027397260274,63.0,0.0,-0.0013849430055414087,0.0,-0.14186440677965917,0.0,-8.36999999999989
2015,1,0.2054794520547945,75.0,0.0,-0.0009343853820598126,0.0,-0.07985915492957849,0.0,-5.670000000000073
2016,1,0.1506849315068493,55.0,0.0,-0.0023998656865294662,0.0,-0.280384615384614,0.0,-14.579999999999927
2017,1,0.3835616438356164,140.0,0.0,-0.0038662253137400713,0.0,-0.17153284671532848,0.0,-23.5
2018,1,0.7013698630136986,256.0,0.0,-0.005686580166729148,0.0,-0.13596837944663887,0.0,-34.399999999999636
2019,1,0.5643835616438356,206.0,0.0,-0.002592516948538338,0.0,-0.0783084577114417,0.0,-15.739999999999782
