Start Date, End Date, Duration, Start Elevation, Min Elevation, Percent Difference, Rate of Change, Drawdown
5/16/16,5/21/16,6,9972.66,9971.72,-9.425770055336383e-05,-0.3133333333335031,-0.9400000000005093
7/1/16,8/7/16,39,9996.9,9986.83,-0.0010073122668026798,-0.2961764705882267,-10.069999999999709
8/11/16,8/24/16,15,9986.71,9985.36,-0.00013517965375970113,-0.12272727272714044,-1.3499999999985448
8/30/16,12/15/16,109,9985.15,9974.16,-0.001100634442146566,-0.10271028037382973,-10.989999999999782
3/25/17,4/3/17,11,9976.54,9974.17,-0.00023755730944804513,-0.29625000000010004,-2.3700000000008004
6/29/17,7/29/17,32,10011.5,10003.4,-0.0008090695699945426,-0.27931034482759876,-8.100000000000364
8/17/17,9/30/17,45,10003.7,9992.23,-0.0011465757669663387,-0.279756097561004,-11.470000000001164
5/31/18,6/17/18,19,9990.85,9989.35,-0.00015013737569876436,-0.1,-1.5
6/19/18,7/25/18,38,9989.3,9983.93,-0.0005375752054697508,-0.15794117647055828,-5.369999999998981
5/1/19,5/9/19,10,9981.58,9980.64,-9.41734675272361e-05,-0.18800000000010186,-0.9400000000005093
5/17/19,5/26/19,11,9981.01,9980.18,-8.315791688415573e-05,-0.11857142857141818,-0.8299999999999272
7/6/19,12/25/19,174,10024.6,9980.42,-0.004407158390359744,-0.2583625730994169,-44.18000000000029
5/3/20,5/15/20,14,9980.41,9979.94,-4.7092253724981755e-05,-0.15666666666644838,-0.46999999999934516
5/20/20,5/28/20,9,9980.59,9979.55,-0.00010420225658010931,-0.17333333333347886,-1.0400000000008731
6/8/20,7/26/20,48,9984.72,9975.38,-0.0009354293360254616,-0.21227272727273058,-9.340000000000146
4/17/21,4/25/21,10,9972.43,9971.73,-7.01935235444849e-05,-0.1750000000001819,-0.7000000000007276
