Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
11/15/97,11/17/97,3,2303.0,2302.0,-1.0
6/22/00,6/23/00,2,2301.0,2300.0,-1.0
6/28/00,6/29/00,2,2301.0,2300.0,-1.0
8/16/01,8/17/01,2,2298.0,2297.0,-1.0
4/23/05,4/25/05,3,2288.0,2287.0,-1.0
4/26/05,4/27/05,2,2288.0,2287.0,-1.0
5/10/05,5/11/05,2,2288.0,2287.0,-1.0
8/13/05,8/16/05,4,2287.0,2286.0,-1.0
2/26/08,2/28/08,3,2289.0,2288.0,-1.0
10/5/11,10/6/11,2,2297.0,2296.0,-1.0
4/21/15,4/23/15,3,2289.0,2288.0,-1.0
5/8/15,5/9/15,2,2289.0,2288.0,-1.0
5/17/15,5/19/15,3,2289.0,2288.0,-1.0
11/25/19,11/26/19,2,2300.0,2299.0,-1.0
