Start Date, End Date, Duration, Start Elevation, Min Elevation, Percent Difference, Rate of Change, Drawdown
1/1/97,1/25/97,24,1213.59,1197.36,-0.013373544607322093,-0.7056521739130442,-16.230000000000018
1/28/97,2/17/97,20,1200.19,1194.99,-0.0043326473308393215,-0.30588235294117916,-5.2000000000000455
3/16/97,3/24/97,8,1199.07,1198.04,-0.0008589990576029529,-0.14714285714285325,-1.0299999999999727
6/3/97,6/17/97,14,1209.5,1208.84,-0.0005456800330715849,-0.6600000000000819,-0.6600000000000819
7/27/97,8/6/97,10,1209.11,1208.55,-0.00046315058183287334,-0.18666666666664847,-0.5599999999999454
10/14/97,11/14/97,31,1208.83,1198.58,-0.008479273346955321,-0.35344827586206895,-10.25
11/19/97,11/30/97,11,1199.81,1197.98,-0.0015252414965702297,-0.20333333333332526,-1.8299999999999272
1/7/98,1/12/98,5,1198.87,1198.28,-0.000492130089167231,-0.14749999999997954,-0.5899999999999181
1/19/98,1/28/98,9,1200.85,1198.18,-0.0022234250739058548,-0.2966666666666495,-2.6699999999998454
2/7/98,2/19/98,12,1213.92,1205.56,-0.006886780018452721,-0.7600000000000116,-8.360000000000127
2/23/98,3/6/98,11,1208.64,1198.11,-0.008712271644162198,-1.1700000000000221,-10.5300000000002
3/13/98,3/21/98,8,1200.26,1198.4,-0.0015496642394147101,-0.2657142857142714,-1.8599999999999
3/25/98,4/2/98,8,1202.68,1198.14,-0.0037749027172647447,-0.6485714285714234,-4.539999999999964
4/12/98,4/17/98,5,1203.52,1202.88,-0.0005317734645040155,-0.15999999999996817,-0.6399999999998727
5/29/98,6/6/98,8,1210.33,1208.46,-0.0015450331727709724,-0.623333333333297,-1.8699999999998909
7/18/98,7/22/98,4,1209.22,1208.76,-0.0003804105125618468,-0.2300000000000182,-0.4600000000000364
8/6/98,8/14/98,8,1209.28,1208.72,-0.0004630854723471367,-0.2799999999999727,-0.5599999999999454
8/22/98,8/29/98,7,1209.19,1208.69,-0.00041349994624500694,-0.16666666666666666,-0.5
10/9/98,11/15/98,37,1209.39,1198.71,-0.008830898221417461,-0.30514285714285894,-10.680000000000064
11/23/98,12/1/98,8,1199.65,1198.38,-0.0010586421039469694,-0.15874999999999773,-1.2699999999999818
12/4/98,12/8/98,4,1198.59,1197.95,-0.0005339607371994366,-0.21333333333329088,-0.6399999999998727
12/31/98,1/8/99,8,1198.83,1198.14,-0.0005755611721426952,-0.3449999999999136,-0.6899999999998272
1/20/99,1/25/99,5,1198.9,1198.18,-0.0006005505046292662,-0.7200000000000273,-0.7200000000000273
1/27/99,2/4/99,8,1198.83,1198.18,-0.0005421953070909667,-0.1624999999999659,-0.6499999999998636
2/7/99,2/15/99,8,1199.04,1198.15,-0.0007422604750465979,-0.8899999999998727,-0.8899999999998727
2/24/99,3/2/99,6,1198.99,1198.16,-0.0006922493098357178,-0.16599999999998544,-0.8299999999999272
3/27/99,4/4/99,8,1202.26,1198.34,-0.0032605260093491197,-0.6533333333333454,-3.9200000000000728
5/5/99,5/9/99,4,1209.36,1208.99,-0.00030594694714550745,-0.12333333333329695,-0.36999999999989086
5/17/99,5/24/99,7,1209.35,1208.93,-0.0003472940009094517,-0.13999999999994847,-0.4199999999998454
8/13/99,8/21/99,8,1209.28,1208.76,-0.00043000793860808236,-0.10399999999999636,-0.5199999999999818
10/20/99,11/18/99,29,1209.06,1198.07,-0.00908970605263594,-0.40703703703703736,-10.990000000000009
11/21/99,11/28/99,7,1198.75,1198.24,-0.0004254431699687098,-0.16999999999999696,-0.5099999999999909
1/14/00,1/19/00,5,1198.72,1198.25,-0.00039208489054994266,-0.23500000000001364,-0.4700000000000273
1/20/00,1/26/00,6,1198.63,1198.06,-0.000475542911490755,-0.19000000000005457,-0.5700000000001637
1/31/00,2/4/00,4,1198.83,1198.32,-0.00042541477940991713,-0.25499999999999545,-0.5099999999999909
2/5/00,2/10/00,5,1199.05,1198.22,-0.0006922146699469807,-0.4149999999999636,-0.8299999999999272
2/14/00,2/22/00,8,1203.25,1198.25,-0.00415541242468315,-1.25,-5.0
2/23/00,3/4/00,10,1200.53,1198.19,-0.0019491391302174192,-0.3342857142857026,-2.339999999999918
3/9/00,3/17/00,8,1198.98,1198.13,-0.0007089359288727994,-0.21249999999997726,-0.849999999999909
4/17/00,4/23/00,6,1207.69,1205.96,-0.0014324868136690856,-0.8650000000000091,-1.7300000000000182
5/20/00,5/24/00,4,1209.07,1208.71,-0.0002977495099538488,-0.11999999999996665,-0.35999999999989996
8/1/00,8/5/00,4,1209.13,1208.57,-0.00046314292094330034,-0.18666666666672427,-0.5600000000001728
9/6/00,11/20/00,75,1209.53,1188.17,-0.017659752135126786,-0.2886486486486473,-21.3599999999999
11/30/00,12/11/00,11,1193.53,1192.38,-0.0009635283570583593,-0.10454545454544215,-1.1499999999998636
1/26/01,2/8/01,13,1201.83,1199.54,-0.0019054275563099305,-0.17615384615384336,-2.2899999999999636
