Start Date, End Date, Duration, Start Elevation, Min Elevation, Percent Difference, Rate of Change, Drawdown
9/4/00,10/23/00,49,3680.17,3676.58,-0.0009754984144754577,-0.07804347826087273,-3.5900000000001455
8/2/01,5/26/02,297,3669.16,3644.29,-0.006778118152383623,-0.08373737373737337,-24.86999999999989
6/24/02,9/7/02,75,3641.94,3626.87,-0.00413790452341339,-0.20364864864865087,-15.070000000000164
1/31/03,5/3/03,92,3615.28,3605.05,-0.0028296563475028263,-0.11366666666666687,-10.230000000000018
7/10/03,9/9/03,61,3614.92,3603.57,-0.003139765195356995,-0.18916666666666515,-11.349999999999909
1/2/04,4/4/04,93,3596.9,3582.69,-0.003950624148572392,-0.15615384615384656,-14.210000000000036
6/30/04,9/21/04,83,3586.16,3570.57,-0.004347268387355749,-0.19487499999999613,-15.58999999999969
11/20/04,12/31/04,41,3570.55,3564.42,-0.0017168223382952512,-0.14951219512195388,-6.130000000000109
1/23/05,4/9/05,76,3562.97,3555.1,-0.0022088313962789164,-0.10493333333333188,-7.869999999999891
8/22/05,9/10/05,19,3604.39,3602.14,-0.000624238775493218,-0.125,-2.25
12/11/05,4/4/06,114,3600.91,3588.7,-0.003390809545364932,-0.10710526315789505,-12.210000000000036
7/26/06,9/23/06,59,3607.72,3601.78,-0.0016464692381891056,-0.10607142857142142,-5.9399999999996
1/18/07,3/17/07,58,3601.17,3597.38,-0.0010524357361635145,-0.0664912280701748,-3.7899999999999636
7/11/07,9/22/07,73,3610.33,3601.6,-0.0024180615068428698,-0.12295774647887349,-8.730000000000018
12/30/07,2/14/08,46,3594.84,3589.87,-0.0013825371921977764,-0.1104444444444501,-4.970000000000255
3/4/08,3/12/08,8,3590.92,3588.24,-0.0007463268466020661,-0.5360000000000582,-2.680000000000291
12/8/09,3/7/10,89,3630.01,3619.89,-0.0027878711077931866,-0.11767441860465518,-10.120000000000346
1/2/11,4/12/11,100,3626.28,3609.7,-0.0045721786514004385,-0.17092783505155032,-16.580000000000382
8/9/11,3/16/12,220,3660.01,3634.91,-0.00685790475982316,-0.11566820276497863,-25.100000000000364
6/30/12,5/10/13,314,3633.9,3596.04,-0.010418558573433536,-0.12134615384615426,-37.86000000000013
7/7/13,9/8/13,63,3598.89,3589.1,-0.0027202831984306174,-0.15790322580645103,-9.789999999999964
11/10/13,11/20/13,10,3590.8,3587.56,-0.0009023058928373166,-0.32400000000002366,-3.2400000000002365
1/2/14,3/3/14,60,3584.05,3575.55,-0.0023716186995159107,-0.14912280701754385,-8.5
11/9/14,3/2/15,113,3605.34,3592.23,-0.0036362728619215184,-0.11810810810810926,-13.110000000000127
7/28/15,10/4/15,68,3613.19,3605.72,-0.002067425183840389,-0.10985294117647433,-7.470000000000255
12/8/15,4/15/16,129,3604.31,3591.14,-0.003653958732739435,-0.10209302325581451,-13.170000000000073
7/21/16,9/26/16,67,3619.95,3610.91,-0.002497272061768799,-0.14124999999999943,-9.039999999999964
11/6/16,2/17/17,103,3609.32,3594.43,-0.004125430829075928,-0.14742574257426067,-14.890000000000327
3/13/18,5/4/18,52,3614.53,3609.22,-0.0014690706675557818,-0.10620000000000801,-5.3100000000004
6/28/18,10/7/18,101,3610.27,3591.64,-0.005160278871109393,-0.1863000000000011,-18.63000000000011
11/4/18,4/12/19,159,3590.27,3568.51,-0.006060825508944944,-0.13859872611464819,-21.759999999999764
8/22/19,5/3/20,255,3619.97,3599.26,-0.005721041887087347,-0.0815354330708645,-20.70999999999958
