Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
1998,1,0.03287671232876712,12.0,0.0,-0.0006517130152863524,0.0,-0.0718181818181785,0.0,-0.7899999999999636
1999,1,0.11506849315068493,42.0,0.0,-0.0033757851382915705,0.0,-0.10487179487179277,0.0,-4.089999999999918
2000,2,0.33424657534246577,61.0,25.0,-0.005387292447098381,0.0028368826482424187,-0.10249579831932698,0.014210084033615046,-9.920000000000073
2001,2,0.3452054794520548,63.0,38.0,-0.006040631342340342,0.00457728272702338,-0.10406307977736617,0.02542671614100172,-12.690000000000055
2002,3,0.5232876712328767,63.666666666666664,48.998866200034556,-0.005888395070638752,0.006766984033938658,-0.07952777777777646,0.04432649714071194,-18.160000000000082
2003,2,0.29315068493150687,53.5,15.5,-0.004951050245040747,0.002945146405793188,-0.09782004830918233,0.034208937198065906,-9.110000000000127
2004,2,0.25205479452054796,46.0,22.0,-0.005347084330875547,0.0033010802388674107,-0.12826923076923058,0.02326923076923306,-9.850000000000136
2005,2,0.2684931506849315,49.0,24.0,-0.0034255468745863285,0.0020756170008135694,-0.07791488058787391,0.010958358848745055,-6.309999999999945
2006,3,0.2410958904109589,29.333333333333332,25.381533094401966,-0.0030487373079783977,0.003097790886156613,-0.11023809523809003,0.02221059786670586,-8.460000000000036
2007,1,0.37534246575342467,137.0,0.0,-0.014601581616369399,0.0,-0.12021897810218998,0.0,-16.470000000000027
2008,2,0.23835616438356164,43.5,39.5,-0.0050693115180418385,0.0044693401733895775,-0.17660569105692325,0.046727642276434334,-10.650000000000091
2009,2,0.27671232876712326,50.5,44.5,-0.006798206505234849,0.006505942371523858,-0.13107017543862368,0.024403508771902442,-14.769999999999982
2010,4,0.41643835616438357,38.0,39.805778474990284,-0.003789204445421646,0.004457707444066493,-0.11866400832177984,0.013742514389178102,-12.559999999999945
2012,2,0.3863013698630137,70.5,59.5,-0.008038422122689324,0.007366565738709964,-0.11036745406824164,0.027034120734908317,-17.450000000000045
2013,3,0.29315068493150687,35.666666666666664,32.31442746239243,-0.004484357543195322,0.004703838753769698,-0.127806267806257,0.02419325176362474,-12.400000000000091
2014,5,0.5013698630136987,36.6,47.48304960720194,-0.00531877247374049,0.009029853654050849,-0.12406099865046707,0.05667489932126847,-25.88000000000011
2015,1,0.2054794520547945,75.0,0.0,-0.01079308507706722,0.0,-0.16319444444444445,0.0,-11.75
2016,2,0.3561643835616438,65.0,56.0,-0.00613332514923177,0.0052144804803870935,-0.11312500000000134,0.010624999999999808,-12.300000000000182
2017,1,0.1863013698630137,68.0,0.0,-0.0064704692928438485,0.0,-0.10666666666666612,0.0,-7.039999999999964
2018,1,0.26301369863013696,96.0,0.0,-0.010524670931686195,0.0,-0.12052631578947416,0.0,-11.450000000000045
2019,2,0.07945205479452055,14.5,9.5,-0.0011592919664103099,0.0008084698424592133,-0.09613636363637439,0.0011363636363471014,-2.1399999999998727
2020,2,0.30684931506849317,56.0,46.0,-0.005971373259788283,0.005588793396241909,-0.0890222772277123,0.03652227722773163,-12.679999999999836
