Start Date, End Date, Duration, Start Elevation, Min Elevation, Percent Difference, Rate of Change, Drawdown
2/19/97,2/27/97,8,7672.56,7671.84,-9.38409083800263e-05,-0.14400000000005092,-0.7200000000002547
4/1/97,4/16/97,15,7672.4,7668.75,-0.00047573119232569163,-0.2807692307692028,-3.649999999999636
4/22/97,4/30/97,8,7673.14,7671.04,-0.0002736819607097438,-0.42000000000007276,-2.100000000000364
5/20/97,5/30/97,10,7677.09,7674.13,-0.00038556275880575016,-0.42285714285714804,-2.9600000000000364
6/9/97,6/13/97,4,7676.88,7676.24,-8.33672012588874e-05,-0.6400000000003274,-0.6400000000003274
6/14/97,6/25/97,11,7677.25,7675.87,-0.0001797518642743312,-0.15333333333334545,-1.3800000000001091
7/1/97,7/5/97,4,7676.8,7676.3,-6.513130471029596e-05,-0.25,-0.5
7/14/97,7/22/97,8,7676.62,7675.78,-0.00010942315758760308,-0.42000000000007276,-0.8400000000001455
8/7/97,9/18/97,42,7677.91,7674.5,-0.00044413128051772613,-0.08317073170731352,-3.4099999999998545
4/3/98,4/11/98,8,7675.31,7674.49,-0.00010683607567650276,-0.11714285714294549,-0.8200000000006185
5/29/98,6/6/98,8,7677.71,7676.23,-0.00019276581168088832,-0.37000000000011823,-1.480000000000473
9/16/98,10/5/98,19,7675.23,7673.88,-0.00017589049448673907,-0.0843749999999659,-1.3499999999994543
4/15/99,4/28/99,13,7677.48,7675.31,-0.0002826448261668104,-0.1808333333332636,-2.1699999999991633
5/5/99,5/13/99,8,7676.11,7675.4,-9.249476622925367e-05,-0.08875000000000455,-0.7100000000000364
5/25/99,6/2/99,8,7676.8,7675.94,-0.00011202584410178486,-0.14333333333343035,-0.8600000000005821
4/19/00,4/25/00,6,7676.91,7676.11,-0.00010420859434332067,-0.2666666666667273,-0.8000000000001819
4/29/00,5/7/00,8,7677.31,7676.12,-0.00015500220780462288,-0.29750000000012733,-1.1900000000005093
5/12/00,5/16/00,4,7676.55,7675.84,-9.24894646683779e-05,-0.2366666666666788,-0.7100000000000364
5/27/00,6/1/00,5,7676.92,7676.2,-9.378761274055932e-05,-0.18000000000006366,-0.7200000000002547
6/4/00,6/13/00,9,7677.45,7676.71,-9.638616988710858e-05,-0.18499999999994543,-0.7399999999997817
6/21/00,6/29/00,8,7677.29,7676.6,-8.987546386805759e-05,-0.13799999999991996,-0.6899999999995998
6/30/00,7/15/00,15,7676.89,7676.1,-0.00010290625500690561,-0.05266666666666424,-0.7899999999999636
7/18/00,7/25/00,7,7676.91,7676.19,-9.378773490900045e-05,-0.2400000000000849,-0.7200000000002547
7/31/00,10/3/00,64,7677.43,7670.07,-0.000958654132958631,-0.1150000000000091,-7.360000000000582
4/22/01,5/9/01,17,7677.32,7675.27,-0.00026702026227892967,-0.12058823529407485,-2.0499999999992724
5/12/01,5/22/01,10,7677.36,7676.04,-0.0001719341023476441,-0.188571428571387,-1.319999999999709
10/26/01,11/7/01,12,7674.67,7669.64,-0.0006554027730182203,-0.5588888888888606,-5.029999999999745
5/9/02,5/17/02,8,7677.45,7675.92,-0.00019928491882066903,-0.3059999999999491,-1.5299999999997453
5/22/02,5/30/02,8,7676.89,7675.79,-0.0001432871905159985,-0.36666666666678793,-1.1000000000003638
6/6/02,7/27/02,51,7676.4,7672.72,-0.0004793913813766064,-0.07510204081631391,-3.6799999999993815
4/20/03,4/25/03,5,7676.46,7676.09,-4.819930019825425e-05,-0.12333333333329695,-0.36999999999989086
4/30/03,5/8/03,8,7676.94,7675.75,-0.0001550096783353263,-0.16999999999994284,-1.1899999999995998
5/17/03,5/25/03,8,7677.39,7676.19,-0.0001563031186380694,-0.3000000000001819,-1.2000000000007276
6/28/03,7/6/03,8,7676.87,7676.32,-7.164378190593066e-05,-0.11000000000003637,-0.5500000000001819
8/12/03,8/28/03,16,7677.81,7676.94,-0.00011331356207053838,-0.0669230769231385,-0.8700000000008004
9/20/03,10/4/03,14,7677.3,7676.23,-0.00013937191460547567,-0.0972727272727835,-1.0700000000006185
10/31/03,11/5/03,5,7676.6,7676.23,-4.819842117614573e-05,-0.37000000000080036,-0.37000000000080036
3/27/04,4/4/04,8,7676.83,7676.06,-0.00010030181728650068,-0.19249999999988177,-0.7699999999995271
4/9/04,4/14/04,5,7677.15,7676.72,-5.601036843091272e-05,-0.14333333333312717,-0.42999999999938154
5/8/04,5/18/04,10,7677.63,7675.6,-0.0002644045102459672,-0.25374999999996817,-2.0299999999997453
5/30/04,6/11/04,12,7677.47,7676.75,-9.37808939664049e-05,-0.06545454545456861,-0.7200000000002547
8/12/04,8/31/04,19,7676.73,7675.87,-0.00011202686560549513,-0.04526315789471961,-0.8599999999996726
10/21/04,10/29/04,8,7677.89,7677.01,-0.00011461482256194203,-0.2933333333333697,-0.8800000000001091
10/31/04,11/7/04,7,7676.94,7676.49,-5.86171052528505e-05,-0.11249999999995453,-0.4499999999998181
4/19/05,4/27/05,8,7677.41,7675.22,-0.0002852524484167968,-0.43799999999991995,-2.1899999999996
4/29/05,5/6/05,7,7676.09,7674.95,-0.00014851311019025668,-0.22800000000006548,-1.1400000000003274
5/11/05,5/19/05,8,7677.4,7675.16,-0.00029176544142545417,-0.5599999999999454,-2.2399999999997817
5/22/05,5/30/05,8,7677.69,7676.31,-0.00017974156289185937,-0.27599999999983993,-1.3799999999991996
5/31/05,6/12/05,12,7677.39,7675.37,-0.0002631102497073141,-0.18363636363640332,-2.0200000000004366
6/25/05,7/3/05,8,7676.0,7675.45,-7.165190203233219e-05,-0.07857142857145456,-0.5500000000001819
11/17/05,12/9/05,22,7677.18,7675.03,-0.0002800507478006958,-0.10238095238097837,-2.1500000000005457
3/2/06,3/9/06,7,7675.17,7674.81,-4.690449853223741e-05,-0.08999999999991815,-0.3599999999996726
4/18/06,4/26/06,8,7676.06,7674.61,-0.0001888989924519516,-0.3625000000001819,-1.4500000000007276
5/14/06,5/25/06,11,7677.57,7676.73,-0.0001094096178869285,-0.08400000000001455,-0.8400000000001455
5/28/06,6/3/06,6,7676.84,7676.09,-9.769644801767394e-05,-0.375,-0.75
6/8/06,6/16/06,8,7676.68,7675.43,-0.00016283080706763862,-0.17857142857142858,-1.25
9/6/06,9/14/06,8,7675.25,7673.97,-0.00016676981205820596,-0.25599999999994905,-1.2799999999997453
10/10/06,10/21/06,11,7676.79,7675.79,-0.00013026277910428707,-0.09090909090909091,-1.0
5/5/07,5/13/07,8,7677.62,7675.04,-0.0003360416379034033,-0.5159999999999855,-2.5799999999999272
7/7/07,7/18/07,11,7677.15,7676.07,-0.00014067720443132248,-0.10799999999999273,-1.0799999999999272
8/27/07,9/9/07,13,7677.16,7675.99,-0.0001524001062893144,-0.10636363636364297,-1.1700000000000728
4/25/08,4/29/08,4,7675.2,7674.7,-6.514488221805295e-05,-0.16666666666666666,-0.5
5/8/08,5/16/08,8,7676.66,7675.69,-0.0001263570354816098,-0.12125000000003183,-0.9700000000002547
5/21/08,5/29/08,8,7677.53,7674.8,-0.0003555831107139358,-0.34124999999994543,-2.7299999999995634
6/3/08,6/15/08,12,7675.53,7674.5,-0.0001341926876710462,-0.10299999999997453,-1.0299999999997453
8/3/08,8/22/08,19,7676.32,7674.73,-0.00020713050003128393,-0.09352941176471444,-1.5900000000001455
11/20/08,11/28/08,8,7676.63,7676.16,-6.122478222869341e-05,-0.11750000000006366,-0.47000000000025466
2/8/09,3/20/09,40,7677.48,7675.59,-0.00024617452601627334,-0.04973684210524784,-1.889999999999418
4/24/09,5/2/09,8,7677.76,7675.46,-0.00029956654024092727,-0.5750000000000455,-2.300000000000182
5/12/09,5/20/09,8,7677.57,7675.84,-0.0002253317130289354,-0.3459999999999127,-1.7299999999995634
5/25/09,6/2/09,8,7676.0,7674.65,-0.00017587285044298642,-0.27000000000007274,-1.3500000000003638
4/22/10,4/30/10,8,7676.69,7675.95,-9.639571221448068e-05,-0.18499999999994543,-0.7399999999997817
5/2/10,5/10/10,8,7675.9,7675.11,-0.00010291952735183674,-0.11285714285713766,-0.7899999999999636
5/21/10,5/29/10,8,7677.29,7675.74,-0.00020189415796461796,-0.25833333333336367,-1.550000000000182
6/1/10,6/9/10,8,7676.7,7675.69,-0.00013156694934023973,-0.25250000000005457,-1.0100000000002183
6/14/10,6/19/10,5,7676.42,7675.86,-7.295067231865898e-05,-0.18666666666680007,-0.5600000000004002
7/23/10,8/1/10,9,7677.26,7676.2,-0.00013807009271542194,-0.11777777777782224,-1.0600000000004002
4/20/11,5/3/11,13,7676.95,7672.78,-0.0005431844677899521,-0.3475000000000061,-4.170000000000073
5/9/11,5/17/11,8,7676.62,7671.99,-0.0006031300233696743,-0.7716666666666848,-4.630000000000109
6/9/11,6/17/11,8,7676.54,7674.78,-0.00022926995755903287,-0.35200000000004367,-1.7600000000002183
6/26/11,7/7/11,11,7677.17,7675.0,-0.00028265623921315704,-0.7233333333333576,-2.1700000000000728
7/11/11,7/23/11,12,7676.32,7675.42,-0.0001172436792629328,-0.08181818181814875,-0.8999999999996362
4/6/12,4/20/12,14,7675.95,7674.57,-0.00017978230707601134,-0.10615384615385455,-1.3800000000001091
4/28/12,5/2/12,4,7676.81,7676.11,-9.118370781623195e-05,-0.23333333333357587,-0.7000000000007276
5/5/12,5/20/12,15,7677.37,7675.84,-0.00019928699541636594,-0.1092857142856961,-1.5299999999997453
8/6/12,8/14/12,8,7673.53,7673.22,-4.039861706404884e-05,-0.04428571428564153,-0.3099999999994907
11/15/12,11/23/12,8,7676.82,7676.22,-7.815736203264559e-05,-0.5999999999994543,-0.5999999999994543
5/3/13,5/8/13,5,7675.82,7675.23,-7.686475190926123e-05,-0.19666666666671517,-0.5900000000001455
