Start Date, End Date, Duration, Start Elevation, Min Elevation, Percent Difference, Rate of Change, Drawdown
8/7/11,4/13/12,251,3008.65,2980.61,-0.009319794592258974,-0.11306451612903211,-28.039999999999964
7/10/19,10/10/19,93,3000.95,2988.96,-0.003995401456205462,-0.13175824175823936,-11.989999999999782
