Start Date, End Date, Duration, Start Elevation, Min Elevation, Percent Difference, Rate of Change, Drawdown
4/11/97,4/20/97,10,9296.0,9294.76,-0.00013339070567983883,-0.17714285714282596,-1.2399999999997817
7/20/97,10/20/97,93,9326.03,9312.67,-0.0014325495414448143,-0.1484444444444509,-13.360000000000582
8/5/98,10/26/98,83,9320.69,9307.9,-0.0013722160054675,-0.15987500000001093,-12.790000000000873
4/16/99,4/24/99,9,9303.79,9303.2,-6.341501689098158e-05,-0.19666666666671517,-0.5900000000001455
9/7/99,10/31/99,55,9323.6,9315.57,-0.00086125530910814,-0.1574509803921697,-8.030000000000655
6/24/00,10/20/00,119,9325.36,9306.75,-0.001995633412543921,-0.16043103448276363,-18.610000000000582
6/30/01,8/8/01,40,9320.19,9313.56,-0.0007113588886064574,-0.17918918918921672,-6.630000000001019
6/23/02,10/22/02,122,9307.92,9289.13,-0.002018710947236426,-0.15789915966387288,-18.790000000000873
8/7/03,9/8/03,33,9312.1,9308.04,-0.00043599188153042715,-0.13533333333331635,-4.059999999999491
7/14/04,10/16/04,95,9323.61,9306.52,-0.0018329810019938784,-0.18576086956521898,-17.090000000000146
7/9/05,10/10/05,94,9324.54,9309.94,-0.001565760884719285,-0.16043956043956445,-14.600000000000364
6/24/06,7/9/06,16,9325.05,9323.44,-0.00017265322974126287,-0.1238461538460587,-1.609999999998763
7/15/06,10/3/06,81,9322.95,9311.25,-0.0012549675800042613,-0.148101265822794,-11.700000000000728
6/26/07,10/15/07,112,9328.53,9313.95,-0.0015629472167640482,-0.1337614678899076,-14.579999999999927
3/20/08,5/8/08,50,9314.58,9304.42,-0.001090763083252262,-0.21617021276595436,-10.159999999999854
7/15/08,10/5/08,83,9325.36,9311.17,-0.001521657072756495,-0.17737500000000636,-14.19000000000051
6/30/09,10/16/09,109,9329.45,9311.65,-0.0019079366950893236,-0.16481481481482493,-17.80000000000109
7/1/10,9/27/10,89,9325.47,9311.43,-0.0015055541436516395,-0.1613793103448167,-14.039999999999054
5/3/11,5/29/11,27,9311.18,9303.78,-0.0007947435233772342,-0.3083333333333182,-7.399999999999636
7/12/11,10/16/11,97,9329.23,9309.07,-0.002160950046252462,-0.2099999999999985,-20.159999999999854
6/21/12,9/12/12,84,9314.46,9301.4,-0.0014021210032572466,-0.16123456790122828,-13.05999999999949
7/22/13,10/3/13,74,9317.97,9309.87,-0.0008692880530843677,-0.11408450704223302,-8.099999999998545
4/6/14,4/19/14,14,9310.12,9308.68,-0.00015467040167049502,-0.12000000000004245,-1.4400000000005093
5/12/14,5/21/14,10,9309.79,9308.32,-0.00015789829845798498,-0.18375000000014552,-1.4700000000011642
7/20/14,9/10/14,53,9322.89,9315.48,-0.0007948179159037439,-0.14819999999999708,-7.4099999999998545
6/18/15,6/29/15,12,9329.9,9328.08,-0.00019507175853971737,-0.22749999999996362,-1.819999999999709
7/25/15,10/17/15,85,9326.15,9310.14,-0.0017166783721042679,-0.19289156626506287,-16.01000000000022
7/10/16,10/7/16,90,9324.51,9310.6,-0.0014917673958202472,-0.16174418604650995,-13.909999999999854
6/22/17,7/6/17,15,9328.94,9327.7,-0.00013291971006349935,-0.0953846153845986,-1.2399999999997817
8/12/17,10/7/17,57,9325.29,9314.27,-0.0011817326860612844,-0.20407407407408215,-11.020000000000437
6/29/18,10/3/18,97,9317.5,9301.69,-0.0016968070834450755,-0.1681914893616967,-15.80999999999949
5/19/19,6/5/19,18,9307.91,9301.84,-0.0006521335079518075,-0.35705882352939466,-6.069999999999709
8/13/19,10/17/19,66,9327.39,9313.97,-0.0014387733331618034,-0.20968750000000114,-13.420000000000073
7/6/20,9/10/20,67,9322.09,9310.85,-0.0012057381981937293,-0.17841269841269494,-11.239999999999782
