Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
2003,1,0.04657534246575343,17.0,0.0,-0.0002545075279334064,0.0,-0.10199999999998302,0.0,-1.5299999999997453
2004,1,0.03561643835616438,13.0,0.0,-0.00018470385814738246,0.0,-0.09249999999997272,0.0,-1.1099999999996726
2010,1,0.03561643835616438,13.0,0.0,-0.0002588425424310111,0.0,-0.14181818181813552,0.0,-1.5599999999994907
2011,1,0.0273972602739726,10.0,0.0,-0.000285506084433487,0.0,-0.21500000000003183,0.0,-1.7200000000002547
2012,1,0.07945205479452055,29.0,0.0,-0.00045969152541239927,0.0,-0.11079999999998108,0.0,-2.769999999999527
2013,1,0.2958904109589041,108.0,0.0,-0.0009201328047275499,0.0,-0.052264150943395885,0.0,-5.539999999999964
2015,1,0.03287671232876712,12.0,0.0,-0.0003185648652819171,0.0,-0.19200000000000728,0.0,-1.9200000000000728
2016,1,0.043835616438356165,16.0,0.0,-0.00029512953367871427,0.0,-0.13692307692305733,0.0,-1.7799999999997453
2017,1,0.07397260273972603,27.0,0.0,-0.00043486992907634803,0.0,-0.10479999999999563,0.0,-2.619999999999891
2019,1,0.03287671232876712,12.0,0.0,-0.00021556191186837157,0.0,-0.13000000000001818,0.0,-1.300000000000182
2020,1,0.043835616438356165,16.0,0.0,-0.00048770696442220824,0.0,-0.2099999999999714,0.0,-2.9399999999996
