Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
1997,3,0.09863013698630137,12.0,2.160246899469287,-0.0003717452786865026,0.00016520686621720727,-0.1816880341880657,0.04234239490173194,-2.5900000000001455
1998,4,0.19726027397260273,18.0,6.284902544988268,-0.0005494951129657913,0.0002910699838753871,-0.1684997548218241,0.0805608811638816,-4.3100000000004
1999,2,0.08493150684931507,15.5,6.5,-0.0006206979092506764,0.00044600482316625115,-0.18582706766919455,0.07154135338345426,-4.890000000000327
2002,1,0.2,73.0,0.0,-0.0022234890430916305,0.0,-0.1475362318840622,0.0,-10.180000000000291
2004,1,0.052054794520547946,19.0,0.0,-0.0004906266221889792,0.0,-0.13999999999998636,0.0,-2.2399999999997817
2005,1,0.25205479452054796,92.0,0.0,-0.002259255607051571,0.0,-0.11584269662920776,0.0,-10.30999999999949
2006,1,0.23835616438356164,87.0,0.0,-0.002783248746551208,0.0,-0.14755813953488964,0.0,-12.69000000000051
2007,1,0.32054794520547947,117.0,0.0,-0.0029058402336971084,0.0,-0.11707964601769526,0.0,-13.229999999999563
2010,1,0.0547945205479452,20.0,0.0,-0.0004997610312972539,0.0,-0.13470588235293904,0.0,-2.2899999999999636
2011,1,0.0410958904109589,15.0,0.0,-0.0007328835696664011,0.0,-0.2799999999999727,0.0,-3.3599999999996726
2013,1,0.0410958904109589,15.0,0.0,-0.00031683047166220586,0.0,-0.11153846153844754,0.0,-1.449999999999818
2014,1,0.09041095890410959,33.0,0.0,-0.0021430724799784166,0.0,-0.3164516129032387,0.0,-9.8100000000004
2015,2,0.32602739726027397,59.5,48.5,-0.0019472718868529214,0.0017439469780211234,-0.1387916666666873,0.022541666666650903,-16.94000000000051
2019,2,0.16712328767123288,30.5,3.5,-0.001813775563782129,6.708304926447174e-05,-0.2994615384615442,0.032461538461536904,-8.63000000000011
