Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
2001,3,0.3232876712328767,39.333333333333336,40.79487985301859,-0.0017075749104516556,0.002112204294871736,-0.263622023809498,0.08865103479429448,-37.289999999999964
2002,4,0.5095890410958904,46.5,25.26361019331956,-0.001590213487431536,0.0016583522785324383,-0.2836952282255441,0.1555236879560465,-35.099999999999454
2003,4,0.27945205479452057,25.5,17.356554957709783,-0.001533537255081975,0.0017022371056732847,-0.4955387931034234,0.19800352713043273,-35.159999999999854
2004,2,0.34794520547945207,63.5,6.5,-0.0019936721398792407,0.00024699688507684014,-0.2678385848535073,0.06142067440574721,-17.779999999999745
2005,5,0.6383561643835617,46.6,49.42307153546813,-0.0013977288542022087,0.0015050342579769334,-0.22388502673793714,0.10464507144157645,-28.079999999999927
2006,2,0.4821917808219178,88.0,38.0,-0.0026868104709024472,0.00023077254323472258,-0.30084505833905617,0.11447409059712332,-23.109999999999673
2007,1,0.29863013698630136,109.0,0.0,-0.0042598803811498,0.0,-0.32247619047618736,0.0,-33.85999999999967
2008,3,0.4821917808219178,58.666666666666664,36.572606627851336,-0.0028591571210898558,0.002402132737402349,-0.30640048492518246,0.16067925238430963,-47.26000000000022
2009,2,0.2547945205479452,46.5,29.5,-0.002561947460715773,0.0024759690261301525,-0.30040042149632284,0.24809272918860814,-40.039999999999964
2010,1,0.20821917808219179,76.0,0.0,-0.005272692960936008,0.0,-0.5741095890410939,0.0,-41.909999999999854
2011,4,0.7863013698630137,71.75,70.71553931067768,-0.0019159282491410892,0.001995684524683524,-0.1745011099204246,0.07922836056358544,-39.05999999999949
2012,2,0.6301369863013698,115.0,31.0,-0.002312669351225533,0.00041932640573036817,-0.18641497130933993,0.08099243609807694,-21.660000000000764
2013,2,0.5698630136986301,104.0,50.0,-0.0035975857399175503,0.0007754578403762309,-0.3303451349974531,0.10080871115639445,-34.659999999999854
2014,2,0.4904109589041096,89.5,80.5,-0.0029273695397673515,0.0028031777369331838,-0.23356547619052404,0.03756547619042944,-45.55000000000018
2015,2,0.3972602739726027,72.5,40.5,-0.003164211780613859,0.00272249274682681,-0.26705608834640726,0.15447544318512396,-46.789999999999964
2016,2,0.5287671232876713,96.5,78.5,-0.003382665287939052,0.003112810021580488,-0.2127342681258585,0.08744015047879326,-51.63000000000011
2017,1,0.6876712328767123,251.0,0.0,-0.007276560894020632,0.0,-0.23322580645161348,0.0,-57.840000000000146
2018,1,0.726027397260274,265.0,0.0,-0.008488077680068033,0.0,-0.2564638783269955,0.0,-67.44999999999982
2019,2,0.5013698630136987,91.5,86.5,-0.003139766303067882,0.0030661550491763306,-0.23841954022987272,0.04508620689656363,-49.32999999999993
2020,2,0.40273972602739727,73.5,62.5,-0.0030053764777274007,0.002819248223965034,-0.2570454545454189,0.09371212121215829,-46.30000000000018
