Start Date, End Date, Duration, Start Elevation, Min Elevation, Percent Difference, Rate of Change, Drawdown
5/16/97,5/26/97,11,4581.84,4580.06,-0.0003884902135386101,-0.22249999999996817,-1.7799999999997453
6/12/97,6/26/97,15,4582.54,4579.95,-0.0005651887381234305,-0.19923076923078042,-2.5900000000001455
8/15/97,8/24/97,10,4580.43,4579.69,-0.0001615568843974673,-0.12333333333344854,-0.7400000000006912
6/25/98,7/10/98,16,4584.63,4580.32,-0.0009400976741853541,-0.3078571428571714,-4.3100000000004
7/16/98,7/24/98,9,4580.38,4579.77,-0.00013317672332856064,-0.12199999999993452,-0.6099999999996726
8/15/98,9/9/98,26,4579.94,4577.0,-0.000641929806940615,-0.12782608695650435,-2.9399999999996
12/5/98,12/25/98,21,4577.69,4575.48,-0.0004827762474086355,-0.11631578947368612,-2.2100000000000364
6/25/99,7/16/99,22,4584.22,4579.33,-0.0010667027324169276,-0.2573684210526488,-4.890000000000327
7/23/99,7/31/99,9,4579.46,4578.66,-0.00017469308608442522,-0.11428571428574028,-0.8000000000001819
7/1/02,9/11/02,73,4578.39,4568.21,-0.0022234890430916305,-0.1475362318840622,-10.180000000000291
8/19/04,9/6/04,19,4565.59,4563.35,-0.0004906266221889792,-0.13999999999998636,-2.2399999999997817
7/6/05,10/5/05,92,4563.45,4553.14,-0.002259255607051571,-0.11584269662920776,-10.30999999999949
6/27/06,9/21/06,87,4559.42,4546.73,-0.002783248746551208,-0.14755813953488964,-12.69000000000051
6/25/07,10/19/07,117,4552.9,4539.67,-0.0029058402336971084,-0.11707964601769526,-13.229999999999563
6/5/10,6/24/10,20,4582.19,4579.9,-0.0004997610312972539,-0.13470588235293904,-2.2899999999999636
6/6/11,6/20/11,15,4584.63,4581.27,-0.0007328835696664011,-0.2799999999999727,-3.3599999999996726
10/17/13,10/31/13,15,4576.58,4575.13,-0.00031683047166220586,-0.11153846153844754,-1.449999999999818
8/27/14,9/28/14,33,4577.54,4567.73,-0.0021430724799784166,-0.3164516129032387,-9.8100000000004
7/2/15,10/17/15,108,4589.27,4572.33,-0.003691218864874045,-0.16133333333333819,-16.94000000000051
11/26/15,12/6/15,11,4573.96,4573.03,-0.00020332490883179805,-0.11625000000003638,-0.930000000000291
6/7/19,7/3/19,27,4588.33,4579.7,-0.0018808586130466007,-0.3319230769230811,-8.63000000000011
7/14/19,8/16/19,34,4585.81,4577.8,-0.0017466925145176572,-0.2670000000000073,-8.010000000000218
