Start Date, End Date, Duration, Start Elevation, Min Elevation, Percent Difference, Rate of Change, Drawdown
4/11/00,4/21/00,11,1527.93,1524.42,-0.0022972256582435,-0.389999999999999,-3.509999999999991
5/25/00,6/3/00,10,1526.79,1526.1,-0.000451928555990054,-0.09857142857143637,-0.6900000000000546
6/26/00,7/10/00,15,1527.29,1523.18,-0.002691040994179167,-0.37363636363635455,-4.1099999999999
7/13/00,7/18/00,6,1523.53,1522.89,-0.00042007705788522226,-0.12799999999997452,-0.6399999999998727
7/23/00,8/4/00,13,1523.96,1523.12,-0.0005511955694376135,-0.2800000000000485,-0.8400000000001455
8/13/00,8/23/00,11,1524.36,1522.97,-0.0009118580912644473,-0.15444444444443028,-1.3899999999998727
8/30/00,9/9/00,11,1524.21,1522.95,-0.000826657744011646,-0.1799999999999987,-1.259999999999991
9/17/00,9/25/00,9,1523.74,1522.68,-0.0006956567393386965,-0.17666666666665756,-1.0599999999999454
10/1/00,10/11/00,11,1523.86,1522.71,-0.0007546625018045383,-0.1642857142856948,-1.1499999999998636
10/14/00,10/18/00,5,1523.37,1522.76,-0.00040042799845073753,-0.20333333333329998,-0.6099999999999
11/8/00,11/12/00,5,1523.86,1523.0,-0.0005643563056973082,-0.2866666666666333,-0.8599999999999
11/14/00,11/19/00,6,1524.28,1523.46,-0.0005379589051879815,-0.20499999999998408,-0.8199999999999363
11/22/00,11/30/00,9,1524.21,1522.6,-0.0010562848951260833,-0.8050000000000637,-1.6100000000001273
12/1/00,12/10/00,10,1523.75,1522.75,-0.0006562756357670221,-0.5,-1.0
12/18/00,12/26/00,9,1523.6,1522.64,-0.0006300866369124502,-0.11999999999997613,-0.959999999999809
1/8/01,1/16/01,9,1525.52,1523.19,-0.0015273480518117936,-0.3883333333333212,-2.3299999999999272
1/18/01,1/25/01,8,1524.08,1522.99,-0.0007151855545640112,-0.36333333333330603,-1.0899999999999181
1/26/01,2/5/01,11,1524.52,1522.37,-0.0014102799569701225,-0.238888888888899,-2.150000000000091
