Start Date, End Date, Duration, Start Elevation, Min Elevation, Percent Difference, Rate of Change, Drawdown
5/21/04,6/6/04,17,6153.67,6147.81,-0.0009522772589364839,-0.41857142857140517,-5.859999999999673
7/4/04,10/19/04,108,6146.18,6129.64,-0.0026911024408657024,-0.15603773584905625,-16.539999999999964
7/25/05,10/28/05,96,6164.24,6153.46,-0.0017487962830778402,-0.11468085106382708,-10.779999999999745
6/24/06,3/11/07,261,6165.88,6140.28,-0.004151880996710991,-0.09961089494163566,-25.600000000000364
6/26/07,10/26/07,123,6162.77,6137.53,-0.004095560924714161,-0.21210084033614027,-25.24000000000069
12/16/07,1/5/08,21,6136.57,6135.81,-0.0001238476868998983,-0.03999999999996362,-0.7599999999993088
1/24/08,2/1/08,9,6135.61,6135.28,-5.378438329684045e-05,-0.06599999999998545,-0.32999999999992724
7/6/08,3/4/09,242,6166.18,6134.93,-0.005067967526085842,-0.13020833333333334,-31.25
7/5/09,3/25/10,264,6166.31,6134.06,-0.005230032223485358,-0.1235632183908046,-32.25
6/30/10,10/26/10,119,6166.83,6141.41,-0.004122052983461531,-0.2210434782608702,-25.420000000000073
4/4/11,5/8/11,35,6133.51,6126.96,-0.0010679040223298213,-0.20468750000000568,-6.550000000000182
7/29/11,1/21/12,177,6165.98,6150.46,-0.0025170370322316208,-0.08818181818181549,-15.519999999999527
6/18/12,11/18/12,154,6162.04,6121.53,-0.006574121557146695,-0.2682781456953657,-40.51000000000022
6/25/13,2/14/14,235,6131.72,6103.16,-0.004657746929083585,-0.1231034482758638,-28.5600000000004
7/2/14,9/30/14,91,6149.77,6125.77,-0.0039025849747226318,-0.27586206896551724,-24.0
7/1/15,3/5/16,249,6150.8,6110.6,-0.006535735188918485,-0.16275303643724623,-40.19999999999982
6/20/16,12/10/16,174,6158.84,6118.07,-0.006619753070383454,-0.23703488372093276,-40.77000000000044
6/24/17,9/26/17,95,6166.94,6148.71,-0.0029560851897374655,-0.20032967032966553,-18.229999999999563
6/9/18,1/17/19,223,6166.24,6121.2,-0.007304289161628475,-0.2038009049773754,-45.039999999999964
7/14/19,12/7/19,147,6165.71,6150.43,-0.0024782222971887658,-0.10611111111110934,-15.279999999999745
