Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change
2000-04-05 00:00:00,2000-04-20 00:00:00,15.0,2078.0,2077.5,0.024061597690086624,-0.03333333333333333
2000-04-21 00:00:00,2000-04-25 00:00:00,4.0,2077.5,2077.0,0.024067388688327314,-0.125
2000-04-26 00:00:00,2000-05-02 00:00:00,6.0,2077.0,2076.0,0.04814636494944632,-0.16666666666666666
2000-05-03 00:00:00,2000-05-07 00:00:00,4.0,2076.0,2075.5,0.024084778420038536,-0.125
2000-05-08 00:00:00,2000-05-12 00:00:00,4.0,2075.5,2074.5,0.0481811611659841,-0.25
2000-05-13 00:00:00,2000-05-18 00:00:00,5.0,2074.5,2073.5,0.048204386599180526,-0.2
2000-05-19 00:00:00,2000-05-25 00:00:00,6.0,2073.5,2072.0,0.07234145165179648,-0.25
