Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
1997,3,0.09041095890410959,11.0,2.160246899469287,-0.0003717452786865026,0.00016520686621720727,-0.1816880341880657,0.04234239490173194,-2.5900000000001455
1998,4,0.1863013698630137,17.0,6.284902544988268,-0.0005494951129657913,0.0002910699838753871,-0.1684997548218241,0.0805608811638816,-4.3100000000004
1999,2,0.07945205479452055,14.5,6.5,-0.0006206979092506764,0.00044600482316625115,-0.18582706766919455,0.07154135338345426,-4.890000000000327
2002,1,0.19726027397260273,72.0,0.0,-0.0022234890430916305,0.0,-0.1475362318840622,0.0,-10.180000000000291
2004,1,0.049315068493150684,18.0,0.0,-0.0004906266221889792,0.0,-0.13999999999998636,0.0,-2.2399999999997817
2005,1,0.2493150684931507,91.0,0.0,-0.002259255607051571,0.0,-0.11584269662920776,0.0,-10.30999999999949
2006,1,0.2356164383561644,86.0,0.0,-0.002783248746551208,0.0,-0.14755813953488964,0.0,-12.69000000000051
2007,1,0.3178082191780822,116.0,0.0,-0.0029058402336971084,0.0,-0.11707964601769526,0.0,-13.229999999999563
2010,1,0.052054794520547946,19.0,0.0,-0.0004997610312972539,0.0,-0.13470588235293904,0.0,-2.2899999999999636
2011,1,0.038356164383561646,14.0,0.0,-0.0007328835696664011,0.0,-0.2799999999999727,0.0,-3.3599999999996726
2013,1,0.038356164383561646,14.0,0.0,-0.00031683047166220586,0.0,-0.11153846153844754,0.0,-1.449999999999818
2014,1,0.08767123287671233,32.0,0.0,-0.0021430724799784166,0.0,-0.3164516129032387,0.0,-9.8100000000004
2015,2,0.32054794520547947,58.5,48.5,-0.0019472718868529214,0.0017439469780211234,-0.1387916666666873,0.022541666666650903,-16.94000000000051
2019,2,0.16164383561643836,29.5,3.5,-0.001813775563782129,6.708304926447174e-05,-0.2994615384615442,0.032461538461536904,-8.63000000000011
