Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference
1/1/00,3/29/00,89,3681.2,3676.8,-0.0011952624144299783
4/2/00,4/29/00,28,3677.0,3675.8,-0.00032635300516720644
4/30/00,5/7/00,8,3676.0,3675.6,-0.00010881392818283214
5/20/00,5/25/00,6,3677.2,3677.2,0.0
6/17/00,6/21/00,5,3683.0,3683.0,0.0
6/28/00,9/27/00,92,3683.4,3677.8,-0.0015203344735841638
9/28/00,4/30/01,215,3678.0,3662.4,-0.004241435562805848
6/23/01,5/26/02,338,3673.0,3644.2,-0.007841001905799123
5/27/02,9/6/02,103,3644.4,3626.8,-0.004829327186916889
9/15/02,11/1/02,48,3627.6,3624.6,-0.0008269930532583526
11/2/02,5/2/03,182,3624.8,3605.0,-0.005462370337673853
5/3/03,5/7/03,5,3605.2,3605.2,0.0
5/11/03,5/18/03,8,3605.4,3605.2,-5.547234703507873e-05
6/16/03,6/21/03,6,3616.4,3616.4,0.0
6/22/03,9/8/03,79,3616.6,3603.6,-0.0035945363048166786
9/13/03,4/2/04,203,3604.6,3582.6,-0.006103312434111968
4/3/04,4/8/04,6,3582.8,3582.8,0.0
4/13/04,4/23/04,11,3583.2,3583.0,-5.581603036386976e-05
4/24/04,5/8/04,15,3583.2,3583.0,-5.581603036386976e-05
5/31/04,6/13/04,14,3587.2,3587.2,0.0
6/14/04,9/18/04,97,3587.4,3570.6,-0.004683057367452802
9/19/04,9/23/04,5,3570.8,3570.6,-5.600985773503776e-05
9/24/04,10/5/04,12,3570.8,3570.8,0.0
10/6/04,10/31/04,26,3571.0,3570.4,-0.00016802016241946487
11/3/04,11/8/04,6,3570.6,3570.4,-5.60129950147925e-05
11/9/04,1/1/05,54,3570.6,3564.4,-0.0017364028454600958
1/2/05,1/10/05,9,3564.6,3563.6,-0.00028053638556920836
1/11/05,1/15/05,5,3563.8,3563.6,-5.611987204676829e-05
1/16/05,2/26/05,42,3563.8,3559.2,-0.001290757057074012
2/27/05,4/2/05,35,3559.4,3555.6,-0.0010675956621903078
4/3/05,4/9/05,7,3555.8,3555.2,-0.0001687383992351549
7/10/05,9/3/05,56,3608.4,3602.4,-0.0016627868307283007
9/4/05,9/12/05,9,3602.6,3602.2,-0.00011103092211183338
9/13/05,10/17/05,35,3602.4,3602.0,-0.00011103708638687846
10/20/05,10/24/05,5,3602.6,3602.6,0.0
10/25/05,4/8/06,166,3602.8,3588.6,-0.003941378927500908
6/18/06,10/2/06,107,3610.8,3601.6,-0.0025479118200953453
10/20/06,10/25/06,6,3607.8,3607.8,0.0
