Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference
1/16/97,1/20/97,5,8894.8,8894.8,0.0
1/28/97,2/3/97,7,8895.4,8895.4,0.0
2/4/97,2/8/97,5,8895.6,8895.6,0.0
2/13/97,2/19/97,7,8895.8,8895.8,0.0
2/20/97,2/27/97,8,8896.0,8896.0,0.0
2/28/97,3/4/97,5,8896.2,8896.0,-2.2481508958963106e-05
3/5/97,3/11/97,7,8896.2,8896.2,0.0
5/22/97,5/29/97,8,8927.0,8926.2,-8.961577237585666e-05
6/1/97,6/9/97,9,8927.2,8926.8,-4.480688233728999e-05
6/12/97,6/16/97,5,8927.0,8926.6,-4.480788618792833e-05
6/23/97,6/28/97,6,8927.0,8926.4,-6.721182928199437e-05
6/29/97,7/8/97,10,8926.6,8925.8,-8.961978804932352e-05
7/9/97,7/17/97,9,8926.0,8925.6,-4.481290611692093e-05
7/18/97,7/22/97,5,8925.8,8925.2,-6.722086535644366e-05
7/28/97,8/3/97,7,8925.6,8924.6,-0.00011203728600878373
8/5/97,9/22/97,49,8925.0,8903.0,-0.0024649859943977593
9/23/97,9/29/97,7,8903.2,8903.0,-2.246383322858383e-05
10/22/97,10/27/97,6,8905.8,8905.8,0.0
10/31/97,11/20/97,21,8906.2,8905.2,-0.0001122813321057241
1/9/98,1/14/98,6,8910.2,8910.2,0.0
1/29/98,2/2/98,5,8911.2,8911.2,0.0
2/3/98,2/7/98,5,8911.4,8911.4,0.0
2/8/98,2/14/98,7,8911.6,8911.6,0.0
2/23/98,2/27/98,5,8912.0,8912.0,0.0
2/28/98,3/6/98,7,8912.2,8912.2,0.0
3/7/98,3/14/98,8,8912.4,8912.4,0.0
5/20/98,5/25/98,6,8926.8,8926.2,-6.721333512552593e-05
5/27/98,5/31/98,5,8926.6,8926.6,0.0
6/1/98,6/11/98,11,8926.8,8926.0,-8.961778016750375e-05
6/22/98,6/30/98,9,8926.6,8926.2,-4.480989402455987e-05
7/1/98,7/6/98,6,8926.4,8926.0,-4.4810898010355374e-05
7/7/98,10/6/98,92,8926.2,8872.0,-0.006072012726580261
10/9/98,10/22/98,14,8872.6,8871.8,-9.016522778002969e-05
12/3/98,12/11/98,9,8878.6,8878.6,0.0
12/12/98,3/15/99,94,8878.8,8875.8,-0.00033788349776996894
6/8/99,6/12/99,5,8926.6,8926.4,-2.2404947012381824e-05
6/21/99,6/26/99,6,8926.8,8926.6,-2.2404445041774054e-05
6/30/99,7/25/99,26,8926.6,8922.0,-0.000515313781282948
7/30/99,8/3/99,5,8924.2,8923.4,-8.964388964849414e-05
8/12/99,10/6/99,56,8924.6,8903.8,-0.002330636667189688
10/7/99,11/5/99,30,8904.0,8900.0,-0.0004492362982929021
11/17/99,11/21/99,5,8901.0,8901.0,0.0
11/22/99,11/26/99,5,8901.2,8901.2,0.0
12/24/99,5/16/00,118,8903.2,8902.4,-8.985533291413102e-05
5/29/00,6/3/00,6,8927.0,8926.4,-6.721182928199437e-05
6/8/00,6/28/00,10,8926.4,8924.6,-0.00020164904104670107
6/29/00,7/15/00,17,8925.2,8919.8,-0.0006050284587461855
7/16/00,9/11/00,58,8920.4,8882.0,-0.00430473969777136
9/18/00,9/25/00,8,8882.8,8882.4,-4.5030846129557825e-05
9/30/00,11/1/00,33,8882.8,8881.0,-0.0002026388075831126
11/5/00,11/9/00,5,8881.4,8881.4,0.0
11/17/00,11/21/00,5,8882.0,8882.0,0.0
11/22/00,3/21/01,120,8882.2,8877.2,-0.0005629236000090068
3/26/01,4/1/01,7,8877.6,8877.4,-2.2528611336479183e-05
4/7/01,4/12/01,6,8878.2,8878.2,0.0
5/25/01,6/5/01,12,8926.6,8926.0,-6.721484103694169e-05
6/6/01,6/18/01,13,8926.2,8925.4,-8.962380408248654e-05
6/19/01,8/21/01,64,8925.8,8904.6,-0.002375137242599981
8/22/01,10/17/01,57,8904.8,8870.0,-0.003908004671637687
11/11/01,11/15/01,5,8873.0,8873.0,0.0
11/16/01,11/21/01,6,8873.2,8872.8,-4.507956543315322e-05
11/22/01,11/29/01,8,8873.0,8872.8,-2.2540290769832932e-05
12/2/01,12/8/01,7,8873.2,8873.2,0.0
12/9/01,12/16/01,8,8873.4,8873.4,0.0
12/21/01,12/25/01,5,8873.6,8873.4,-2.2538766678769336e-05
12/26/01,3/1/02,66,8873.6,8870.4,-0.00036062026685907946
3/2/02,3/23/02,21,8871.6,8869.4,-0.0002479823256234194
6/10/02,9/9/02,92,8913.4,8859.2,-0.006080732380460757
9/11/02,10/2/02,22,8859.8,8853.8,-0.0006772161899817153
10/18/02,10/25/02,8,8856.6,8855.4,-0.00013549217532695702
1/30/03,2/4/03,6,8868.4,8868.4,0.0
2/5/03,2/9/03,5,8868.6,8868.6,0.0
2/18/03,2/24/03,7,8869.2,8869.2,0.0
2/25/03,3/1/03,5,8869.4,8869.4,0.0
3/2/03,3/7/03,6,8869.6,8869.6,0.0
3/8/03,3/12/03,5,8869.8,8869.8,0.0
6/2/03,6/13/03,12,8926.6,8926.0,-6.721484103694169e-05
6/16/03,9/9/03,86,8926.2,8887.0,-0.004391566400035931
9/13/03,9/21/03,9,8888.6,8887.8,-9.000292509518837e-05
10/10/03,10/30/03,21,8893.0,8892.0,-0.00011244799280332846
11/3/03,11/7/03,5,8892.4,8892.4,0.0
1/17/04,1/21/04,5,8898.6,8898.6,0.0
1/30/04,2/3/04,5,8899.2,8899.2,0.0
2/7/04,2/11/04,5,8899.6,8899.6,0.0
2/12/04,2/16/04,5,8899.8,8899.8,0.0
2/21/04,2/26/04,6,8900.2,8900.2,0.0
2/27/04,3/2/04,5,8900.4,8900.4,0.0
5/8/04,5/16/04,9,8926.0,8925.8,-2.2406453058562358e-05
5/20/04,5/27/04,8,8926.4,8926.4,0.0
5/28/04,6/1/04,5,8926.6,8926.2,-4.480989402455987e-05
6/5/04,6/12/04,8,8926.6,8926.0,-6.721484103694169e-05
6/13/04,6/23/04,11,8926.2,8925.8,-4.481190204134516e-05
6/24/04,9/20/04,89,8926.0,8878.4,-0.005332735827918481
10/28/04,11/4/04,8,8882.4,8882.2,-2.2516436998886407e-05
12/19/04,12/23/04,5,8886.2,8886.2,0.0
12/24/04,12/28/04,5,8886.4,8886.4,0.0
1/11/05,1/19/05,9,8887.2,8887.2,0.0
1/20/05,1/24/05,5,8887.4,8887.4,0.0
1/25/05,1/30/05,6,8887.6,8887.6,0.0
2/4/05,2/11/05,8,8887.8,8887.8,0.0
2/12/05,2/18/05,7,8888.0,8888.0,0.0
2/23/05,3/9/05,15,8888.2,8888.2,0.0
3/10/05,3/15/05,6,8888.4,8888.4,0.0
3/16/05,3/22/05,7,8888.6,8888.6,0.0
3/23/05,3/29/05,7,8888.8,8888.8,0.0
5/24/05,5/30/05,7,8926.6,8926.2,-4.480989402455987e-05
6/1/05,6/7/05,7,8926.8,8926.2,-6.721333512552593e-05
6/8/05,6/14/05,7,8926.4,8926.2,-2.24054490050758e-05
6/18/05,6/22/05,5,8926.6,8926.4,-2.2404947012381824e-05
6/23/05,7/6/05,14,8926.6,8925.8,-8.961978804932352e-05
7/7/05,9/21/05,77,8926.0,8880.8,-0.005063858391216752
9/23/05,9/27/05,5,8881.2,8880.8,-4.503895869943872e-05
9/30/05,10/5/05,6,8881.8,8881.4,-4.503591614308319e-05
11/14/05,11/20/05,7,8891.2,8891.2,0.0
5/4/06,5/11/06,8,8926.0,8925.8,-2.2406453058562358e-05
5/21/06,5/25/06,5,8926.6,8926.4,-2.2404947012381824e-05
5/26/06,5/31/06,6,8926.6,8926.2,-4.480989402455987e-05
6/1/06,6/17/06,17,8926.4,8925.8,-6.721634701563495e-05
6/18/06,7/5/06,18,8926.0,8924.6,-0.00015684517140932515
7/12/06,8/25/06,45,8925.4,8900.6,-0.00277858695408601
8/26/06,9/19/06,25,8900.8,8887.0,-0.0015504224339384408
10/29/06,11/6/06,9,8901.0,8900.8,-2.2469385462389348e-05
11/7/06,11/13/06,7,8901.0,8900.6,-4.493877092457434e-05
4/29/07,5/4/07,6,8926.0,8925.8,-2.2406453058562358e-05
5/5/07,5/10/07,6,8926.0,8925.8,-2.2406453058562358e-05
5/18/07,5/26/07,9,8926.2,8925.6,-6.721785306181395e-05
6/1/07,6/8/07,8,8926.2,8925.8,-4.481190204134516e-05
6/9/07,6/13/07,5,8926.0,8926.0,0.0
6/17/07,7/27/07,41,8926.4,8914.6,-0.0013219214913066043
7/28/07,8/2/07,6,8914.8,8912.6,-0.0002467806344504542
8/6/07,9/4/07,30,8912.4,8894.2,-0.002042098649073079
9/5/07,9/10/07,6,8894.4,8894.2,-2.2486058643518238e-05
9/11/07,9/16/07,6,8894.4,8893.8,-6.745817593096373e-05
9/18/07,9/22/07,5,8894.6,8894.4,-2.2485553032258628e-05
9/23/07,10/1/07,9,8894.6,8894.6,0.0
10/6/07,10/16/07,11,8895.0,8894.8,-2.2484541877541045e-05
11/14/07,11/26/07,13,8897.6,8897.6,0.0
12/13/07,12/19/07,7,8899.2,8899.2,0.0
12/20/07,1/5/08,17,8899.4,8899.4,0.0
1/6/08,1/26/08,21,8899.6,8899.6,0.0
1/27/08,2/13/08,18,8899.8,8899.8,0.0
2/14/08,3/5/08,21,8900.0,8900.0,0.0
3/6/08,3/22/08,17,8900.2,8900.2,0.0
5/20/08,5/25/08,6,8926.8,8926.4,-4.480889008375188e-05
5/31/08,6/6/08,7,8927.2,8926.8,-4.480688233728999e-05
6/17/08,6/28/08,12,8927.4,8926.2,-0.00013441763559366766
7/3/08,7/10/08,8,8926.4,8926.4,0.0
7/16/08,7/22/08,7,8926.8,8926.6,-2.2404445041774054e-05
7/23/08,8/10/08,19,8926.8,8926.6,-2.2404445041774054e-05
8/11/08,8/15/08,5,8926.8,8926.6,-2.2404445041774054e-05
8/16/08,10/18/08,64,8926.8,8876.6,-0.005623515705515852
10/26/08,12/1/08,37,8878.0,8865.2,-0.0014417661635502672
5/12/09,5/22/09,11,8926.8,8926.4,-4.480889008375188e-05
5/23/09,6/1/09,10,8926.6,8926.0,-6.721484103694169e-05
6/2/09,6/12/09,11,8926.2,8925.8,-4.481190204134516e-05
