Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference
3/14/16,3/26/16,13,9971.0,9971.0,0.0
3/27/16,5/14/16,49,9972.0,9972.0,0.0
5/15/16,5/21/16,7,9973.0,9972.0,-0.0001002707309736288
5/22/16,5/30/16,9,9973.0,9972.0,-0.0001002707309736288
6/20/16,1/4/17,199,9998.0,9974.0,-0.002400480096019204
1/5/17,3/19/17,74,9975.0,9975.0,0.0
3/20/17,3/24/17,5,9976.0,9976.0,0.0
3/25/17,4/11/17,18,9977.0,9974.0,-0.00030069159065851457
4/12/17,4/16/17,5,9975.0,9975.0,0.0
4/24/17,5/4/17,11,9979.0,9979.0,0.0
5/5/17,5/20/17,16,9980.0,9980.0,0.0
5/21/17,5/26/17,6,9981.0,9981.0,0.0
6/24/17,7/28/17,35,10012.0,10003.0,-0.000898921294446664
7/29/17,9/29/17,62,10004.0,9992.0,-0.0011995201919232307
10/4/17,12/19/17,77,9994.0,9988.0,-0.0006003602161296778
12/20/17,12/25/17,6,9989.0,9988.0,-0.00010011012113324657
12/28/17,2/14/18,49,9989.0,9988.0,-0.00010011012113324657
2/15/18,4/7/18,52,9989.0,9989.0,0.0
4/8/18,4/25/18,18,9990.0,9990.0,0.0
4/26/18,5/8/18,13,9991.0,9990.0,-0.00010009008107296567
5/9/18,6/3/18,26,9991.0,9990.0,-0.00010009008107296567
6/4/18,2/17/19,259,9991.0,9981.0,-0.0010009008107296567
2/18/19,3/11/19,22,9982.0,9981.0,-0.00010018032458425165
3/12/19,4/28/19,48,9982.0,9981.0,-0.00010018032458425165
4/29/19,5/31/19,33,9982.0,9980.0,-0.0002003606491685033
7/3/19,5/18/20,320,10025.0,9980.0,-0.004488778054862843
5/19/20,5/29/20,11,9981.0,9980.0,-0.00010019036168720569
6/7/20,7/26/20,48,9985.0,9975.0,-0.00100150225338007
7/27/20,9/11/20,47,9976.0,9972.0,-0.00040096230954290296
9/12/20,9/22/20,11,9973.0,9972.0,-0.0001002707309736288
9/23/20,11/17/20,55,9973.0,9971.0,-0.0002005414619472576
11/18/20,4/7/21,140,9972.0,9972.0,0.0
4/8/21,4/29/21,22,9973.0,9972.0,-0.0001002707309736288
