Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference
3/30/16,4/3/16,5,9971.8,9971.8,0.0
4/7/16,4/14/16,8,9972.2,9972.0,-2.0055754998969895e-05
4/15/16,4/21/16,7,9972.2,9971.8,-4.011150999793979e-05
4/22/16,4/27/16,6,9972.0,9971.8,-2.0056157240345726e-05
4/28/16,5/4/16,7,9972.0,9971.8,-2.0056157240345726e-05
5/5/16,5/9/16,5,9972.0,9971.8,-2.0056157240345726e-05
5/15/16,5/20/16,6,9972.8,9971.8,-0.00010027274185785336
5/22/16,5/28/16,7,9972.8,9971.8,-0.00010027274185785336
6/21/16,8/4/16,45,9997.8,9986.8,-0.0011002420532517155
8/5/16,12/15/16,133,9987.0,9974.2,-0.0012816661660157477
12/16/16,1/4/17,20,9974.4,9974.4,0.0
1/9/17,1/23/17,15,9974.8,9974.8,0.0
1/27/17,2/20/17,25,9975.0,9974.6,-4.0100250626529945e-05
2/21/17,2/26/17,6,9974.8,9974.6,-2.0050527328759336e-05
2/27/17,3/15/17,17,9974.8,9974.8,0.0
3/25/17,4/8/17,15,9976.6,9974.2,-0.0002405629172262731
4/27/17,5/2/17,6,9979.4,9979.2,-2.0041285047087862e-05
5/8/17,5/12/17,5,9980.2,9980.0,-2.0039678563628744e-05
5/13/17,5/19/17,7,9980.2,9980.0,-2.0039678563628744e-05
6/25/17,7/28/17,34,10012.0,10003.4,-0.0008589692369157375
8/6/17,8/12/17,7,10004.0,10003.8,-1.999200319879324e-05
8/13/17,9/22/17,41,10004.0,9992.8,-0.0011195521791284213
9/23/17,9/29/17,6,9993.0,9992.2,-8.005603922738642e-05
10/6/17,12/19/17,75,9994.2,9988.4,-0.0005803365952253398
12/20/17,12/25/17,6,9988.6,9988.4,-2.002282602173754e-05
12/28/17,2/14/18,49,9988.6,9988.4,-2.002282602173754e-05
2/15/18,2/21/18,7,9988.6,9988.6,0.0
2/22/18,3/18/18,25,9988.8,9988.8,0.0
3/19/18,3/26/18,8,9989.0,9989.0,0.0
3/27/18,4/4/18,9,9989.2,9989.2,0.0
4/12/18,4/16/18,5,9990.4,9990.0,-4.0038436899387035e-05
4/17/18,4/23/18,7,9990.2,9990.2,0.0
4/26/18,5/6/18,11,9990.6,9990.0,-6.005645306591834e-05
5/11/18,5/16/18,6,9991.2,9991.0,-2.0017615501714268e-05
5/17/18,5/22/18,6,9991.2,9990.8,-4.0035231003428536e-05
5/24/18,6/3/18,11,9991.2,9990.4,-8.007046200667501e-05
6/4/18,10/2/18,121,9990.6,9981.8,-0.0008808279782997108
10/4/18,10/21/18,18,9982.2,9982.0,-2.003566348106906e-05
10/22/18,11/19/18,29,9982.2,9981.8,-4.007132696213812e-05
11/22/18,1/5/19,45,9982.0,9981.2,-8.014425966732844e-05
1/10/19,2/4/19,26,9981.4,9981.2,-2.00372693208276e-05
2/5/19,2/17/19,13,9981.4,9981.4,0.0
2/18/19,3/11/19,22,9981.6,9981.4,-2.0036867836892642e-05
3/12/19,4/18/19,38,9981.6,9981.0,-6.0110603510495687e-05
4/19/19,4/26/19,8,9981.2,9981.2,0.0
4/29/19,5/7/19,9,9981.6,9980.6,-0.00010018433918409874
5/8/19,5/14/19,7,9980.8,9980.6,-2.0038473869720726e-05
5/16/19,5/26/19,11,9981.2,9980.2,-0.00010018835410571874
7/4/19,3/13/20,254,10024.8,9979.8,-0.004488867608331339
3/14/20,3/24/20,11,9980.0,9980.0,0.0
3/25/20,4/18/20,24,9980.2,9980.0,-2.0039678563628744e-05
4/19/20,4/28/20,10,9980.2,9980.2,0.0
4/29/20,5/7/20,9,9980.4,9980.0,-4.007855396573647e-05
5/8/20,5/15/20,8,9980.2,9980.0,-2.0039678563628744e-05
5/19/20,5/27/20,9,9980.6,9979.6,-0.00010019437709155762
6/8/20,6/13/20,6,9984.8,9983.8,-0.00010015223139171541
6/14/20,7/26/20,41,9984.0,9975.4,-0.0008613782051282415
7/27/20,9/8/20,44,9975.6,9972.2,-0.000340831629175151
9/12/20,9/22/20,11,9972.6,9972.4,-2.0054950564619816e-05
9/23/20,10/25/20,33,9972.6,9971.2,-0.00014038465395179153
10/26/20,11/7/20,12,9971.4,9971.0,-4.0114728122393666e-05
11/9/20,11/17/20,9,9971.4,9971.4,0.0
11/18/20,11/23/20,6,9971.6,9971.6,0.0
11/24/20,12/12/20,19,9971.8,9971.8,0.0
12/13/20,1/29/21,48,9972.0,9972.0,0.0
1/30/21,2/13/21,14,9972.2,9972.0,-2.0055754998969895e-05
2/14/21,3/22/21,37,9972.2,9972.0,-2.0055754998969895e-05
3/23/21,4/1/21,10,9972.2,9972.2,0.0
4/2/21,4/7/21,6,9972.4,9972.4,0.0
4/10/21,4/23/21,14,9972.8,9971.8,-0.00010027274185785336
