Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference
1/1/98,5/16/98,136,6029.0,6026.0,-0.0004975949577044286
5/17/98,6/14/98,29,6027.0,6027.0,0.0
6/24/98,6/28/98,5,6031.0,6031.0,0.0
7/15/98,7/20/98,6,6036.0,6036.0,0.0
7/21/98,7/29/98,9,6037.0,6037.0,0.0
7/30/98,4/29/99,274,6038.0,6024.0,-0.0023186485591255384
4/30/99,5/19/99,20,6025.0,6025.0,0.0
5/20/99,5/29/99,10,6026.0,6026.0,0.0
5/30/99,6/3/99,5,6027.0,6027.0,0.0
6/4/99,6/8/99,5,6028.0,6028.0,0.0
6/9/99,6/23/99,15,6029.0,6029.0,0.0
6/28/99,7/2/99,5,6031.0,6031.0,0.0
7/3/99,7/14/99,12,6032.0,6032.0,0.0
7/15/99,2/10/00,211,6033.0,6026.0,-0.0011602850986242334
2/11/00,3/12/01,396,6027.0,6020.0,-0.0011614401858304297
3/13/01,4/7/01,26,6021.0,6021.0,0.0
4/8/01,4/21/01,14,6022.0,6021.0,-0.00016605778811026238
4/22/01,5/15/02,389,6022.0,6015.0,-0.0011624045167718366
5/16/02,1/23/03,253,6016.0,6009.0,-0.001163563829787234
1/26/03,3/27/03,61,6010.0,6009.0,-0.00016638935108153079
3/28/03,4/19/03,23,6010.0,6010.0,0.0
4/20/03,5/10/03,21,6011.0,6011.0,0.0
5/11/03,6/22/03,43,6012.0,6010.0,-0.00033266799733865603
6/23/03,3/22/04,274,6011.0,6009.0,-0.00033272334054233906
3/23/04,6/18/04,88,6010.0,6008.0,-0.00033277870216306157
6/19/04,7/9/04,21,6009.0,6009.0,0.0
7/10/04,7/22/04,13,6010.0,6010.0,0.0
7/23/04,10/26/04,96,6011.0,6011.0,0.0
10/29/04,12/9/04,42,6012.0,6012.0,0.0
12/10/04,1/18/05,40,6013.0,6013.0,0.0
1/19/05,3/4/05,45,6014.0,6014.0,0.0
3/5/05,3/14/05,10,6015.0,6015.0,0.0
3/15/05,4/3/05,20,6016.0,6016.0,0.0
4/4/05,4/23/05,20,6017.0,6017.0,0.0
4/24/05,5/4/05,11,6018.0,6018.0,0.0
5/5/05,5/12/05,8,6019.0,6019.0,0.0
5/13/05,6/1/05,20,6020.0,6020.0,0.0
6/2/05,6/7/05,6,6021.0,6021.0,0.0
6/8/05,6/14/05,7,6022.0,6022.0,0.0
6/15/05,6/19/05,5,6023.0,6023.0,0.0
6/20/05,6/24/05,5,6024.0,6024.0,0.0
6/25/05,6/29/05,5,6025.0,6025.0,0.0
6/30/05,7/11/05,12,6026.0,6026.0,0.0
7/12/05,4/26/06,289,6027.0,6021.0,-0.0009955201592832255
4/27/06,6/6/06,41,6022.0,6021.0,-0.00016605778811026238
6/7/06,6/11/06,5,6022.0,6022.0,0.0
6/12/06,6/18/06,7,6023.0,6023.0,0.0
6/19/06,11/18/06,153,6024.0,6024.0,0.0
11/19/06,3/16/07,118,6025.0,6024.0,-0.00016597510373443983
3/17/07,4/11/07,26,6025.0,6025.0,0.0
4/12/07,3/28/08,352,6026.0,6021.0,-0.000829737802854298
3/29/08,7/9/08,103,6022.0,6021.0,-0.00016605778811026238
7/10/08,4/10/09,275,6022.0,6020.0,-0.00033211557622052476
4/11/09,5/6/09,26,6021.0,6021.0,0.0
5/7/09,6/2/09,27,6022.0,6020.0,-0.00033211557622052476
6/3/09,6/8/09,6,6021.0,6021.0,0.0
7/8/09,7/12/09,5,6033.0,6033.0,0.0
