Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference
2/4/97,3/12/97,37,2241.6,2241.6,0.0
3/19/97,3/23/97,5,2241.8,2241.8,0.0
4/19/97,5/1/97,13,2244.0,2244.0,0.0
5/2/97,5/6/97,5,2244.2,2244.0,-8.9118616878985e-05
5/7/97,5/24/97,18,2244.2,2244.0,-8.9118616878985e-05
5/25/97,6/2/97,9,2244.2,2244.0,-8.9118616878985e-05
6/3/97,6/25/97,23,2244.2,2244.0,-8.9118616878985e-05
6/30/97,8/12/97,44,2244.2,2237.2,-0.0031191515907673115
8/14/97,10/2/97,50,2237.6,2234.4,-0.0014301036825169013
11/27/97,12/8/97,12,2242.0,2242.0,0.0
12/9/97,12/20/97,12,2242.2,2242.0,-8.919810900000808e-05
12/21/97,1/14/98,25,2242.2,2242.0,-8.919810900000808e-05
1/15/98,2/1/98,18,2242.2,2242.0,-8.919810900000808e-05
2/2/98,3/13/98,40,2242.2,2242.2,0.0
3/14/98,3/24/98,11,2242.4,2242.2,-8.919015340718553e-05
4/6/98,4/10/98,5,2243.0,2243.0,0.0
4/24/98,5/5/98,12,2244.0,2244.0,0.0
5/8/98,5/18/98,11,2244.2,2244.2,0.0
5/23/98,5/31/98,9,2244.4,2244.0,-0.00017822135091788047
6/3/98,6/7/98,5,2244.2,2244.2,0.0
6/8/98,6/16/98,9,2244.4,2244.2,-8.911067545904154e-05
6/17/98,6/22/98,6,2244.6,2244.2,-0.0001782054709079974
6/23/98,7/2/98,10,2244.4,2244.0,-0.00017822135091788047
7/3/98,10/1/98,91,2244.2,2234.8,-0.004188574993315942
4/8/99,4/25/99,18,2244.2,2244.0,-8.9118616878985e-05
4/26/99,5/1/99,6,2244.2,2244.0,-8.9118616878985e-05
5/4/99,5/13/99,10,2244.4,2244.0,-0.00017822135091788047
5/14/99,5/21/99,8,2244.2,2244.0,-8.9118616878985e-05
5/22/99,9/25/99,127,2244.2,2224.8,-0.008644505837269244
9/26/99,10/3/99,8,2225.0,2224.8,-8.988764044935645e-05
10/4/99,11/6/99,34,2225.0,2225.0,0.0
3/14/00,3/20/00,7,2243.6,2243.6,0.0
3/21/00,3/29/00,9,2243.8,2243.8,0.0
4/10/00,4/25/00,16,2244.0,2244.0,0.0
4/30/00,5/6/00,7,2244.2,2244.0,-8.9118616878985e-05
5/7/00,5/16/00,10,2244.2,2244.0,-8.9118616878985e-05
5/20/00,5/25/00,6,2244.4,2244.2,-8.911067545904154e-05
5/26/00,6/10/00,16,2244.4,2243.8,-0.0002673320263767194
6/13/00,6/19/00,7,2244.0,2243.8,-8.912655971471395e-05
6/20/00,10/28/00,130,2244.0,2227.2,-0.007486631016042862
2/4/01,3/10/01,35,2242.8,2242.8,0.0
3/11/01,4/5/01,26,2243.0,2242.8,-8.916629514035582e-05
4/6/01,4/10/01,5,2243.0,2243.0,0.0
4/11/01,4/21/01,11,2243.2,2243.2,0.0
4/26/01,5/4/01,9,2244.0,2244.0,0.0
5/9/01,5/28/01,20,2244.4,2244.2,-8.911067545904154e-05
5/29/01,6/12/01,15,2244.4,2244.4,0.0
6/15/01,9/13/01,91,2244.8,2230.2,-0.006503920171062171
9/14/01,9/21/01,8,2230.4,2230.2,-8.967001434732463e-05
9/22/01,10/16/01,25,2230.4,2229.4,-0.0004483500717360115
1/4/02,3/3/02,59,2240.8,2240.6,-8.92538379151521e-05
3/4/02,3/27/02,24,2240.8,2240.6,-8.92538379151521e-05
4/1/02,4/5/02,5,2240.8,2240.8,0.0
5/6/02,5/10/02,5,2243.8,2243.8,0.0
5/11/02,5/26/02,16,2244.0,2244.0,0.0
5/27/02,6/18/02,23,2244.2,2244.0,-8.9118616878985e-05
6/19/02,6/24/02,6,2244.2,2244.0,-8.9118616878985e-05
6/25/02,10/2/02,100,2244.2,2225.8,-0.008198912752873913
2/3/03,2/17/03,15,2242.8,2242.8,0.0
2/18/03,2/25/03,8,2243.0,2242.8,-8.916629514035582e-05
3/19/03,3/24/03,6,2245.2,2245.2,0.0
3/25/03,4/5/03,12,2245.4,2245.2,-8.907098957881573e-05
4/6/03,4/23/03,18,2245.4,2244.8,-0.00026721296873604214
4/24/03,6/23/03,61,2245.0,2244.2,-0.000356347438752865
6/24/03,9/20/03,89,2244.4,2223.6,-0.009267510247727758
9/21/03,10/3/03,13,2223.8,2223.6,-8.993614533693356e-05
3/1/04,3/26/04,26,2242.4,2242.4,0.0
3/27/04,4/4/04,9,2242.6,2242.4,-8.918219923295198e-05
4/13/04,4/17/04,5,2243.2,2243.2,0.0
4/26/04,5/6/04,11,2244.0,2244.0,0.0
5/7/04,5/15/04,9,2244.2,2244.0,-8.9118616878985e-05
5/16/04,5/21/04,6,2244.2,2244.2,0.0
5/22/04,6/22/04,32,2244.4,2243.4,-0.00044555337729459987
6/23/04,9/21/04,91,2243.6,2229.6,-0.006239971474416117
2/23/05,3/20/05,26,2243.0,2242.8,-8.916629514035582e-05
3/21/05,3/25/05,5,2243.0,2243.0,0.0
3/29/05,4/9/05,12,2243.2,2242.8,-0.00017831669044206323
4/10/05,4/19/05,10,2243.0,2242.8,-8.916629514035582e-05
4/25/05,6/2/05,23,2243.2,2242.6,-0.00026747503566329755
6/3/05,6/11/05,9,2242.8,2242.8,0.0
6/12/05,6/17/05,5,2243.0,2243.0,0.0
6/18/05,9/25/05,77,2243.2,2229.6,-0.006062767475035623
