Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference
1/1/97,2/16/97,47,2071.6,2070.4,-0.0005792624058697713
2/17/97,4/4/97,47,2070.6,2069.2,-0.0006761325219743509
4/5/97,5/22/97,48,2069.4,2067.8,-0.0007731709674301291
6/24/97,6/29/97,6,2076.0,2076.0,0.0
6/30/97,8/10/97,42,2076.2,2065.2,-0.005298140834216357
8/11/97,9/21/97,42,2065.4,2039.6,-0.012491527064975395
9/30/97,10/4/97,5,2041.4,2041.4,0.0
10/5/97,10/11/97,7,2041.6,2041.6,0.0
10/12/97,10/24/97,13,2042.0,2042.0,0.0
10/25/97,3/6/98,133,2042.2,2041.2,-0.0004896680050925472
3/7/98,3/26/98,20,2041.4,2041.2,-9.797198001373835e-05
3/29/98,4/6/98,9,2041.6,2041.4,-9.796238244505197e-05
4/7/98,4/13/98,7,2041.6,2041.6,0.0
6/23/98,9/20/98,90,2076.4,2042.0,-0.016567135426700103
9/27/98,10/3/98,7,2043.4,2043.4,0.0
10/4/98,11/8/98,36,2043.6,2043.6,0.0
11/9/98,12/9/98,31,2043.8,2043.4,-0.00019571386632736255
12/10/98,2/21/99,74,2043.6,2042.6,-0.0004893325504012527
2/22/99,3/7/99,14,2042.8,2042.4,-0.00019580967299777933
3/8/99,3/26/99,19,2042.6,2042.2,-0.00019582884558888848
3/27/99,4/4/99,9,2042.4,2042.0,-0.00019584802193502298
4/8/99,4/13/99,6,2042.2,2042.0,-9.793360101853172e-05
4/14/99,4/30/99,17,2042.2,2042.0,-9.793360101853172e-05
5/25/99,5/31/99,7,2059.8,2059.6,-9.709680551523101e-05
6/1/99,6/5/99,5,2059.8,2059.6,-9.709680551523101e-05
7/12/99,7/18/99,7,2072.2,2071.8,-0.0001930315606599924
7/19/99,8/12/99,25,2072.0,2067.2,-0.0023166023166024045
8/15/99,8/28/99,14,2067.8,2065.2,-0.0012573749879100317
9/13/99,9/17/99,5,2068.0,2068.0,0.0
9/18/99,4/15/00,211,2068.2,2062.4,-0.002804370950584918
6/8/00,7/5/00,28,2076.2,2071.8,-0.0021192563336863675
7/6/00,7/21/00,16,2072.0,2069.2,-0.0013513513513514392
8/6/00,8/18/00,13,2073.0,2069.6,-0.0016401350699469807
8/27/00,9/12/00,17,2071.0,2069.2,-0.0008691453404153462
9/13/00,1/28/01,138,2069.4,2066.0,-0.0016429883057891615
1/29/01,4/5/01,67,2066.2,2065.0,-0.0005807763043266954
4/6/01,4/10/01,5,2065.2,2065.2,0.0
4/11/01,4/21/01,11,2065.4,2065.0,-0.00019366708627873097
4/22/01,5/18/01,27,2065.2,2064.4,-0.0003873716831298311
5/23/01,5/29/01,7,2065.2,2065.2,0.0
6/27/01,7/10/01,14,2073.0,2071.8,-0.0005788712011576547
7/17/01,9/2/01,48,2073.4,2059.0,-0.006945114305006313
9/3/01,9/10/01,8,2059.2,2058.8,-0.0001942501942500176
9/16/01,11/22/01,68,2059.8,2058.2,-0.000776774444120965
11/23/01,3/11/02,109,2058.4,2056.2,-0.001068791294209227
3/12/02,4/25/02,45,2056.4,2055.0,-0.0006808014005057824
6/24/02,8/5/02,43,2075.6,2056.6,-0.009153979572171903
8/6/02,9/12/02,38,2056.8,2040.0,-0.008168028004667533
9/23/02,9/27/02,5,2041.8,2041.6,-9.795278675680551e-05
9/28/02,10/2/02,5,2042.0,2041.8,-9.794319294811238e-05
10/7/02,10/13/02,7,2042.2,2042.0,-9.793360101853172e-05
10/14/02,10/24/02,11,2042.2,2041.8,-0.00019586720203706344
10/25/02,11/2/02,9,2042.0,2042.0,0.0
11/7/02,4/5/03,150,2042.2,2040.4,-0.0008814024091665628
4/6/03,4/10/03,5,2040.6,2040.6,0.0
6/20/03,9/9/03,53,2076.0,2046.8,-0.014065510597302527
9/25/03,10/10/03,16,2051.8,2051.6,-9.747538746479815e-05
10/11/03,11/2/03,23,2051.8,2051.2,-0.0002924261623941728
11/3/03,1/9/04,68,2051.4,2050.0,-0.0006824607585064302
1/10/04,4/17/04,99,2050.2,2048.6,-0.0007804116671543797
6/26/04,7/8/04,13,2076.0,2075.4,-0.00028901734104041864
7/11/04,9/10/04,62,2075.8,2044.6,-0.015030349744676881
10/1/04,11/16/04,47,2050.0,2049.2,-0.0003902439024391131
11/17/04,11/25/04,9,2049.4,2049.2,-9.758953840161649e-05
11/28/04,1/3/05,37,2049.4,2048.6,-0.0003903581536060222
1/4/05,1/20/05,17,2048.8,2048.4,-0.00019523623584541728
1/21/05,4/9/05,79,2048.6,2047.4,-0.0005857658888996476
4/10/05,4/14/05,5,2047.6,2047.4,-9.767532721225733e-05
6/15/05,6/20/05,6,2076.0,2076.0,0.0
6/21/05,8/25/05,66,2076.2,2056.0,-0.009729313168288132
8/26/05,9/15/05,21,2056.2,2048.8,-0.0035988717050868774
9/25/05,10/21/05,27,2050.0,2049.4,-0.00029268292682922394
10/22/05,11/7/05,17,2049.6,2048.8,-0.0003903200624510769
11/8/05,11/27/05,20,2049.0,2048.6,-0.00019521717911180622
11/28/05,3/18/06,111,2048.8,2046.8,-0.0009761811792269754
3/19/06,4/16/06,29,2047.0,2046.8,-9.770395701028113e-05
6/25/06,8/5/06,42,2072.4,2060.8,-0.005597375024126572
8/15/06,9/15/06,32,2063.6,2051.4,-0.005911998449311794
9/26/06,11/13/06,49,2052.6,2051.6,-0.00048718698236383125
11/14/06,12/19/06,36,2051.8,2051.0,-0.0003899015498587493
12/20/06,12/29/06,10,2051.2,2051.0,-9.750390015591757e-05
12/30/06,1/13/07,15,2051.2,2050.8,-0.00019500780031183514
1/14/07,2/20/07,38,2051.0,2050.4,-0.0002925402242807943
2/23/07,3/30/07,36,2050.6,2050.2,-0.0001950648590656837
3/31/07,4/9/07,10,2050.4,2050.0,-0.00019508388607105488
4/10/07,4/20/07,11,2050.2,2049.8,-0.00019510291678842857
6/27/07,9/18/07,84,2075.2,2049.2,-0.012528912875867387
9/25/07,9/29/07,5,2050.2,2050.2,0.0
