Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change, Drawdown,Days Before Next Drawdown
5/7/10,5/23/10,17,5417,5413,-0.000738416,-0.25,-4,45
7/7/10,7/16/10,10,5417,5416,-0.000184604,-0.111111111,-1,2
7/18/10,7/29/10,12,5416,5414,-0.000369276,-0.181818182,-2,2
7/31/10,8/9/10,10,5414,5413,-0.000184706,-0.111111111,-1,6
8/15/10,8/24/10,10,5412,5410,-0.000369549,-0.222222222,-2,4
8/28/10,9/8/10,12,5410,5408,-0.000369686,-0.181818182,-2,4
9/12/10,10/7/10,26,5407,5401,-0.001109673,-0.24,-6,104
1/19/11,2/1/11,14,5412,5410,-0.000369549,-0.153846154,-2,10
2/11/11,2/20/11,10,5410,5409,-0.000184843,-0.111111111,-1,95
5/26/11,6/6/11,12,5414,5412,-0.000369413,-0.181818182,-2,42
7/18/11,7/27/11,10,5418,5417,-0.00018457,-0.111111111,-1,18
8/14/11,8/23/11,10,5417,5416,-0.000184604,-0.111111111,-1,10
9/2/11,9/13/11,12,5416,5414,-0.000369276,-0.181818182,-2,6
9/19/11,9/28/11,10,5414,5413,-0.000184706,-0.111111111,-1,27
10/25/11,11/3/11,10,5412,5411,-0.000184775,-0.111111111,-1,50
12/23/11,1/1/12,10,5415,5414,-0.000184672,-0.111111111,-1,48
2/18/12,2/27/12,10,5415,5414,-0.000184672,-0.111111111,-1,66
5/3/12,6/6/12,35,5417,5406,-0.002030644,-0.323529412,-11,1
6/7/12,7/6/12,30,5406,5398,-0.001479837,-0.275862069,-8,2
7/8/12,7/17/12,10,5398,5397,-0.000185254,-0.111111111,-1,29
8/15/12,8/24/12,10,5397,5396,-0.000185288,-0.111111111,-1,5
8/29/12,9/8/12,11,5396,5394,-0.000370645,-0.2,-2,1
9/9/12,9/21/12,13,5394,5392,-0.000370782,-0.166666667,-2,15
10/6/12,10/15/12,10,5391,5390,-0.000185494,-0.111111111,-1,199
5/2/13,5/28/13,27,5414,5406,-0.001477651,-0.307692308,-8,5
6/2/13,6/11/13,10,5406,5405,-0.00018498,-0.111111111,-1,1
6/12/13,7/8/13,27,5405,5399,-0.001110083,-0.230769231,-6,5
7/13/13,7/23/13,11,5398,5396,-0.000370508,-0.2,-2,3
7/26/13,8/27/13,33,5395,5386,-0.001668211,-0.28125,-9,4
8/31/13,9/11/13,12,5386,5384,-0.000371333,-0.181818182,-2,236
5/5/14,5/29/14,25,5411,5404,-0.001293661,-0.291666667,-7,4
6/2/14,6/14/14,13,5404,5402,-0.000370096,-0.166666667,-2,3
6/17/14,6/30/14,14,5402,5400,-0.000370233,-0.153846154,-2,1
7/1/14,7/15/14,15,5400,5397,-0.000555556,-0.214285714,-3,3
7/18/14,7/31/14,14,5396,5393,-0.000555967,-0.230769231,-3,285
5/12/15,5/21/15,10,5415,5414,-0.000184672,-0.111111111,-1,14
6/4/15,6/13/15,10,5415,5414,-0.000184672,-0.111111111,-1,5
6/18/15,7/25/15,38,5414,5403,-0.002031769,-0.297297297,-11,2
7/27/15,8/5/15,10,5403,5402,-0.000185082,-0.111111111,-1,10
8/15/15,8/28/15,14,5402,5400,-0.000370233,-0.153846154,-2,4
9/1/15,9/18/15,18,5400,5394,-0.001111111,-0.352941176,-6,6
9/24/15,10/4/15,11,5394,5392,-0.000370782,-0.2,-2,218
5/9/16,5/18/16,10,5415,5414,-0.000184672,-0.111111111,-1,8
5/26/16,6/4/16,10,5414,5413,-0.000184706,-0.111111111,-1,1
6/5/16,6/14/16,10,5413,5412,-0.00018474,-0.111111111,-1,1
6/15/16,6/21/16,7,5412,5411,-0.000184775,-0.166666667,-1,5
6/26/16,8/24/16,60,5413,5395,-0.003325328,-0.305084746,-18,1
8/25/16,9/3/16,10,5395,5394,-0.000185357,-0.111111111,-1,14
9/17/16,9/22/16,6,5394,5393,-0.000185391,-0.2,-1,204
4/14/17,4/23/17,10,5417,5416,-0.000184604,-0.111111111,-1,18
5/11/17,5/22/17,12,5417,5414,-0.000553812,-0.272727273,-3,43
7/4/17,7/13/17,10,5417,5416,-0.000184604,-0.111111111,-1,2
7/15/17,7/24/17,10,5416,5415,-0.000184638,-0.111111111,-1,7
7/31/17,8/10/17,11,5415,5413,-0.000369344,-0.2,-2,1
8/11/17,9/13/17,34,5413,5405,-0.001477924,-0.242424242,-8,227
4/28/18,5/2/18,5,5417,5416,-0.000184604,-0.25,-1,4
5/6/18,5/15/18,10,5417,5416,-0.000184604,-0.111111111,-1,3
5/18/18,5/31/18,14,5416,5413,-0.000553914,-0.230769231,-3,9
6/9/18,6/18/18,10,5414,5413,-0.000184706,-0.111111111,-1,4
6/22/18,8/19/18,59,5413,5398,-0.002771107,-0.25862069,-15,8
8/27/18,9/30/18,35,5397,5386,-0.002038169,-0.323529412,-11,295
7/22/19,7/31/19,10,5417,5416,-0.000184604,-0.111111111,-1,6
8/6/19,8/17/19,12,5416,5414,-0.000369276,-0.181818182,-2,4
8/21/19,9/13/19,24,5413,5407,-0.001108443,-0.260869565,-6,6
9/19/19,9/28/19,10,5407,5406,-0.000184945,-0.111111111,-1,6
10/4/19,10/13/19,10,5406,5405,-0.00018498,-0.111111111,-1,158
3/19/20,3/28/20,10,5414,5413,-0.000184706,-0.111111111,-1,23
4/20/20,5/7/20,18,5413,5409,-0.000738962,-0.235294118,-4,42
6/18/20,6/27/20,10,5417,5416,-0.000184604,-0.111111111,-1,10
7/7/20,9/21/20,77,5416,5392,-0.004431315,-0.315789474,-24,5
9/26/20,10/6/20,11,5391,5389,-0.000370989,-0.2,-2,
