Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change, Drawdown,Days Before Next Drawdown
9/29/12,10/10/12,12,6126,6124,-0.000326477,-0.181818182,-2,2
10/12/12,10/21/12,10,6124,6123,-0.000163292,-0.111111111,-1,5
10/26/12,11/4/12,10,6123,6122,-0.000163319,-0.111111111,-1,16
11/20/12,11/29/12,10,6122,6121,-0.000163345,-0.111111111,-1,10
12/9/12,12/18/12,10,6121,6120,-0.000163372,-0.111111111,-1,10
12/28/12,1/6/13,10,6120,6119,-0.000163399,-0.111111111,-1,7
1/13/13,1/22/13,10,6119,6118,-0.000163425,-0.111111111,-1,11
2/2/13,2/11/13,10,6118,6117,-0.000163452,-0.111111111,-1,9
2/20/13,3/1/13,10,6117,6116,-0.000163479,-0.111111111,-1,21
3/22/13,3/31/13,10,6116,6115,-0.000163506,-0.111111111,-1,81
6/20/13,7/13/13,24,6133,6128,-0.000815262,-0.217391304,-5,4
7/17/13,9/9/13,55,6127,6113,-0.002284968,-0.259259259,-14,8
9/17/13,9/29/13,13,6112,6110,-0.000327225,-0.166666667,-2,3
10/2/13,10/11/13,10,6110,6109,-0.000163666,-0.111111111,-1,5
10/16/13,10/25/13,10,6109,6108,-0.000163693,-0.111111111,-1,17
11/11/13,11/20/13,10,6108,6107,-0.00016372,-0.111111111,-1,13
12/3/13,12/12/13,10,6107,6106,-0.000163747,-0.111111111,-1,11
12/23/13,1/1/14,10,6106,6105,-0.000163773,-0.111111111,-1,12
1/13/14,1/22/14,10,6105,6104,-0.0001638,-0.111111111,-1,10
2/1/14,2/10/14,10,6104,6103,-0.000163827,-0.111111111,-1,135
6/25/14,7/12/14,18,6151,6148,-0.000487726,-0.176470588,-3,1
7/13/14,8/27/14,46,6148,6135,-0.002114509,-0.288888889,-13,4
8/31/14,9/29/14,30,6134,6126,-0.001304206,-0.275862069,-8,37
11/5/14,11/14/14,10,6127,6126,-0.000163212,-0.111111111,-1,33
12/17/14,12/26/14,10,6126,6125,-0.000163239,-0.111111111,-1,31
1/26/15,2/4/15,10,6125,6124,-0.000163265,-0.111111111,-1,136
6/20/15,7/2/15,13,6153,6151,-0.000325045,-0.166666667,-2,6
7/8/15,7/18/15,11,6150,6148,-0.000325203,-0.2,-2,4
7/22/15,9/13/15,54,6147,6126,-0.003416301,-0.396226415,-21,5
9/18/15,10/2/15,15,6125,6122,-0.000489796,-0.214285714,-3,1
10/3/15,10/13/15,11,6122,6120,-0.000326691,-0.2,-2,1
10/14/15,10/26/15,13,6120,6118,-0.000326797,-0.166666667,-2,3
10/29/15,11/7/15,10,6118,6117,-0.000163452,-0.111111111,-1,5
11/12/15,11/21/15,10,6117,6116,-0.000163479,-0.111111111,-1,7
11/28/15,12/7/15,10,6116,6115,-0.000163506,-0.111111111,-1,8
12/15/15,12/24/15,10,6115,6114,-0.000163532,-0.111111111,-1,9
1/2/16,1/11/16,10,6114,6113,-0.000163559,-0.111111111,-1,9
1/20/16,1/29/16,10,6113,6112,-0.000163586,-0.111111111,-1,11
2/9/16,2/18/16,10,6112,6111,-0.000163613,-0.111111111,-1,28
3/17/16,3/26/16,10,6111,6110,-0.000163639,-0.111111111,-1,87
6/21/16,7/2/16,12,6159,6156,-0.000487092,-0.272727273,-3,3
7/5/16,10/7/16,95,6156,6122,-0.005523067,-0.361702128,-34,4
10/11/16,10/20/16,10,6121,6120,-0.000163372,-0.111111111,-1,12
11/1/16,11/10/16,10,6120,6119,-0.000163399,-0.111111111,-1,18
11/28/16,12/7/16,10,6119,6118,-0.000163425,-0.111111111,-1,47
1/23/17,2/1/17,10,6119,6118,-0.000163425,-0.111111111,-1,144
6/25/17,7/7/17,13,6167,6165,-0.000324307,-0.166666667,-2,3
7/10/17,7/27/17,18,6164,6160,-0.000648929,-0.235294118,-4,3
7/30/17,8/17/17,19,6159,6155,-0.000649456,-0.222222222,-4,1
8/18/17,8/29/17,12,6155,6153,-0.000324939,-0.181818182,-2,1
8/30/17,9/9/17,11,6153,6151,-0.000325045,-0.2,-2,1
9/10/17,9/20/17,11,6151,6149,-0.00032515,-0.2,-2,9
9/29/17,10/4/17,6,6149,6148,-0.000162628,-0.2,-1,9
10/13/17,10/22/17,10,6149,6148,-0.000162628,-0.111111111,-1,59
12/20/17,12/29/17,10,6148,6147,-0.000162655,-0.111111111,-1,41
2/8/18,2/17/18,10,6147,6146,-0.000162681,-0.111111111,-1,110
6/7/18,10/5/18,121,6167,6128,-0.006323982,-0.325,-39,5
10/10/18,10/21/18,12,6127,6125,-0.000326424,-0.181818182,-2,15
11/5/18,11/14/18,10,6125,6124,-0.000163265,-0.111111111,-1,11
11/25/18,12/4/18,10,6124,6123,-0.000163292,-0.111111111,-1,14
12/18/18,12/27/18,10,6123,6122,-0.000163319,-0.111111111,-1,13
1/9/19,1/18/19,10,6122,6121,-0.000163345,-0.111111111,-1,51
3/10/19,3/19/19,10,6121,6120,-0.000163372,-0.111111111,-1,110
7/7/19,8/8/19,33,6167,6160,-0.001135074,-0.21875,-7,1
8/9/19,8/19/19,11,6160,6158,-0.000324675,-0.2,-2,6
8/25/19,9/5/19,12,6157,6155,-0.000324834,-0.181818182,-2,1
9/6/19,9/15/19,10,6155,6154,-0.00016247,-0.111111111,-1,1
9/16/19,9/29/19,14,6154,6152,-0.000324992,-0.153846154,-2,8
10/7/19,10/16/19,10,6152,6151,-0.000162549,-0.111111111,-1,44
11/29/19,12/8/19,10,6151,6150,-0.000162575,-0.111111111,-1,74
2/20/20,2/29/20,10,6150,6149,-0.000162602,-0.111111111,-1,108
6/16/20,8/29/20,75,6167,6148,-0.003080915,-0.256756757,-19,4
9/2/20,9/15/20,14,6147,6144,-0.000488043,-0.230769231,-3,4
9/19/20,10/3/20,15,6143,6140,-0.000488361,-0.214285714,-3,4
10/7/20,10/20/20,14,6139,6136,-0.000488679,-0.230769231,-3,5
10/25/20,11/3/20,10,6136,6135,-0.000162973,-0.111111111,-1,14
11/17/20,11/26/20,10,6135,6134,-0.000162999,-0.111111111,-1,8
12/4/20,12/13/20,10,6134,6133,-0.000163026,-0.111111111,-1,
