Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
1/13/15,1/15/15,3,1088.8,1088.6,-0.20000000000004547
7/1/15,7/3/15,3,1075.0,1074.8,-0.20000000000004547
9/20/15,9/21/15,2,1078.2,1078.0,-0.20000000000004547
9/22/15,9/25/15,4,1078.2,1077.8,-0.40000000000009095
9/29/15,9/30/15,2,1078.2,1078.0,-0.20000000000004547
2/10/16,2/11/16,2,1084.2,1084.0,-0.20000000000004547
2/17/16,2/19/16,3,1084.4,1084.2,-0.20000000000004547
7/20/16,7/23/16,4,1072.2,1072.0,-0.20000000000004547
9/7/16,9/10/16,4,1075.2,1074.8,-0.40000000000009095
3/23/17,3/24/17,2,1088.6,1088.4,-0.1999999999998181
7/25/17,7/26/17,2,1079.2,1079.0,-0.20000000000004547
9/6/17,9/8/17,3,1081.6,1081.4,-0.1999999999998181
10/11/17,10/14/17,4,1082.4,1082.2,-0.20000000000004547
12/19/17,12/20/17,2,1082.0,1081.8,-0.20000000000004547
3/7/18,3/8/18,2,1088.2,1088.0,-0.20000000000004547
3/27/18,3/30/18,4,1088.2,1088.0,-0.20000000000004547
7/6/18,7/7/18,2,1076.6,1076.4,-0.1999999999998181
7/10/18,7/11/18,2,1076.6,1076.4,-0.1999999999998181
7/16/18,7/18/18,3,1077.0,1076.8,-0.20000000000004547
7/24/18,7/25/18,2,1077.4,1077.2,-0.20000000000004547
7/26/18,7/27/18,2,1077.4,1077.2,-0.20000000000004547
8/13/19,8/15/19,3,1083.2,1083.0,-0.20000000000004547
8/27/19,8/28/19,2,1083.4,1083.2,-0.20000000000004547
9/19/19,9/20/19,2,1083.2,1083.0,-0.20000000000004547
10/23/19,10/26/19,4,1083.0,1082.8,-0.20000000000004547
10/7/20,10/8/20,2,1083.2,1083.0,-0.20000000000004547
