Start Date, End Date, Duration, Start Elevation, Min Elevation, Percent Difference, Rate of Change, Drawdown
1/1/00,1/5/00,5,1907.14,1906.0,-0.0005977537044999843,-0.285000000000025,-1.1400000000001
1/6/00,1/15/00,11,1907.25,1906.46,-0.0004142089395726641,-0.2633333333333212,-0.7899999999999636
1/31/00,2/4/00,5,1907.26,1906.86,-0.00020972494573371798,-0.10000000000002274,-0.40000000000009095
4/12/00,4/16/00,5,1912.06,1911.72,-0.00017781868769804198,-0.08499999999997954,-0.33999999999991815
4/20/00,4/28/00,10,1912.39,1911.07,-0.0006902357782670709,-0.3300000000000409,-1.3200000000001637
5/2/00,5/10/00,10,1912.24,1910.84,-0.000732125674601562,-0.2333333333333485,-1.400000000000091
5/24/00,6/1/00,10,1912.81,1911.94,-0.000454828236991594,-0.17399999999997817,-0.8699999999998909
6/4/00,6/12/00,9,1912.27,1911.73,-0.00028238690143126424,-0.2699999999999818,-0.5399999999999636
6/13/00,6/19/00,7,1912.17,1911.41,-0.00039745420124779224,-0.2533333333333303,-0.7599999999999909
7/4/00,7/12/00,10,1913.06,1910.94,-0.0011081722476032592,-0.5299999999999727,-2.119999999999891
7/17/00,7/25/00,10,1912.22,1911.58,-0.0003346895231720723,-0.12800000000002001,-0.6400000000001
7/28/00,8/5/00,10,1912.15,1911.3,-0.0004445257955705025,-0.1416666666666894,-0.8500000000001364
8/25/00,8/30/00,6,1912.86,1912.16,-0.00036594418828341755,-0.6999999999998181,-0.6999999999998181
9/6/00,9/23/00,19,1913.26,1911.4,-0.0009721626961311583,-0.12399999999999332,-1.8599999999999
9/24/00,10/7/00,15,1911.56,1907.6,-0.002071606436627695,-0.330000000000003,-3.9600000000000364
10/12/00,10/22/00,12,1908.34,1906.49,-0.0009694289277591568,-0.20555555555554544,-1.849999999999909
10/30/00,11/16/00,19,1907.22,1904.18,-0.0015939430165371397,-0.20266666666666425,-3.0399999999999636
11/18/00,11/22/00,5,1904.74,1904.17,-0.00029925344141454286,-0.5699999999999363,-0.5699999999999363
11/25/00,11/29/00,5,1904.95,1903.92,-0.0005406966062101224,-0.3433333333333242,-1.0299999999999727
1/21/01,1/27/01,7,1905.95,1904.66,-0.0006768278286418655,-0.25799999999999274,-1.2899999999999636
1/29/01,2/2/01,5,1905.93,1905.21,-0.0003777683335694528,-0.7200000000000273,-0.7200000000000273
2/4/01,2/12/01,10,1906.42,1905.71,-0.0003724258033382132,-0.1420000000000073,-0.7100000000000364
4/25/01,4/30/01,6,1912.76,1912.05,-0.0003711913674481045,-0.3550000000000182,-0.7100000000000364
5/1/01,5/12/01,13,1913.04,1911.43,-0.0008415924392589282,-0.16099999999998998,-1.6099999999999
5/14/01,5/21/01,8,1911.82,1911.09,-0.00038183510999990493,-0.2433333333333394,-0.7300000000000182
5/29/01,6/6/01,10,1911.56,1910.73,-0.00043420033899010615,-0.1037499999999909,-0.8299999999999272
6/12/01,6/16/01,5,1911.36,1909.74,-0.0008475640381717159,-0.5399999999999636,-1.6199999999998909
6/19/01,6/25/01,7,1911.6,1911.0,-0.00031387319522907986,-0.11999999999998182,-0.599999999999909
6/30/01,7/8/01,9,1911.44,1910.91,-0.0002772778638094697,-0.07571428571428182,-0.5299999999999727
7/16/01,7/26/01,12,1912.28,1911.03,-0.0006536699646495283,-0.17857142857142858,-1.25
8/3/01,8/11/01,10,1911.68,1910.19,-0.0007794191496484815,-0.3725000000000023,-1.490000000000009
8/22/01,8/30/01,10,1911.86,1910.77,-0.0005701254275940279,-0.27249999999997954,-1.0899999999999181
8/31/01,9/8/01,10,1911.11,1910.44,-0.0003505815991752675,-0.08374999999998067,-0.6699999999998454
9/9/01,9/17/01,10,1910.61,1909.31,-0.000680410968224784,-0.18571428571427923,-1.2999999999999545
9/18/01,10/15/01,29,1909.73,1905.34,-0.002298754274164463,-0.1688461538461577,-4.3900000000001
10/20/01,10/28/01,10,1906.53,1905.58,-0.0004982874646609523,-0.1900000000000091,-0.9500000000000455
11/24/01,11/28/01,5,1905.42,1904.94,-0.00025191296407092305,-0.2400000000000091,-0.4800000000000182
12/2/01,12/7/01,6,1905.2,1904.62,-0.00030442998110442713,-0.2900000000000773,-0.5800000000001546
12/10/01,12/14/01,5,1906.08,1905.35,-0.00038298497439772636,-0.18250000000000455,-0.7300000000000182
12/18/01,12/28/01,12,1906.13,1905.64,-0.0002570653628031714,-0.054444444444445454,-0.4900000000000091
2/9/02,2/20/02,13,1906.25,1905.65,-0.000314754098360608,-0.19999999999996967,-0.599999999999909
6/8/02,6/13/02,6,1910.04,1909.43,-0.0003193650394755607,-0.152499999999975,-0.6099999999999
6/23/02,6/28/02,6,1910.41,1909.32,-0.000570558152438558,-0.5450000000000728,-1.0900000000001455
7/9/02,7/13/02,5,1911.47,1910.26,-0.0006330206594924515,-0.6050000000000182,-1.2100000000000364
7/18/02,7/27/02,11,1911.46,1909.72,-0.0009102989337992995,-0.24857142857142986,-1.740000000000009
