Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
1997,4,0.1095890410958904,10.0,0.0,-0.000578202034054309,3.7377842485127336e-07,-0.1111111111111111,0.0,-0.10999999999989996
1998,4,0.1095890410958904,10.0,0.0,-0.000578202034054309,3.7377842485127336e-07,-0.1111111111111111,0.0,-0.11999999999989086
1999,3,0.0821917808219178,10.0,0.0,-0.0005780348108378441,2.7281128644710165e-07,-0.1111111111111111,0.0,-0.09000000000014552
2000,8,0.2054794520547945,9.375,1.653594569415369,-0.0005785790129421511,7.090433903925853e-07,-0.12847222222222224,0.04593318248376026,-0.11000000000012733
2001,5,0.136986301369863,10.0,0.0,-0.0005797105345672303,4.7526671236016744e-07,-0.11111111111111112,1.3877787807814457e-17,-0.13000000000010914
2002,7,0.20273972602739726,10.571428571428571,1.3997084244475306,-0.0006647433017469007,0.00020277715855374103,-0.11721611721611722,0.014954149833841138,-0.14000000000010004
2003,5,0.16164383561643836,11.8,1.6,-0.0009341038874084304,0.00028507087409787417,-0.14491064491064493,0.028983274671085416,-0.18000000000006366
2004,5,0.13424657534246576,9.8,2.6381811916545836,-0.0008202909580645618,0.0002871630830368643,-0.1677777777777778,0.05333333333333334,-0.2300000000000182
2005,2,0.0547945205479452,10.0,0.0,-0.0005863383676037308,1.7189632588795068e-07,-0.1111111111111111,0.0,-1.2999999999999545
2006,2,0.0547945205479452,10.0,0.0,-0.0005861664712778429,0.0,-0.1111111111111111,0.0,-0.16000000000008185
2007,3,0.08767123287671233,10.666666666666666,4.027681991198191,-0.0009742034213259004,0.0002753536729388415,-0.19017094017094016,0.04262807124628206,-1.9200000000000728
2008,2,0.049315068493150684,9.0,1.0,-0.0005812264367660771,1.6891207113225873e-07,-0.12698412698412698,0.015873015873015872,-0.14999999999986358
2009,4,0.12054794520547946,11.0,1.7320508075688772,-0.0007218760685300472,0.0002495262171878453,-0.12179487179487179,0.01850481632018032,-0.2400000000000091
2010,7,0.19452054794520549,10.142857142857142,2.531435020952764,-0.000742425717874976,0.00025992517160266154,-0.14715839715839718,0.0493095895667751,-0.3100000000001728
2011,4,0.1095890410958904,10.0,0.0,-0.0005780347786486143,2.3626151108069093e-07,-0.1111111111111111,0.0,-0.11999999999989086
2012,9,0.2465753424657534,10.0,0.0,-0.0005790771933470373,8.130662385868791e-07,-0.11111111111111113,0.0,-1.0299999999999727
2013,6,0.1643835616438356,10.0,0.0,-0.0005808893315002139,5.76275613089004e-07,-0.11111111111111112,1.3877787807814457e-17,-0.16000000000008185
2014,5,0.136986301369863,10.0,0.0,-0.0005825475752084216,6.295294048917977e-07,-0.11111111111111112,1.3877787807814457e-17,-0.21000000000003638
2015,2,0.06575342465753424,12.0,2.0,-0.0008744656703840377,0.00029171508763345497,-0.13247863247863248,0.021367521367521375,-0.2599999999999909
2016,5,0.136986301369863,10.0,0.0,-0.0005834309689517223,4.813865687263772e-07,-0.11111111111111112,1.3877787807814457e-17,-0.14000000000010004
2017,4,0.1095890410958904,10.0,0.0,-0.0005788714436266989,3.7464440482572357e-07,-0.1111111111111111,0.0,-0.08999999999991815
2018,4,0.1095890410958904,10.0,0.0,-0.0005777842337784634,1.4459639484420704e-07,-0.1111111111111111,0.0,-0.11000000000012733
2019,6,0.1643835616438356,10.0,2.70801280154532,-0.0007694346378133429,0.0002724487196248296,-0.1550925925925926,0.04839015037121961,-0.2599999999999909
2020,4,0.1095890410958904,10.0,0.0,-0.0005783690961569726,2.3653488289451154e-07,-0.1111111111111111,0.0,-0.16000000000008185
2021,1,0.0273972602739726,10.0,0.0,-0.0005780346820809249,0.0,-0.1111111111111111,0.0,-0.06999999999993634
