Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change, Drawdown
5/18/98,5/30/98,14,1212.19,1211.59,-0.0004949719103442005,-0.04615384615385665,-0.6000000000001364
4/4/99,5/16/99,44,1211.57,1207.58,-0.003293247604348085,-0.09279069767441882,-3.990000000000009
3/30/00,5/5/00,38,1211.57,1208.76,-0.0023193047038140143,-0.07594594594594448,-2.8099999999999454
6/13/00,9/7/00,88,1206.2,1196.74,-0.007842812137290696,-0.10873563218390847,-9.460000000000036
3/28/01,7/7/01,103,1195.15,1182.48,-0.010601179768229989,-0.12421568627451052,-12.670000000000073
7/12/01,8/6/01,27,1182.22,1180.49,-0.0014633486153169614,-0.06653846153846224,-1.7300000000000182
2/25/02,7/4/02,131,1177.03,1159.01,-0.015309720228031556,-0.13861538461538447,-18.019999999999982
7/9/02,7/20/02,13,1159.03,1158.58,-0.00038825569657389844,-0.03750000000000379,-0.4500000000000455
7/30/02,9/19/02,53,1157.79,1155.74,-0.0017706147056028767,-0.03942307692307605,-2.0499999999999545
3/27/03,6/4/03,71,1153.72,1144.71,-0.007809520507575487,-0.1287142857142856,-9.009999999999991
10/28/03,12/5/03,40,1141.63,1139.38,-0.001970866217601149,-0.057692307692307696,-2.25
3/30/04,6/6/04,70,1138.97,1129.26,-0.008525246494639926,-0.14072463768115995,-9.710000000000036
6/10/04,7/4/04,26,1129.03,1126.75,-0.002019432610293768,-0.09119999999999891,-2.2799999999999727
4/12/05,6/24/05,75,1147.03,1140.89,-0.005352955022972262,-0.08297297297297125,-6.139999999999873
6/28/05,7/23/05,27,1140.8,1139.41,-0.001218443197755849,-0.053461538461533564,-1.3899999999998727
4/3/06,6/7/06,67,1139.15,1130.75,-0.007373919150243682,-0.12727272727272865,-8.400000000000091
6/25/06,7/3/06,10,1129.0,1128.26,-0.0006554472984942508,-0.08222222222222324,-0.7400000000000091
7/17/06,8/1/06,17,1127.55,1126.56,-0.0008780098443528084,-0.06187500000000057,-0.9900000000000091
3/15/07,7/30/07,139,1127.96,1111.58,-0.014521791552892042,-0.11869565217391384,-16.38000000000011
3/3/08,3/7/08,6,1116.72,1116.9,0.00016118633139915436,0.03600000000001273,0.18000000000006366
3/23/08,6/14/08,85,1116.51,1105.96,-0.009449086886816916,-0.12559523809523757,-10.549999999999955
3/16/09,6/19/09,97,1110.18,1095.5,-0.013223080941829309,-0.15291666666666734,-14.680000000000064
7/13/09,7/19/09,8,1094.9,1094.8,-9.133254178476247e-05,-0.014285714285733775,-0.10000000000013642
3/5/10,3/13/10,10,1102.63,1101.98,-0.0005894996508349046,-0.07222222222223233,-0.650000000000091
3/22/10,7/5/10,107,1101.6,1089.15,-0.011301742919389814,-0.11745283018867753,-12.449999999999818
7/25/10,8/2/10,10,1087.72,1087.09,-0.0005791931747141811,-0.07000000000001212,-0.6300000000001091
9/7/10,10/8/10,33,1086.28,1083.72,-0.0023566667894096786,-0.0799999999999983,-2.5599999999999454
3/6/12,7/14/12,132,1132.75,1115.4,-0.015316707128669088,-0.13244274809160236,-17.34999999999991
9/5/12,9/16/12,13,1116.31,1115.6,-0.000636024043500494,-0.0591666666666697,-0.7100000000000364
3/18/13,6/7/13,83,1120.45,1108.1,-0.011022357088669853,-0.15060975609756264,-12.350000000000136
7/8/13,7/16/13,10,1105.53,1105.19,-0.00030754479751785854,-0.03777777777776868,-0.33999999999991815
10/3/13,10/21/13,20,1106.57,1104.37,-0.00198812546879099,-0.11578947368421293,-2.2000000000000455
2/4/14,2/13/14,11,1108.69,1108.28,-0.00036980580685320677,-0.04100000000000818,-0.41000000000008185
3/3/14,7/12/14,133,1107.65,1081.9,-0.023247415699905204,-0.19507575757575757,-25.75
7/13/14,8/4/14,24,1081.9,1080.57,-0.0012293187910159483,-0.05782608695652846,-1.3300000000001546
11/5/14,11/12/14,9,1082.58,1082.82,0.00022169262317797217,0.030000000000001137,0.2400000000000091
11/18/14,12/2/14,16,1084.63,1083.77,-0.000792897116989321,-0.05733333333334182,-0.8600000000001273
3/4/15,5/18/15,77,1088.66,1076.93,-0.01077471386842542,-0.15434210526315814,-11.730000000000018
3/3/16,7/2/16,123,1083.91,1071.91,-0.011071029882554824,-0.09836065573770492,-12.0
11/25/16,12/4/16,11,1077.44,1076.58,-0.0007981882981884164,-0.08600000000001273,-0.8600000000001273
4/4/17,6/11/17,70,1088.02,1081.03,-0.006424514255252669,-0.10130434782608709,-6.990000000000009
4/3/18,7/8/18,98,1087.92,1076.65,-0.010359217589528624,-0.11618556701030909,-11.269999999999982
5/22/19,6/15/19,26,1087.53,1085.51,-0.0018574200251946906,-0.08079999999999928,-2.019999999999982
7/29/19,8/3/19,7,1083.17,1082.99,-0.00016617890081895145,-0.030000000000010612,-0.18000000000006366
4/7/20,4/17/20,12,1097.81,1097.49,-0.0002914894198449061,-0.029090909090903304,-0.31999999999993634
4/28/20,8/8/20,104,1096.87,1084.32,-0.011441647597253964,-0.12184466019417431,-12.549999999999955
