Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
2001,1,0.049315068493150684,18.0,0.0,-0.0005351582504112485,0.0,-0.19117647058823528,0.0,-3.25
2002,1,0.4301369863013699,157.0,0.0,-0.005213236425483363,0.0,-0.20198717948717507,0.0,-31.50999999999931
2003,2,0.3013698630136986,55.0,17.0,-0.0017100704873947651,0.0011833739745923972,-0.1653083365055166,0.07990293110011513,-17.409999999999854
2004,1,0.1178082191780822,43.0,0.0,-0.001002137007393243,0.0,-0.14380952380952294,0.0,-6.039999999999964
2005,1,0.043835616438356165,16.0,0.0,-0.0003720170732791689,0.0,-0.15066666666668121,0.0,-2.2600000000002183
2006,1,0.1178082191780822,43.0,0.0,-0.0015433215966303775,0.0,-0.22333333333333594,0.0,-9.38000000000011
2007,1,0.0547945205479452,20.0,0.0,-0.0007220537247446211,0.0,-0.2310526315789646,0.0,-4.390000000000327
2008,2,0.2136986301369863,39.0,8.0,-0.0012674535712644144,0.00037570022924983404,-0.19853623188405833,0.018202898550729832,-9.970000000000255
2009,2,0.6904109589041096,126.0,110.0,-0.001993533475768324,0.0012887584603719958,-0.18504964539006258,0.10028368794325376,-19.920000000000073
2010,1,0.0821917808219178,30.0,0.0,-0.0006322704932204047,0.0,-0.1324137931034533,0.0,-3.8400000000001455
2011,2,0.13150684931506848,24.0,14.0,-0.0004930103154585236,0.00042379760998329213,-0.09846846846847793,0.05180180180180317,-5.5600000000004
2012,1,0.6904109589041096,252.0,0.0,-0.006245968413811176,0.0,-0.1508366533864565,0.0,-37.86000000000058
2013,3,0.20273972602739726,24.666666666666668,21.545816814923082,-0.000737154827692194,0.0009246226495188678,-0.10841189674525026,0.0902297499733546,-12.30999999999949
2014,1,0.1726027397260274,63.0,0.0,-0.001365087191841908,0.0,-0.13306451612903225,0.0,-8.25
2015,1,0.2054794520547945,75.0,0.0,-0.0009096661920581407,0.0,-0.0745945945945882,0.0,-5.519999999999527
2016,1,0.1506849315068493,55.0,0.0,-0.0023455477388919796,0.0,-0.2638888888888889,0.0,-14.25
2017,1,0.3835616438356164,140.0,0.0,-0.003841547279822492,0.0,-0.16798561151078745,0.0,-23.349999999999454
2018,1,0.7013698630136986,256.0,0.0,-0.005653518654131915,0.0,-0.13411764705882281,0.0,-34.19999999999982
2019,1,0.5643835616438356,206.0,0.0,-0.00258757568370635,0.0,-0.0766341463414636,0.0,-15.710000000000036
