Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
4/21/97,4/23/97,3,6387.0,6382.0,-5.0
4/24/97,4/26/97,3,6386.0,6377.0,-9.0
4/29/97,5/2/97,4,6388.0,6377.0,-11.0
6/17/97,6/18/97,2,6449.0,6448.0,-1.0
1/21/98,1/22/98,2,6393.0,6392.0,-1.0
3/19/98,3/22/98,4,6392.0,6390.0,-2.0
4/2/98,4/4/98,3,6380.0,6379.0,-1.0
4/9/98,4/10/98,2,6380.0,6379.0,-1.0
4/25/98,4/28/98,4,6394.0,6390.0,-4.0
5/22/98,5/23/98,2,6434.0,6433.0,-1.0
4/18/00,4/21/00,4,6387.0,6383.0,-4.0
5/25/03,5/26/03,2,6448.0,6447.0,-1.0
4/11/04,4/14/04,4,6400.0,6398.0,-2.0
4/9/05,4/12/05,4,6388.0,6381.0,-7.0
4/25/05,4/26/05,2,6401.0,6397.0,-4.0
4/13/06,4/16/06,4,6388.0,6379.0,-9.0
4/18/06,4/20/06,3,6385.0,6379.0,-6.0
4/23/06,4/26/06,4,6387.0,6383.0,-4.0
3/26/08,3/28/08,3,6386.0,6383.0,-3.0
4/9/08,4/12/08,4,6380.0,6375.0,-5.0
4/15/08,4/18/08,4,6384.0,6378.0,-6.0
4/19/08,4/21/08,3,6382.0,6377.0,-5.0
4/23/08,4/26/08,4,6379.0,6375.0,-4.0
5/1/08,5/4/08,4,6386.0,6374.0,-12.0
5/13/08,5/15/08,3,6401.0,6398.0,-3.0
10/8/08,10/10/08,3,6407.0,6406.0,-1.0
5/8/09,5/10/09,3,6389.0,6385.0,-4.0
10/28/09,10/30/09,3,6380.0,6379.0,-1.0
1/15/10,1/18/10,4,6387.0,6386.0,-1.0
4/3/10,4/4/10,2,6389.0,6388.0,-1.0
4/7/10,4/10/10,4,6391.0,6390.0,-1.0
4/29/10,5/1/10,3,6387.0,6381.0,-6.0
5/2/10,5/5/10,4,6382.0,6381.0,-1.0
5/31/10,6/2/10,3,6449.0,6447.0,-2.0
3/27/11,3/29/11,3,6391.0,6377.0,-14.0
4/9/11,4/11/11,3,6381.0,6376.0,-5.0
4/14/11,4/15/11,2,6378.0,6377.0,-1.0
4/19/11,4/20/11,2,6383.0,6376.0,-7.0
4/21/11,4/23/11,3,6379.0,6377.0,-2.0
4/24/11,4/27/11,4,6378.0,6376.0,-2.0
4/29/11,5/2/11,4,6378.0,6376.0,-2.0
5/9/11,5/12/11,4,6384.0,6378.0,-6.0
5/24/11,5/25/11,2,6381.0,6380.0,-1.0
11/20/11,11/21/11,2,6374.0,6373.0,-1.0
12/4/11,12/6/11,3,6372.0,6370.0,-2.0
12/9/11,12/11/11,3,6373.0,6371.0,-2.0
3/18/12,3/21/12,4,6386.0,6383.0,-3.0
3/23/12,3/24/12,2,6384.0,6383.0,-1.0
3/26/12,3/29/12,4,6384.0,6379.0,-5.0
1/7/13,1/10/13,4,6385.0,6384.0,-1.0
9/23/13,9/26/13,4,6360.0,6359.0,-1.0
4/24/14,4/25/14,2,6374.0,6372.0,-2.0
4/27/14,4/29/14,3,6373.0,6372.0,-1.0
4/30/14,5/2/14,3,6376.0,6369.0,-7.0
5/6/14,5/7/14,2,6374.0,6370.0,-4.0
5/14/14,5/15/14,2,6374.0,6373.0,-1.0
11/14/14,11/17/14,4,6360.0,6358.0,-2.0
12/9/14,12/11/14,3,6377.0,6376.0,-1.0
12/15/14,12/16/14,2,6377.0,6376.0,-1.0
12/23/15,12/25/15,3,6383.0,6382.0,-1.0
2/10/16,2/12/16,3,6383.0,6382.0,-1.0
4/1/16,4/2/16,2,6400.0,6399.0,-1.0
4/23/16,4/24/16,2,6379.0,6375.0,-4.0
5/12/16,5/13/16,2,6401.0,6400.0,-1.0
5/24/16,5/25/16,2,6404.0,6403.0,-1.0
10/27/16,10/29/16,3,6368.0,6366.0,-2.0
12/12/16,12/15/16,4,6389.0,6388.0,-1.0
4/21/17,4/22/17,2,6392.0,6391.0,-1.0
5/12/17,5/15/17,4,6421.0,6419.0,-2.0
12/7/17,12/8/17,2,6392.0,6391.0,-1.0
5/11/18,5/14/18,4,6447.0,6444.0,-3.0
9/11/18,9/13/18,3,6384.0,6383.0,-1.0
5/29/19,5/31/19,3,6418.0,6417.0,-1.0
10/24/19,10/26/19,3,6379.0,6378.0,-1.0
11/6/19,11/9/19,4,6379.0,6378.0,-1.0
4/24/20,4/27/20,4,6431.0,6430.0,-1.0
5/12/20,5/13/20,2,6448.0,6447.0,-1.0
10/11/20,10/12/20,2,6383.0,6356.0,-27.0
10/16/20,10/18/20,3,6383.0,6382.0,-1.0
