Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
7/1/98,7/31/98,3,8137.0,8136.0,-1.0
8/1/98,8/31/98,2,8137.0,8129.0,-8.0
10/11/98,10/12/98,2,8125.0,8124.0,-1.0
10/19/98,10/22/98,4,8125.0,8124.0,-1.0
10/23/98,10/25/98,3,8125.0,8124.0,-1.0
6/23/99,6/25/99,3,8137.0,8136.0,-1.0
5/27/01,5/28/01,2,8138.0,8137.0,-1.0
6/3/01,6/5/01,3,8138.0,8137.0,-1.0
11/5/04,11/7/04,3,8104.0,8103.0,-1.0
11/12/05,11/15/05,4,8114.0,8113.0,-1.0
12/7/09,12/8/09,2,8099.0,8098.0,-1.0
4/14/10,4/15/10,2,8107.0,8106.0,-1.0
7/1/11,7/4/11,4,8135.0,8133.0,-2.0
7/8/11,7/11/11,4,8137.0,8135.0,-2.0
7/14/11,7/15/11,2,8136.0,8135.0,-1.0
7/20/11,7/21/11,2,8137.0,8136.0,-1.0
10/17/11,10/18/11,2,8119.0,8118.0,-1.0
12/2/11,12/4/11,3,8114.0,8113.0,-1.0
3/20/12,3/21/12,2,8122.0,8121.0,-1.0
12/23/13,12/24/13,2,8114.0,8113.0,-1.0
1/13/14,1/14/14,2,8116.0,8115.0,-1.0
3/24/14,3/25/14,2,8121.0,8120.0,-1.0
8/20/14,8/22/14,3,8097.0,8096.0,-1.0
10/29/14,10/30/14,2,8117.0,8116.0,-1.0
11/23/14,11/24/14,2,8121.0,8120.0,-1.0
12/28/14,12/29/14,2,8125.0,8124.0,-1.0
1/7/15,1/8/15,2,8126.0,8125.0,-1.0
3/6/15,3/7/15,2,8130.0,8129.0,-1.0
4/10/15,4/11/15,2,8133.0,8132.0,-1.0
9/26/15,9/27/15,2,8102.0,8101.0,-1.0
9/28/15,9/29/15,2,8102.0,8101.0,-1.0
12/14/15,12/15/15,2,8111.0,8110.0,-1.0
12/26/15,12/27/15,2,8112.0,8111.0,-1.0
3/31/16,4/2/16,3,8119.0,8118.0,-1.0
9/17/16,9/18/16,2,8096.0,8095.0,-1.0
9/19/16,9/21/16,3,8096.0,8095.0,-1.0
10/19/16,10/20/16,2,8104.0,8103.0,-1.0
12/21/16,12/22/16,2,8115.0,8114.0,-1.0
9/11/18,9/13/18,3,8087.0,8086.0,-1.0
2/12/19,2/13/19,2,8101.0,8100.0,-1.0
4/2/19,4/5/19,4,8105.0,8104.0,-1.0
4/28/19,4/29/19,2,8101.0,8100.0,-1.0
6/25/20,6/26/20,2,8137.0,8136.0,-1.0
9/18/20,9/21/20,4,8090.0,8089.0,-1.0
