Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
2/26/97,2/27/97,2,2344.4,2344.2,-0.20000000000027285
4/28/97,4/30/97,3,2352.4,2352.2,-0.20000000000027285
12/28/97,12/29/97,2,2302.8,2302.6,-0.20000000000027285
2/16/98,2/18/98,3,2338.0,2337.8,-0.1999999999998181
4/25/98,4/28/98,4,2348.0,2347.8,-0.1999999999998181
11/8/98,11/9/98,2,2341.4,2341.2,-0.20000000000027285
11/21/98,11/22/98,2,2339.4,2339.2,-0.20000000000027285
2/3/99,2/6/99,4,2336.8,2336.4,-0.40000000000009095
1/27/00,1/29/00,3,2339.6,2339.2,-0.40000000000009095
3/30/00,4/1/00,3,2347.4,2347.2,-0.20000000000027285
5/31/00,6/2/00,3,2366.2,2366.0,-0.1999999999998181
6/6/00,6/7/00,2,2366.2,2366.0,-0.1999999999998181
11/18/06,11/19/06,2,2323.0,2322.8,-0.1999999999998181
2/1/07,2/2/07,2,2326.8,2326.6,-0.20000000000027285
12/30/08,1/1/09,3,2252.8,2252.6,-0.20000000000027285
2/3/09,2/4/09,2,2253.2,2253.0,-0.1999999999998181
5/8/09,5/9/09,2,2283.4,2283.2,-0.20000000000027285
5/14/09,5/15/09,2,2283.6,2283.4,-0.1999999999998181
6/11/09,6/13/09,3,2285.0,2284.8,-0.1999999999998181
11/27/09,11/28/09,2,2243.6,2243.4,-0.1999999999998181
10/26/10,10/27/10,2,2302.2,2302.0,-0.1999999999998181
5/19/11,5/22/11,4,2357.8,2357.6,-0.20000000000027285
4/25/13,4/27/13,3,2351.0,2350.6,-0.40000000000009095
3/24/14,3/25/14,2,2285.2,2285.0,-0.1999999999998181
4/1/14,4/2/14,2,2286.6,2286.4,-0.1999999999998181
12/15/15,12/18/15,4,2182.4,2182.2,-0.20000000000027285
4/29/16,5/1/16,3,2302.8,2302.6,-0.20000000000027285
1/1/18,1/4/18,4,2322.8,2322.6,-0.20000000000027285
11/25/18,11/26/18,2,2298.6,2298.4,-0.1999999999998181
12/12/18,12/15/18,4,2299.0,2298.6,-0.40000000000009095
1/2/19,1/5/19,4,2299.8,2299.6,-0.20000000000027285
4/16/19,4/18/19,3,2351.2,2350.6,-0.599999999999909
4/29/19,5/1/19,3,2357.4,2357.0,-0.40000000000009095
5/18/19,5/19/19,2,2365.2,2364.8,-0.3999999999996362
5/30/19,5/31/19,2,2366.8,2366.6,-0.20000000000027285
12/3/19,12/5/19,3,2336.0,2335.8,-0.1999999999998181
4/15/21,4/18/21,4,2286.6,2286.2,-0.40000000000009095
