Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
10/12/07,10/15/07,4,4210.8,4210.6,-0.1999999999998181
4/13/08,4/15/08,3,4212.6,4212.4,-0.2000000000007276
9/29/10,10/1/10,3,4223.0,4222.8,-0.1999999999998181
12/12/10,12/13/10,2,4222.6,4222.4,-0.2000000000007276
5/20/11,5/23/11,4,4224.4,4224.0,-0.3999999999996362
10/18/15,10/19/15,2,4214.0,4213.8,-0.1999999999998181
3/1/17,3/4/17,4,4225.6,4225.4,-0.2000000000007276
3/20/17,3/22/17,3,4225.8,4225.6,-0.1999999999998181
4/11/17,4/12/17,2,4225.4,4225.2,-0.1999999999998181
9/17/17,9/18/17,2,4223.0,4222.8,-0.1999999999998181
9/20/17,9/21/17,2,4223.0,4222.8,-0.1999999999998181
11/17/17,11/18/17,2,4222.6,4222.4,-0.2000000000007276
1/2/18,1/5/18,4,4222.4,4222.2,-0.1999999999998181
2/12/18,2/13/18,2,4223.0,4222.8,-0.1999999999998181
2/27/18,3/1/18,3,4223.2,4223.0,-0.1999999999998181
4/28/18,4/29/18,2,4225.2,4225.0,-0.1999999999998181
9/28/18,10/1/18,4,4219.0,4218.8,-0.1999999999998181
4/29/19,4/30/19,2,4225.6,4225.4,-0.2000000000007276
