Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
5/12/97,5/13/97,2,7676.0,7675.0,-1.0
9/16/97,9/17/97,2,7675.0,7674.0,-1.0
2/11/98,2/14/98,4,7675.0,7674.0,-1.0
5/7/99,5/8/99,2,7676.0,7675.0,-1.0
5/11/99,5/13/99,3,7676.0,7675.0,-1.0
5/1/00,5/4/00,4,7677.0,7676.0,-1.0
5/8/00,5/10/00,3,7677.0,7676.0,-1.0
5/28/00,5/31/00,4,7677.0,7676.0,-1.0
12/25/00,12/26/00,2,7677.0,7676.0,-1.0
4/24/01,4/25/01,2,7677.0,7676.0,-1.0
5/14/01,5/16/01,3,7677.0,7676.0,-1.0
11/4/02,11/6/02,3,7676.0,7675.0,-1.0
4/23/04,4/25/04,3,7677.0,7676.0,-1.0
11/3/04,11/4/04,2,7677.0,7676.0,-1.0
5/18/05,5/19/05,2,7676.0,7675.0,-1.0
7/1/05,7/2/05,2,7676.0,7675.0,-1.0
9/20/06,9/23/06,4,7674.0,7673.0,-1.0
3/25/07,3/27/07,3,7677.0,7676.0,-1.0
5/2/07,5/4/07,3,7678.0,7677.0,-1.0
6/12/07,6/14/07,3,7677.0,7676.0,-1.0
5/21/08,5/24/08,4,7678.0,7675.0,-3.0
6/19/08,6/20/08,2,7675.0,7674.0,-1.0
3/23/10,3/25/10,3,7677.0,7676.0,-1.0
3/26/10,3/29/10,4,7677.0,7676.0,-1.0
5/30/11,6/2/11,4,7675.0,7674.0,-1.0
6/27/11,6/30/11,4,7677.0,7675.0,-2.0
4/8/12,4/9/12,2,7676.0,7675.0,-1.0
5/4/13,5/7/13,4,7676.0,7675.0,-1.0
5/18/13,5/21/13,4,7676.0,7675.0,-1.0
6/9/13,6/10/13,2,7676.0,7675.0,-1.0
7/28/13,7/31/13,4,7676.0,7675.0,-1.0
10/28/14,10/29/14,2,7676.0,7675.0,-1.0
5/16/15,5/18/15,3,7676.0,7675.0,-1.0
4/28/17,4/30/17,3,7672.0,7671.0,-1.0
5/3/17,5/6/17,4,7674.0,7672.0,-2.0
7/9/17,7/11/17,3,7676.0,7675.0,-1.0
7/27/17,7/30/17,4,7676.0,7675.0,-1.0
9/4/17,9/5/17,2,7676.0,7675.0,-1.0
4/30/18,5/3/18,4,7677.0,7675.0,-2.0
9/19/18,9/20/18,2,7676.0,7675.0,-1.0
3/18/19,3/21/19,4,7676.0,7675.0,-1.0
8/26/19,8/29/19,4,7675.0,7674.0,-1.0
7/7/20,7/9/20,3,7676.0,7675.0,-1.0
1/20/21,1/23/21,4,7676.0,7675.0,-1.0
2/23/21,2/24/21,2,7676.0,7675.0,-1.0
2/26/21,3/1/21,4,7676.0,7675.0,-1.0
4/28/21,4/29/21,2,7675.0,7674.0,-1.0
