Start Date, End Date, Duration, Start Elevation, Min Elevation, Percent Difference, Rate of Change, Drawdown
5/20/03,6/5/03,16,6011.61,6010.08,-0.0002545075279334064,-0.10199999999998302,-1.5299999999997453
5/10/04,5/22/04,12,6009.62,6008.51,-0.00018470385814738246,-0.09249999999997272,-1.1099999999996726
5/26/10,6/7/10,12,6026.83,6025.27,-0.0002588425424310111,-0.14181818181813552,-1.5599999999994907
5/3/11,5/12/11,9,6024.39,6022.67,-0.000285506084433487,-0.21500000000003183,-1.7200000000002547
5/20/12,6/17/12,28,6025.78,6023.01,-0.00045969152541239927,-0.11079999999998108,-2.769999999999527
5/30/13,9/14/13,107,6020.87,6015.33,-0.0009201328047275499,-0.052264150943395885,-5.539999999999964
5/13/15,5/24/15,11,6027.03,6025.11,-0.0003185648652819171,-0.19200000000000728,-1.9200000000000728
6/25/16,7/10/16,15,6031.25,6029.47,-0.00029512953367871427,-0.13692307692305733,-1.7799999999997453
4/13/17,5/9/17,26,6024.79,6022.17,-0.00043486992907634803,-0.10479999999999563,-2.619999999999891
6/4/19,6/15/19,11,6030.75,6029.45,-0.00021556191186837157,-0.13000000000001818,-1.300000000000182
5/26/20,6/10/20,15,6028.21,6025.27,-0.00048770696442220824,-0.2099999999999714,-2.9399999999996
