Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
1997,1,0.10410958904109589,38.0,0.0,-0.002540933547900974,0.0,-0.15405405405404915,0.0,-5.699999999999818
1998,2,0.22465753424657534,41.0,36.0,-0.0018233944666753083,0.0017743853420673246,-0.06684210526317488,0.03934210526314306,-8.070000000000164
1999,1,0.25205479452054796,92.0,0.0,-0.007326105385267511,0.0,-0.18043956043956125,0.0,-16.420000000000073
2000,1,0.3150684931506849,115.0,0.0,-0.007234199981279342,0.0,-0.14236842105263173,0.0,-16.230000000000018
2001,1,0.21095890410958903,77.0,0.0,-0.006073920909795862,0.0,-0.17934210526315933,0.0,-13.63000000000011
2002,1,0.26301369863013696,96.0,0.0,-0.008066277167979068,0.0,-0.19052631578947274,0.0,-18.09999999999991
2003,1,0.2,73.0,0.0,-0.008445403631434405,0.0,-0.2630555555555563,0.0,-18.940000000000055
2004,1,0.1780821917808219,65.0,0.0,-0.0048999263672267306,0.0,-0.17156250000000028,0.0,-10.980000000000018
2005,1,0.21095890410958903,77.0,0.0,-0.0059782002986872515,0.0,-0.1764473684210567,0.0,-13.41000000000031
2006,1,0.20273972602739726,74.0,0.0,-0.0057103374492936294,0.0,-0.1754794520548,0.0,-12.8100000000004
2007,2,0.23835616438356164,43.5,32.5,-0.0021292491758143884,0.001991023546999274,-0.07709999999999885,0.046100000000004304,-9.240000000000236
2008,1,0.16986301369863013,62.0,0.0,-0.004083654670094299,0.0,-0.1500000000000015,0.0,-9.150000000000091
2009,1,0.20273972602739726,74.0,0.0,-0.003523906808277207,0.0,-0.10821917808219303,0.0,-7.900000000000091
2010,2,0.2136986301369863,39.0,24.0,-0.0036038575195330913,0.002566420745293614,-0.19474654377879866,0.028317972350232423,-13.829999999999927
2011,1,0.16986301369863013,62.0,0.0,-0.0044998238423769,0.0,-0.16540983606557616,0.0,-10.090000000000146
2012,1,0.29041095890410956,106.0,0.0,-0.009149918583123381,0.0,-0.1953333333333354,0.0,-20.51000000000022
2013,6,0.35342465753424657,21.5,28.628365886535217,-0.0010831044945466158,0.0022031634688846713,-0.043716931216937954,0.05695691946509393,-13.470000000000255
2014,1,0.1589041095890411,58.0,0.0,-0.0030327357060029115,0.0,-0.1192982456140303,0.0,-6.799999999999727
2015,1,0.18904109589041096,69.0,0.0,-0.0050703697757799055,0.0,-0.16720588235293957,0.0,-11.36999999999989
2016,1,0.20273972602739726,74.0,0.0,-0.004588853856822392,0.0,-0.14095890410958856,0.0,-10.289999999999964
2017,2,0.10684931506849316,19.5,3.5,-0.0022906846546130416,0.0015654825380970803,-0.25059090909091236,0.1425909090908893,-8.649999999999636
2019,4,0.1780821917808219,16.25,6.869315832017043,-0.0009073782679044069,0.00052977365894153,-0.12703587153587018,0.03193208161011457,-3.9100000000003092
2020,2,0.31232876712328766,57.0,29.0,-0.0020354009157798813,0.001161898348751913,-0.07841394335511964,0.005821350762525698,-7.1599999999998545
2021,1,0.0273972602739726,10.0,0.0,-0.0012302754747259598,0.0,-0.3066666666666909,0.0,-2.7600000000002183
