Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
1/3/97,1/17/97,3,7473.0,7472.0,-1.0
1/26/97,1/27/97,2,7473.0,7472.0,-1.0
1/29/97,1/31/97,3,7473.0,7472.0,-1.0
2/2/97,2/3/97,2,7473.0,7472.0,-1.0
2/8/97,2/9/97,2,7473.0,7471.0,-2.0
2/11/97,2/14/97,4,7473.0,7472.0,-1.0
2/16/97,2/17/97,2,7473.0,7472.0,-1.0
4/15/97,4/16/97,2,7472.0,7471.0,-1.0
4/29/97,5/1/97,3,7473.0,7471.0,-2.0
5/10/97,5/13/97,4,7473.0,7472.0,-1.0
5/14/97,5/16/97,3,7473.0,7472.0,-1.0
6/5/97,6/7/97,3,7473.0,7470.0,-3.0
6/9/97,6/10/97,2,7472.0,7471.0,-1.0
6/11/97,6/13/97,3,7472.0,7471.0,-1.0
6/30/97,7/3/97,4,7473.0,7471.0,-2.0
7/4/97,7/5/97,2,7472.0,7471.0,-1.0
7/7/97,7/8/97,2,7472.0,7471.0,-1.0
7/9/97,7/12/97,4,7473.0,7471.0,-2.0
7/22/97,7/23/97,2,7472.0,7471.0,-1.0
7/24/97,7/25/97,2,7472.0,7471.0,-1.0
8/2/97,8/4/97,3,7473.0,7471.0,-2.0
8/6/97,8/7/97,2,7473.0,7471.0,-2.0
8/11/97,8/12/97,2,7473.0,7472.0,-1.0
8/13/97,8/14/97,2,7473.0,7472.0,-1.0
8/15/97,8/16/97,2,7473.0,7472.0,-1.0
8/20/97,8/22/97,3,7473.0,7472.0,-1.0
8/23/97,8/25/97,3,7473.0,7471.0,-2.0
8/29/97,9/1/97,4,7473.0,7471.0,-2.0
9/3/97,9/6/97,4,7473.0,7472.0,-1.0
9/7/97,9/10/97,4,7473.0,7472.0,-1.0
9/11/97,9/14/97,4,7473.0,7471.0,-2.0
9/15/97,9/16/97,2,7472.0,7471.0,-1.0
9/21/97,9/24/97,4,7473.0,7470.0,-3.0
10/2/97,10/5/97,4,7472.0,7471.0,-1.0
10/7/97,10/10/97,4,7472.0,7471.0,-1.0
10/12/97,10/13/97,2,7472.0,7471.0,-1.0
10/14/97,10/15/97,2,7472.0,7470.0,-2.0
10/25/97,10/26/97,2,7470.0,7469.0,-1.0
10/31/97,11/2/97,3,7473.0,7471.0,-2.0
11/6/97,11/7/97,2,7473.0,7471.0,-2.0
11/14/97,11/17/97,4,7473.0,7472.0,-1.0
11/18/97,11/19/97,2,7474.0,7472.0,-2.0
11/20/97,11/22/97,3,7473.0,7472.0,-1.0
12/10/97,12/12/97,3,7473.0,7472.0,-1.0
12/14/97,12/15/97,2,7473.0,7472.0,-1.0
12/16/97,12/17/97,2,7473.0,7472.0,-1.0
2/4/98,2/5/98,2,7472.0,7471.0,-1.0
2/17/98,2/20/98,4,7473.0,7472.0,-1.0
3/26/98,3/27/98,2,7473.0,7472.0,-1.0
4/9/98,4/22/98,3,7474.0,7472.0,-2.0
4/28/98,5/2/98,3,7474.0,7472.0,-2.0
5/5/98,5/7/98,3,7473.0,7470.0,-3.0
6/4/98,6/7/98,4,7472.0,7471.0,-1.0
6/8/98,6/10/98,3,7472.0,7471.0,-1.0
6/13/98,6/14/98,2,7472.0,7471.0,-1.0
6/19/98,6/21/98,3,7473.0,7471.0,-2.0
6/24/98,6/25/98,2,7472.0,7470.0,-2.0
