Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
12/19/04,12/20/04,2,5692.0,5691.0,-1.0
12/30/07,1/1/08,3,5655.0,5654.0,-1.0
1/4/08,1/7/08,4,5656.0,5655.0,-1.0
2/24/09,2/25/09,2,5743.0,5742.0,-1.0
6/29/09,7/1/09,3,5748.0,5747.0,-1.0
7/12/09,7/15/09,4,5747.0,5746.0,-1.0
12/13/09,12/15/09,3,5721.0,5720.0,-1.0
5/26/10,5/29/10,4,5755.0,5754.0,-1.0
1/14/11,1/15/11,2,5693.0,5692.0,-1.0
3/10/13,3/11/13,2,5734.0,5733.0,-1.0
3/25/13,3/27/13,3,5740.0,5739.0,-1.0
9/13/13,9/14/13,2,5700.0,5699.0,-1.0
8/6/14,8/8/14,3,5750.0,5749.0,-1.0
12/12/19,12/15/19,4,5719.0,5718.0,-1.0
