Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
4/2/97,4/4/97,3,2069.4,2069.2,-0.20000000000027285
3/3/98,3/6/98,4,2041.4,2041.2,-0.20000000000004547
3/27/98,3/28/98,2,2041.6,2041.4,-0.1999999999998181
12/8/98,12/9/98,2,2043.6,2043.4,-0.1999999999998181
3/6/99,3/7/99,2,2042.6,2042.4,-0.1999999999998181
3/25/99,3/26/99,2,2042.4,2042.2,-0.20000000000004547
4/6/99,4/7/99,2,2042.2,2042.0,-0.20000000000004547
5/28/99,5/31/99,4,2059.8,2059.6,-0.20000000000027285
4/3/01,4/5/01,3,2065.2,2065.0,-0.1999999999998181
3/10/02,3/11/02,2,2056.4,2056.2,-0.20000000000027285
9/21/02,9/22/02,2,2041.8,2041.6,-0.20000000000004547
9/25/02,9/27/02,3,2041.8,2041.6,-0.20000000000004547
10/1/02,10/2/02,2,2042.0,2041.8,-0.20000000000004547
10/3/02,10/6/02,4,2042.2,2042.0,-0.20000000000004547
10/11/02,10/13/02,3,2042.2,2042.0,-0.20000000000004547
11/3/02,11/4/02,2,2042.2,2042.0,-0.20000000000004547
11/5/02,11/6/02,2,2042.2,2042.0,-0.20000000000004547
10/8/03,10/10/03,3,2051.8,2051.6,-0.20000000000027285
1/8/04,1/9/04,2,2050.2,2050.0,-0.1999999999998181
11/14/04,11/16/04,3,2049.4,2049.2,-0.20000000000027285
11/24/04,11/25/04,2,2049.4,2049.2,-0.20000000000027285
11/26/04,11/27/04,2,2049.4,2049.2,-0.20000000000027285
1/2/05,1/3/05,2,2048.8,2048.6,-0.20000000000027285
4/6/05,4/9/05,4,2047.6,2047.4,-0.1999999999998181
4/11/05,4/14/05,4,2047.6,2047.4,-0.1999999999998181
10/20/05,10/21/05,2,2049.6,2049.4,-0.1999999999998181
11/6/05,11/7/05,2,2049.0,2048.8,-0.1999999999998181
3/16/06,3/18/06,3,2047.0,2046.8,-0.20000000000004547
8/6/06,8/7/06,2,2061.0,2060.8,-0.1999999999998181
9/24/06,9/25/06,2,2052.6,2052.4,-0.1999999999998181
1/11/07,1/13/07,3,2051.0,2050.8,-0.1999999999998181
2/21/07,2/22/07,2,2050.6,2050.4,-0.1999999999998181
10/2/08,10/5/08,4,2050.8,2050.6,-0.20000000000027285
12/14/08,12/17/08,4,2050.4,2050.2,-0.20000000000027285
4/2/09,4/3/09,2,2048.8,2048.6,-0.20000000000027285
3/6/10,3/7/10,2,2047.2,2047.0,-0.20000000000004547
1/7/11,1/8/11,2,2048.8,2048.6,-0.20000000000027285
10/3/11,10/6/11,4,2049.6,2049.4,-0.1999999999998181
2/26/12,2/27/12,2,2047.8,2047.6,-0.20000000000004547
12/17/12,12/18/12,2,2064.0,2063.8,-0.1999999999998181
4/9/13,4/10/13,2,2061.4,2061.2,-0.20000000000027285
5/27/13,5/28/13,2,2076.6,2076.4,-0.1999999999998181
10/5/13,10/6/13,2,2049.8,2049.6,-0.20000000000027285
12/16/13,12/17/13,2,2049.2,2049.0,-0.1999999999998181
4/13/14,4/16/14,4,2047.6,2047.4,-0.1999999999998181
6/29/14,6/30/14,2,2075.6,2075.4,-0.1999999999998181
1/26/15,1/27/15,2,2049.2,2049.0,-0.1999999999998181
9/19/16,9/20/16,2,2058.8,2058.6,-0.20000000000027285
12/22/16,12/24/16,3,2057.4,2057.2,-0.20000000000027285
1/14/17,1/15/17,2,2057.0,2056.8,-0.1999999999998181
6/27/17,6/28/17,2,2076.4,2076.2,-0.20000000000027285
9/25/17,9/27/17,3,2056.2,2056.0,-0.1999999999998181
10/15/17,10/16/17,2,2056.2,2056.0,-0.1999999999998181
4/22/18,4/23/18,2,2053.2,2053.0,-0.1999999999998181
6/30/18,7/3/18,4,2076.0,2075.8,-0.1999999999998181
10/5/18,10/6/18,2,2056.2,2056.0,-0.1999999999998181
10/12/18,10/14/18,3,2056.0,2055.8,-0.1999999999998181
10/24/18,10/26/18,3,2056.4,2056.2,-0.20000000000027285
11/5/18,11/7/18,3,2056.2,2055.8,-0.3999999999996362
11/8/18,11/9/18,2,2056.0,2055.4,-0.599999999999909
11/25/18,11/26/18,2,2055.6,2055.4,-0.1999999999998181
12/20/18,12/22/18,3,2055.6,2055.4,-0.1999999999998181
12/23/18,12/25/18,3,2055.6,2055.4,-0.1999999999998181
1/14/19,1/15/19,2,2055.4,2055.2,-0.20000000000027285
2/4/19,2/5/19,2,2055.2,2055.0,-0.1999999999998181
3/9/19,3/12/19,4,2054.4,2054.2,-0.20000000000027285
3/14/19,3/15/19,2,2055.8,2055.4,-0.40000000000009095
3/28/19,3/29/19,2,2055.4,2055.2,-0.20000000000027285
3/30/19,4/1/19,3,2055.4,2055.0,-0.40000000000009095
4/18/19,4/21/19,4,2055.8,2055.0,-0.8000000000001819
4/29/19,4/30/19,2,2055.6,2055.2,-0.40000000000009095
5/2/19,5/3/19,2,2055.4,2055.2,-0.20000000000027285
5/5/19,5/6/19,2,2055.4,2055.2,-0.20000000000027285
5/7/19,5/9/19,3,2055.4,2055.2,-0.20000000000027285
7/2/19,7/3/19,2,2073.8,2073.6,-0.20000000000027285
10/15/19,10/16/19,2,2055.2,2055.0,-0.1999999999998181
10/18/19,10/19/19,2,2055.4,2055.0,-0.40000000000009095
10/20/19,10/21/19,2,2055.2,2055.0,-0.1999999999998181
10/22/19,10/24/19,3,2055.2,2054.8,-0.3999999999996362
10/26/19,10/27/19,2,2055.0,2054.6,-0.40000000000009095
11/1/19,11/2/19,2,2055.2,2054.8,-0.3999999999996362
11/4/19,11/5/19,2,2055.0,2054.8,-0.1999999999998181
11/6/19,11/8/19,3,2055.0,2054.8,-0.1999999999998181
12/8/19,12/10/19,3,2054.8,2054.6,-0.20000000000027285
12/21/19,12/22/19,2,2054.6,2054.4,-0.1999999999998181
1/16/20,1/18/20,3,2054.4,2054.2,-0.20000000000027285
1/20/20,1/22/20,3,2054.4,2054.2,-0.20000000000027285
2/1/20,2/2/20,2,2054.2,2054.0,-0.1999999999998181
2/5/20,2/6/20,2,2054.2,2054.0,-0.1999999999998181
2/9/20,2/10/20,2,2054.2,2054.0,-0.1999999999998181
2/23/20,2/24/20,2,2054.0,2053.8,-0.1999999999998181
3/3/20,3/4/20,3,2053.8,2053.6,-0.20000000000027285
4/14/20,4/15/20,3,2053.4,2053.2,-0.20000000000027285
10/18/20,10/19/20,3,2055.8,2055.6,-0.20000000000027285
3/24/21,3/25/21,2,2054.2,2054.0,-0.1999999999998181
