Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
5/17/05,5/18/05,2,1867.0,1866.0,-1.0
5/23/05,5/24/05,2,1867.0,1866.0,-1.0
6/8/05,6/9/05,2,1867.0,1866.0,-1.0
6/30/05,7/1/05,2,1867.0,1866.0,-1.0
9/27/07,9/28/07,2,1871.0,1870.0,-1.0
10/15/07,10/17/07,3,1871.0,1870.0,-1.0
10/26/08,10/27/08,2,1887.0,1886.0,-1.0
8/24/09,8/25/09,2,1894.0,1893.0,-1.0
2/8/10,2/11/10,4,1893.0,1892.0,-1.0
11/22/10,11/23/10,2,1889.0,1888.0,-1.0
11/30/10,12/2/10,3,1889.0,1888.0,-1.0
5/31/11,6/1/11,2,1892.0,1891.0,-1.0
6/8/11,6/11/11,4,1892.0,1891.0,-1.0
11/27/12,11/28/12,2,1880.0,1879.0,-1.0
1/9/13,1/10/13,2,1880.0,1879.0,-1.0
1/14/13,1/15/13,2,1880.0,1879.0,-1.0
2/7/13,2/8/13,2,1880.0,1879.0,-1.0
2/1/14,2/4/14,4,1870.0,1869.0,-1.0
6/28/18,6/30/18,3,1895.0,1894.0,-1.0
11/6/18,11/8/18,3,1893.0,1892.0,-1.0
