Start Date, End Date, Duration, Start Elevation, Min Elevation, Percent Difference, Rate of Change, Drawdown
1/6/97,1/12/97,7,446.59,446.15,-0.000985243735865106,-0.14666666666666592,-0.4399999999999977
1/20/97,1/28/97,10,447.67,447.07,-0.0013402729689280558,-0.08571428571428896,-0.6000000000000227
2/26/97,3/6/97,10,448.83,447.79,-0.0023171356638370067,-0.12999999999999545,-1.0399999999999636
3/22/97,3/26/97,5,447.28,446.86,-0.0009390091218028061,-0.20999999999997954,-0.4199999999999591
3/29/97,4/3/97,6,447.13,446.23,-0.0020128374298302,-0.29999999999999244,-0.8999999999999773
7/5/97,7/15/97,12,448.99,446.87,-0.004721708724025044,-0.23555555555555607,-2.1200000000000045
8/2/97,8/6/97,5,448.15,447.72,-0.0009595001673545687,-0.14333333333331666,-0.42999999999995
8/16/97,8/20/97,5,447.95,447.51,-0.0009822524835361038,-0.14666666666666592,-0.4399999999999977
8/23/97,8/27/97,5,447.93,447.43,-0.0011162458419842385,-0.16666666666666666,-0.5
9/4/97,9/10/97,7,448.11,447.37,-0.0016513802414585908,-0.18500000000000227,-0.7400000000000091
9/15/97,9/23/97,9,448.23,447.19,-0.002320237378131808,-0.2080000000000041,-1.0400000000000205
9/25/97,10/2/97,8,448.63,447.77,-0.0019169471502129007,-0.28666666666667123,-0.8600000000000136
10/5/97,10/14/97,11,448.39,446.37,-0.004505006802114191,-0.2524999999999977,-2.019999999999982
10/24/97,11/5/97,14,447.69,446.21,-0.0033058589649087944,-0.14800000000000182,-1.4800000000000182
11/30/97,12/7/97,8,447.09,446.43,-0.0014762128430516634,-0.16499999999999204,-0.6599999999999682
12/29/97,1/7/98,11,449.44,448.89,-0.0012237451050196052,-0.06111111111111237,-0.5500000000000114
1/12/98,1/26/98,16,448.79,446.07,-0.006060741103857098,-0.22666666666666893,-2.7200000000000273
3/14/98,3/31/98,19,447.36,445.91,-0.003241237482117285,-0.09062499999999929,-1.4499999999999886
4/7/98,4/14/98,8,447.27,446.66,-0.0013638294542445432,-0.3049999999999784,-0.6099999999999568
6/4/98,6/15/98,13,449.86,448.38,-0.0032899124171965016,-0.1345454545454562,-1.4800000000000182
6/16/98,6/24/98,10,449.283,447.39,-0.004213379985443538,-0.3786000000000058,-1.893000000000029
6/27/98,7/7/98,12,447.331,446.389,-0.0021058232047410246,-0.23550000000000182,-0.9420000000000073
8/22/98,8/30/98,10,448.771,448.173,-0.0013325281713836526,-0.19933333333333772,-0.5980000000000132
9/9/98,9/18/98,11,449.383,447.277,-0.004686425610225564,-0.2632499999999993,-2.1059999999999945
9/19/98,9/24/98,6,447.33,446.834,-0.0011088011088010662,-0.16533333333332698,-0.4959999999999809
10/4/98,10/15/98,13,447.372,445.786,-0.0035451481094033884,-0.17622222222222364,-1.5860000000000127
10/22/98,10/30/98,10,446.006,445.354,-0.0014618637417433552,-0.10866666666666447,-0.6519999999999868
10/31/98,11/4/98,5,445.61,445.158,-0.001014339893628954,-0.11299999999999955,-0.4519999999999982
12/17/98,12/22/98,6,449.56,449.173,-0.0008608417118960771,-0.12900000000000014,-0.38700000000000045
1/5/99,1/24/99,21,449.303,445.205,-0.009120793762783718,-0.24105882352941255,-4.098000000000013
2/10/99,2/18/99,10,445.444,444.574,-0.0019531074613195025,-0.1740000000000009,-0.8700000000000045
4/24/99,5/2/99,9,448.463,447.8,-0.0014783828320285306,-0.33150000000000546,-0.6630000000000109
5/7/99,5/15/99,9,448.58,448.141,-0.0009786437201836117,-0.08779999999999291,-0.43899999999996453
6/4/99,6/8/99,5,449.222,448.889,-0.0007412815935104915,-0.0832499999999925,-0.33299999999997
7/16/99,7/28/99,14,449.63,448.007,-0.0036096345884393624,-0.14754545454545367,-1.6229999999999905
9/3/99,9/17/99,16,449.056,446.426,-0.005856730563671336,-0.2191666666666663,-2.6299999999999955
10/1/99,10/11/99,12,448.263,446.701,-0.003484561518572702,-0.19524999999999437,-1.561999999999955
10/19/99,10/27/99,10,448.031,446.847,-0.0026426742792352,-0.19733333333333766,-1.184000000000026
11/3/99,11/11/99,10,447.126,445.952,-0.0026256580919024578,-0.23479999999999562,-1.1739999999999782
11/15/99,11/25/99,12,446.614,445.759,-0.0019144048328085582,-0.0949999999999957,-0.8549999999999613
12/16/99,12/22/99,7,446.91,446.036,-0.001955651025933686,-0.2185000000000059,-0.8740000000000236
12/24/99,1/1/00,10,446.614,445.81,-0.001800212263834035,-0.16079999999999472,-0.8039999999999736
1/29/00,2/2/00,5,446.831,446.48,-0.0007855318901329565,-0.08774999999999977,-0.3509999999999991
2/3/00,2/11/00,10,446.655,445.824,-0.0018604963562480225,-0.1384999999999934,-0.8309999999999604
2/25/00,3/4/00,10,446.268,445.687,-0.001301908270366597,-0.11619999999999209,-0.5809999999999604
3/13/00,3/25/00,14,446.797,445.482,-0.002943171059787773,-0.14611111111111086,-1.3149999999999977
4/3/00,4/13/00,12,446.143,443.705,-0.005464615605310379,-0.27088888888888757,-2.437999999999988
6/12/00,6/21/00,11,449.108,448.327,-0.0017390026452434736,-0.08677777777777844,-0.7810000000000059
7/3/00,7/12/00,11,448.342,447.554,-0.0017575868421874617,-0.09850000000000136,-0.7880000000000109
9/2/00,9/21/00,21,448.73,446.518,-0.004929467608584329,-0.13011764705882622,-2.212000000000046
10/7/00,10/17/00,12,447.425,446.691,-0.001640498407554422,-0.18350000000000932,-0.7340000000000373
10/28/00,11/10/00,15,449.124,447.796,-0.002956867145821714,-0.12072727272727558,-1.3280000000000314
11/11/00,11/22/00,13,448.05,446.42,-0.0036379868318267947,-0.20374999999999943,-1.6299999999999955
11/23/00,12/1/00,10,446.79,445.573,-0.0027238747510016817,-0.20283333333334022,-1.2170000000000414
12/25/00,1/1/01,8,446.58,445.765,-0.001824980966456173,-0.40749999999999886,-0.8149999999999977
1/20/01,2/7/01,20,448.464,445.968,-0.0055656641335758966,-0.1386666666666656,-2.495999999999981
3/11/01,3/28/01,19,449.281,447.789,-0.003320861554350214,-0.09325000000000117,-1.4920000000000186
4/29/01,5/9/01,12,448.936,448.232,-0.0015681522533277593,-0.07822222222221677,-0.7039999999999509
5/18/01,5/23/01,6,447.921,447.524,-0.0008863170067935894,-0.09924999999999784,-0.39699999999999136
5/30/01,6/19/01,22,447.934,445.757,-0.004860090995548498,-0.1209444444444456,-2.177000000000021
7/21/01,7/25/01,5,448.124,447.774,-0.0007810338209960251,-0.11666666666667425,-0.35000000000002274
8/4/01,8/9/01,6,447.946,447.315,-0.0014086519357244592,-0.15775000000000716,-0.6310000000000286
8/18/01,8/29/01,13,448.396,447.386,-0.0022524732602431574,-0.11222222222222121,-1.009999999999991
8/31/01,9/8/01,10,448.083,446.481,-0.0035752304818527643,-0.32040000000000646,-1.6020000000000323
10/12/01,10/23/01,13,448.187,446.878,-0.002920655886940107,-0.1309000000000026,-1.309000000000026
11/3/01,11/13/01,12,447.362,446.497,-0.0019335571639969623,-0.08650000000000091,-0.8650000000000091
11/16/01,11/23/01,8,446.363,445.397,-0.0021641578715081854,-0.32200000000000273,-0.9660000000000082
12/30/01,1/7/02,10,446.8,446.231,-0.0012735004476276115,-0.0812857142857167,-0.5690000000000168
1/10/02,1/18/02,10,446.692,445.831,-0.001927502619254408,-0.172199999999998,-0.86099999999999
2/10/02,2/14/02,5,447.093,446.542,-0.0012324057858209467,-0.18366666666668152,-0.5510000000000446
2/20/02,2/27/02,8,446.848,446.291,-0.0012465088799771206,-0.09283333333333606,-0.5570000000000164
4/13/02,4/24/02,13,448.668,447.908,-0.001693902841299114,-0.18999999999999773,-0.7599999999999909
5/5/02,5/13/02,10,448.717,448.301,-0.0009270876744139332,-0.1386666666666656,-0.4159999999999968
6/21/02,6/27/02,7,448.596,448.169,-0.0009518586879954813,-0.08540000000000418,-0.4270000000000209
7/5/02,7/19/02,16,448.334,447.244,-0.00243122315059749,-0.09909090909090681,-1.089999999999975
8/11/02,8/19/02,10,447.298,446.656,-0.0014352847542354222,-0.21399999999999864,-0.6419999999999959
9/16/02,9/24/02,10,448.398,446.974,-0.0031757501148534,-0.23733333333333917,-1.424000000000035
10/14/02,10/22/02,10,448.475,447.933,-0.0012085400523998663,-0.108400000000006,-0.54200000000003
11/4/02,11/20/02,18,448.359,446.612,-0.0038964312080274005,-0.10918749999999733,-1.7469999999999573
11/22/02,11/26/02,5,446.79,446.308,-0.001078806598178177,-0.24100000000001387,-0.48200000000002774
12/14/02,12/22/02,10,446.666,446.09,-0.0012895541635137258,-0.2880000000000109,-0.5760000000000218
1/14/03,1/22/03,10,447.048,445.683,-0.003053363397219111,-0.1950000000000013,-1.365000000000009
2/28/03,3/11/03,13,447.622,446.707,-0.0020441354535747137,-0.08318181818182004,-0.9150000000000205
3/12/03,3/17/03,6,446.97,446.192,-0.001740608989417679,-0.38900000000001,-0.77800000000002
3/23/03,4/3/03,13,447.165,445.591,-0.003519953484731614,-0.17488888888889026,-1.5740000000000123
5/2/03,5/7/03,6,448.883,448.274,-0.0013567009666215484,-0.2029999999999935,-0.6089999999999804
5/8/03,5/12/03,5,448.842,448.407,-0.0009691606400470596,-0.21750000000000114,-0.4350000000000023
5/16/03,5/21/03,6,449.092,448.622,-0.0010465561622116858,-0.15666666666665682,-0.46999999999997044
5/23/03,5/29/03,7,449.091,448.524,-0.0012625503517104714,-0.28350000000000364,-0.5670000000000073
6/2/03,6/10/03,10,449.093,448.371,-0.001607684822520139,-0.3610000000000184,-0.7220000000000368
8/4/03,8/12/03,10,448.95,448.288,-0.0014745517318186384,-0.33099999999998886,-0.6619999999999777
9/11/03,9/19/03,10,448.281,447.302,-0.002183898046091592,-0.16316666666666416,-0.978999999999985
10/16/03,10/22/03,7,447.96,447.326,-0.0014153049379407932,-0.12679999999999153,-0.6339999999999577
10/25/03,11/2/03,10,447.737,446.769,-0.0021619834858410576,-0.24200000000000443,-0.9680000000000177
