Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
9/29/00,9/30/00,2,2053.0,2052.0,-1.0
2/14/01,2/15/01,2,2073.0,2072.0,-1.0
1/6/02,1/7/02,2,2067.0,2066.0,-1.0
4/20/02,4/22/02,3,2063.0,2062.0,-1.0
10/9/02,10/11/02,3,2038.0,2037.0,-1.0
6/16/03,6/17/03,2,2077.0,2076.0,-1.0
9/22/03,9/23/03,2,2075.0,2074.0,-1.0
8/18/04,8/19/04,2,2075.0,2074.0,-1.0
12/12/04,12/13/04,2,2077.0,2076.0,-1.0
9/21/07,9/22/07,2,2101.0,2100.0,-1.0
4/12/09,4/13/09,2,2151.0,2150.0,-1.0
3/2/10,3/3/10,2,2151.0,2150.0,-1.0
3/9/12,3/10/12,2,2123.0,2122.0,-1.0
12/11/12,12/14/12,4,2095.0,2094.0,-1.0
1/31/14,2/1/14,2,2102.0,2101.0,-1.0
9/7/14,9/8/14,2,2089.0,2088.0,-1.0
10/23/15,10/25/15,3,2090.0,2089.0,-1.0
