Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
2004,1,0.16164383561643836,59.0,0.0,-0.002864356047071562,0.0,-0.08431034482758794,0.0,-4.8900000000001
2005,1,0.043835616438356165,16.0,0.0,-0.0008440549808036427,0.0,-0.09600000000000364,0.0,-1.4400000000000546
2007,1,0.030136986301369864,11.0,0.0,-0.0007430463731145823,0.0,-0.12699999999999817,0.0,-1.2699999999999818
2009,1,0.03561643835616438,13.0,0.0,-0.0005950455238711308,0.0,-0.08583333333333105,0.0,-1.0299999999999727
2010,1,0.1095890410958904,40.0,0.0,-0.002883323433922877,0.0,-0.1282051282051282,0.0,-5.0
2012,1,0.043835616438356165,16.0,0.0,-0.0006589671556897189,0.0,-0.07600000000000667,0.0,-1.1400000000001
2014,1,0.09041095890410959,33.0,0.0,-0.0012181332835977002,0.0,-0.06531249999999744,0.0,-2.089999999999918
2015,1,0.14246575342465753,52.0,0.0,-0.0007700564708079547,0.0,-0.02588235294117968,0.0,-1.3200000000001637
2019,1,0.07397260273972603,27.0,0.0,-0.0012014579229795736,0.0,-0.0799999999999972,0.0,-2.0799999999999272
