Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
4/8/97,4/10/97,3,1731.0,1730.8,-0.20000000000004547
5/7/97,5/9/97,3,1731.2,1731.0,-0.20000000000004547
6/28/97,6/29/97,2,1731.0,1730.8,-0.20000000000004547
7/30/98,8/1/98,3,1728.8,1728.6,-0.20000000000004547
6/25/99,6/26/99,2,1730.6,1730.4,-0.1999999999998181
10/12/00,10/14/00,3,1724.0,1723.8,-0.20000000000004547
4/12/01,4/13/01,2,1726.0,1725.8,-0.20000000000004547
5/3/02,5/5/02,3,1722.8,1722.6,-0.20000000000004547
5/14/02,5/15/02,2,1722.8,1722.6,-0.20000000000004547
6/14/02,6/15/02,2,1722.6,1722.4,-0.1999999999998181
4/4/03,4/5/03,2,1715.6,1715.4,-0.1999999999998181
5/14/03,5/15/03,2,1716.0,1715.8,-0.20000000000004547
5/31/03,6/1/03,2,1716.0,1715.8,-0.20000000000004547
6/8/03,6/11/03,4,1716.0,1715.8,-0.20000000000004547
8/24/03,8/26/03,3,1709.2,1709.0,-0.20000000000004547
2/17/04,2/18/04,2,1708.6,1708.4,-0.1999999999998181
3/2/04,3/4/04,3,1708.8,1708.6,-0.20000000000004547
6/13/04,6/15/04,3,1708.2,1708.0,-0.20000000000004547
7/2/04,7/5/04,4,1708.2,1708.0,-0.20000000000004547
7/6/04,7/7/04,2,1708.2,1708.0,-0.20000000000004547
12/7/04,12/8/04,2,1702.2,1702.0,-0.20000000000004547
1/16/05,1/19/05,4,1702.2,1702.0,-0.20000000000004547
5/9/05,5/11/05,3,1704.2,1704.0,-0.20000000000004547
8/10/05,8/12/05,3,1704.4,1704.2,-0.20000000000004547
11/23/05,11/26/05,4,1705.2,1705.0,-0.20000000000004547
12/20/05,12/22/05,3,1705.4,1705.2,-0.20000000000004547
1/15/06,1/17/06,3,1705.6,1705.4,-0.1999999999998181
1/18/06,1/19/06,2,1705.6,1705.4,-0.1999999999998181
4/15/06,4/17/06,3,1706.2,1706.0,-0.20000000000004547
5/25/06,5/26/06,2,1706.2,1706.0,-0.20000000000004547
2/21/07,2/22/07,2,1706.4,1706.0,-0.40000000000009095
4/5/07,4/6/07,2,1711.0,1709.0,-2.0
