Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
3/22/00,3/25/00,4,2078.2,2077.8,-0.3999999999996362
9/29/00,9/30/00,2,2053.0,2052.0,-1.0
2/14/01,2/15/01,2,2072.6,2072.4,-0.1999999999998181
11/13/01,11/14/01,2,2066.0,2065.8,-0.1999999999998181
12/20/01,12/21/01,2,2067.0,2066.8,-0.1999999999998181
2/24/02,2/26/02,3,2065.2,2065.0,-0.1999999999998181
3/2/02,3/5/02,4,2065.2,2064.6,-0.599999999999909
3/7/02,3/9/02,3,2064.8,2064.6,-0.20000000000027285
3/21/02,3/24/02,4,2064.8,2064.0,-0.8000000000001819
9/28/02,9/29/02,2,2037.2,2037.0,-0.20000000000004547
10/9/02,10/11/02,3,2037.6,2037.4,-0.1999999999998181
10/31/02,11/1/02,2,2038.2,2037.8,-0.40000000000009095
2/13/03,2/15/03,3,2044.4,2044.2,-0.20000000000004547
9/22/03,9/23/03,2,2074.6,2074.4,-0.1999999999998181
10/8/04,10/9/04,2,2074.4,2074.2,-0.20000000000027285
11/5/04,11/6/04,2,2074.8,2074.6,-0.20000000000027285
12/12/04,12/13/04,2,2076.6,2076.4,-0.1999999999998181
1/30/06,1/31/06,2,2133.8,2133.6,-0.20000000000027285
3/9/06,3/10/06,2,2133.8,2133.6,-0.20000000000027285
8/3/06,8/5/06,3,2115.2,2115.0,-0.1999999999998181
8/16/06,8/17/06,2,2117.0,2116.8,-0.1999999999998181
9/20/07,9/22/07,3,2100.8,2100.4,-0.40000000000009095
5/31/08,6/3/08,4,2149.4,2149.2,-0.20000000000027285
9/2/08,9/3/08,2,2144.0,2143.8,-0.1999999999998181
5/19/09,5/21/09,3,2150.4,2150.2,-0.20000000000027285
11/17/11,11/18/11,2,2119.8,2119.6,-0.20000000000027285
3/21/12,3/24/12,4,2122.4,2122.2,-0.20000000000027285
9/5/12,9/7/12,3,2103.2,2102.6,-0.599999999999909
1/10/13,1/11/13,2,2093.8,2093.6,-0.20000000000027285
1/16/13,1/19/13,4,2093.8,2093.6,-0.20000000000027285
2/24/13,2/27/13,4,2100.4,2100.2,-0.20000000000027285
5/2/13,5/3/13,2,2109.8,2109.6,-0.20000000000027285
10/3/13,10/4/13,2,2098.8,2098.6,-0.20000000000027285
10/27/13,10/28/13,2,2098.8,2098.6,-0.20000000000027285
10/30/13,10/31/13,2,2098.8,2098.6,-0.20000000000027285
1/31/14,2/1/14,2,2101.6,2101.4,-0.1999999999998181
4/15/15,4/16/15,2,2103.4,2103.2,-0.20000000000027285
10/14/15,10/16/15,3,2089.4,2089.2,-0.20000000000027285
10/23/15,10/25/15,3,2089.6,2089.4,-0.1999999999998181
12/6/15,12/7/15,2,2093.2,2093.0,-0.1999999999998181
12/21/17,12/22/17,2,2112.0,2111.8,-0.1999999999998181
3/13/18,3/14/18,2,2113.2,2113.0,-0.1999999999998181
3/15/18,3/16/18,2,2113.2,2113.0,-0.1999999999998181
10/4/18,10/7/18,4,2089.4,2089.2,-0.20000000000027285
12/6/18,12/7/18,2,2090.8,2090.6,-0.20000000000027285
12/8/18,12/10/18,3,2090.8,2090.6,-0.20000000000027285
4/26/20,4/28/20,3,2150.2,2150.0,-0.1999999999998181
5/1/20,5/2/20,2,2150.2,2150.0,-0.1999999999998181
