Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
1998,10,0.273972602739726,10.0,0.0,-0.00016575782214452422,1.0018137802346694e-07,-0.11111111111111113,1.3877787807814457e-17,-0.09000000000014552
1999,12,0.3287671232876712,10.0,0.0,-0.00016585813281955764,6.365956586258421e-08,-0.11111111111111115,1.3877787807814457e-17,-0.13000000000010914
2000,7,0.2,10.428571428571429,1.0497813183356477,-0.00018969766841132603,5.805190325492275e-05,-0.11904761904761904,0.019440394783993478,-0.17000000000007276
2001,6,0.1643835616438356,10.0,0.0,-0.0001661037696666376,4.1132279164289644e-08,-0.11111111111111112,1.3877787807814457e-17,-0.17999999999938154
2002,7,0.19726027397260273,10.285714285714286,0.6998542122237652,-0.00019002095423970285,5.814513672166819e-05,-0.12121212121212123,0.02474232063417352,-0.18000000000029104
2003,4,0.11506849315068493,10.5,0.8660254037844386,-0.0002079520924432218,7.200476215038519e-05,-0.12878787878787878,0.03061705972975289,-0.21000000000003638
2004,2,0.04657534246575343,8.5,1.5,-0.00016640319609326996,1.3845011739184996e-08,-0.1388888888888889,0.027777777777777776,-0.21000000000003638
2005,4,0.1095890410958904,10.0,0.0,-0.0001659613367237501,3.0794194906356825e-08,-0.1111111111111111,0.0,-0.12000000000080036
2006,4,0.1095890410958904,10.0,0.0,-0.00016603022436363738,3.375575531025573e-08,-0.1111111111111111,0.0,-0.18000000000029104
2007,5,0.136986301369863,10.0,0.0,-0.00016600266519152868,3.897132039999317e-08,-0.11111111111111112,1.3877787807814457e-17,-0.17000000000007276
2008,3,0.0821917808219178,10.0,0.0,-0.00016606698136653822,1.3001227707643187e-08,-0.1111111111111111,0.0,-0.11999999999989086
2009,8,0.2273972602739726,10.375,0.9921567416492215,-0.00018659819702347734,5.500042359189136e-05,-0.11805555555555558,0.018373272993504098,-0.17999999999938154
2010,7,0.1863013698630137,9.714285714285714,2.185294077254051,-0.0001896346903891287,5.805510134941698e-05,-0.1388888888888889,0.049244736690439904,-0.22000000000025466
2011,7,0.1863013698630137,9.714285714285714,0.6998542122237652,-0.00018951294694549597,5.8149854843168984e-05,-0.13151927437641725,0.038615388584867114,-0.3400000000001455
2012,10,0.273972602739726,10.0,0.0,-0.00018253134139753827,4.9787992228699306e-05,-0.12222222222222223,0.03333333333333333,-0.32000000000061846
2013,7,0.18356164383561643,9.571428571428571,1.498298354528788,-0.0001898867725521015,5.80872023916181e-05,-0.1365079365079365,0.040155906795788954,-0.2600000000002183
2014,5,0.11506849315068493,8.4,1.9595917942265424,-0.0001658649859014762,0.0,-0.14666666666666667,0.0435464843161454,-0.07999999999992724
2015,12,0.3287671232876712,10.0,0.0,-0.0001796641853907277,4.588281103134189e-05,-0.1203703703703704,0.030709488799587036,-0.28000000000065484
2016,10,0.27671232876712326,10.1,0.3,-0.00018248453352731243,4.969350269990463e-05,-0.12000000000000002,0.026666666666666672,-0.2600000000002183
2017,9,0.2356164383561644,9.555555555555555,1.257078722109418,-0.0001658650832561819,1.2707874046351277e-07,-0.12098765432098767,0.02793508271354262,-0.27999999999974534
2018,12,0.3287671232876712,10.0,0.0,-0.00016582375634960467,6.687426811916049e-08,-0.11111111111111115,1.3877787807814457e-17,-0.1000000000003638
2019,8,0.22465753424657534,10.25,0.6614378277661477,-0.00018655000788084507,5.4831335647208694e-05,-0.11994949494949497,0.023384165628096133,-0.23999999999978172
2020,8,0.23013698630136986,10.5,1.3228756555322954,-0.00020737251172035572,0.0001097249769936244,-0.1260683760683761,0.03957320337062422,-0.31999999999970896
