Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
5/26/97,5/27/97,2,8133.8,8133.6,-0.1999999999998181
7/1/98,7/25/98,2,8137.0,8135.6,-1.3999999999996362
8/1/98,8/31/98,2,8137.0,8129.4,-7.600000000000364
10/11/98,10/12/98,2,8124.6,8124.4,-0.2000000000007276
10/19/98,10/22/98,4,8124.6,8124.4,-0.2000000000007276
10/23/98,10/25/98,3,8124.6,8124.4,-0.2000000000007276
1/18/99,1/20/99,3,8132.4,8132.0,-0.3999999999996362
2/1/99,2/2/99,2,8133.0,8132.8,-0.1999999999998181
6/17/99,6/20/99,4,8135.0,8134.8,-0.1999999999998181
6/23/99,6/25/99,3,8136.6,8136.4,-0.2000000000007276
6/28/99,6/29/99,2,8137.0,8136.8,-0.1999999999998181
7/3/99,7/6/99,4,8137.8,8137.6,-0.1999999999998181
5/27/01,5/28/01,2,8137.6,8137.4,-0.2000000000007276
6/3/01,6/5/01,3,8137.6,8137.4,-0.2000000000007276
10/18/01,10/21/01,4,8092.8,8092.6,-0.1999999999998181
6/2/03,6/3/03,2,8137.8,8137.6,-0.1999999999998181
11/5/04,11/7/04,3,8103.6,8103.4,-0.2000000000007276
6/22/05,6/24/05,3,8138.0,8137.8,-0.1999999999998181
6/25/05,6/26/05,2,8138.0,8137.8,-0.1999999999998181
7/2/05,7/4/05,3,8138.2,8138.0,-0.1999999999998181
11/12/05,11/15/05,4,8113.6,8113.2,-0.4000000000005457
5/28/06,5/29/06,2,8137.8,8137.6,-0.1999999999998181
5/7/09,5/10/09,4,8103.8,8103.6,-0.1999999999998181
6/16/09,6/17/09,2,8137.2,8137.0,-0.1999999999998181
6/18/09,6/19/09,2,8137.2,8137.0,-0.1999999999998181
11/25/09,11/26/09,2,8097.8,8097.6,-0.1999999999998181
12/7/09,12/8/09,2,8098.6,8098.4,-0.2000000000007276
2/12/10,2/13/10,2,8103.2,8103.0,-0.1999999999998181
3/20/10,3/21/10,2,8105.2,8105.0,-0.1999999999998181
4/14/10,4/15/10,2,8106.6,8106.4,-0.2000000000007276
5/31/11,6/2/11,3,8086.0,8085.6,-0.3999999999996362
7/8/11,7/11/11,4,8136.6,8134.6,-2.0
7/13/11,7/15/11,3,8136.4,8135.4,-1.0
7/18/11,7/21/11,4,8137.0,8136.4,-0.6000000000003638
10/17/11,10/18/11,2,8118.6,8118.4,-0.2000000000007276
11/26/11,11/27/11,2,8112.8,8112.6,-0.1999999999998181
11/30/11,12/1/11,2,8113.4,8113.2,-0.1999999999998181
12/2/11,12/4/11,3,8113.6,8113.4,-0.2000000000007276
12/17/11,12/18/11,2,8115.0,8114.6,-0.3999999999996362
12/20/11,12/22/11,3,8115.4,8115.2,-0.1999999999998181
2/20/12,2/21/12,2,8119.8,8119.6,-0.1999999999998181
3/9/12,3/12/12,4,8121.0,8120.8,-0.1999999999998181
3/20/12,3/21/12,2,8121.6,8121.4,-0.2000000000007276
4/4/12,4/5/12,2,8123.0,8122.8,-0.1999999999998181
4/11/12,4/12/12,2,8124.0,8123.8,-0.1999999999998181
5/30/13,6/2/13,4,8118.2,8117.6,-0.5999999999994543
12/3/13,12/4/13,2,8111.2,8111.0,-0.1999999999998181
12/5/13,12/6/13,2,8111.4,8111.2,-0.1999999999998181
12/23/13,12/24/13,2,8113.6,8113.4,-0.2000000000007276
12/25/13,12/26/13,2,8113.8,8113.6,-0.1999999999998181
1/13/14,1/14/14,2,8115.6,8115.4,-0.2000000000007276
1/17/14,1/18/14,2,8115.8,8115.6,-0.1999999999998181
1/26/14,1/27/14,2,8116.4,8116.2,-0.1999999999998181
1/28/14,1/29/14,2,8116.8,8116.6,-0.1999999999998181
2/9/14,2/10/14,2,8117.8,8117.6,-0.1999999999998181
2/12/14,2/13/14,2,8118.0,8117.8,-0.1999999999998181
2/28/14,3/1/14,2,8119.2,8119.0,-0.1999999999998181
3/17/14,3/19/14,3,8120.2,8120.0,-0.1999999999998181
3/20/14,3/22/14,3,8120.4,8120.2,-0.1999999999998181
3/24/14,3/25/14,2,8120.8,8120.4,-0.4000000000005457
4/6/14,4/7/14,2,8121.4,8121.2,-0.1999999999998181
8/8/14,8/10/14,3,8097.6,8097.0,-0.6000000000003638
8/12/14,8/15/14,4,8097.4,8096.8,-0.5999999999994543
10/29/14,10/30/14,2,8116.6,8116.4,-0.2000000000007276
11/20/14,11/21/14,2,8120.2,8120.0,-0.1999999999998181
11/23/14,11/24/14,2,8120.6,8120.4,-0.2000000000007276
12/7/14,12/8/14,2,8122.4,8122.2,-0.1999999999998181
12/13/14,12/14/14,2,8123.2,8123.0,-0.1999999999998181
12/16/14,12/17/14,2,8123.4,8123.2,-0.1999999999998181
