Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
1997,2,0.2876712328767123,52.5,41.5,-0.0007657792028631085,0.0006539031271315172,-0.1231827956989672,0.019182795698879894,-13.239999999999782
1998,1,0.23013698630136986,84.0,0.0,-0.0013604143040912519,0.0,-0.1527710843373529,0.0,-12.680000000000291
1999,2,0.18082191780821918,33.0,23.0,-0.00044836464637758647,0.00041074556856087266,-0.09226262626264846,0.05337373737371916,-8.010000000000218
2000,1,0.3287671232876712,120.0,0.0,-0.0019945610678837452,0.0,-0.15630252100840641,0.0,-18.600000000000364
2001,1,0.11232876712328767,41.0,0.0,-0.0007092130096060898,0.0,-0.16525000000001455,0.0,-6.610000000000582
2002,1,0.336986301369863,123.0,0.0,-0.0020133391778184365,0.0,-0.1536065573770474,0.0,-18.73999999999978
2003,1,0.09315068493150686,34.0,0.0,-0.00040699734753716916,0.0,-0.1148484848485113,0.0,-3.790000000000873
2004,1,0.26301369863013696,96.0,0.0,-0.0018276182723216514,0.0,-0.17936842105264078,0.0,-17.040000000000873
2005,1,0.2602739726027397,95.0,0.0,-0.0015539640561359166,0.0,-0.1541489361702298,0.0,-14.4900000000016
2006,2,0.27123287671232876,49.5,32.5,-0.0007036214633890408,0.0005395472761193922,-0.11935570987650773,0.02373070987658049,-11.590000000000146
2007,1,0.3095890410958904,113.0,0.0,-0.0015597312759889383,0.0,-0.12991071428572404,0.0,-14.550000000001091
2008,2,0.3698630136986301,67.5,16.5,-0.0012927946002870825,0.00022135605984837617,-0.18486024096385587,0.014739759036135391,-14.1200000000008
2009,1,0.3013698630136986,110.0,0.0,-0.0019068648205414972,0.0,-0.16321100917431994,0.0,-17.790000000000873
2010,1,0.2465753424657534,90.0,0.0,-0.0014583715351610745,0.0,-0.1528089887640286,0.0,-13.599999999998545
2011,2,0.3452054794520548,63.0,35.0,-0.0014483165529412425,0.000708345894013006,-0.23130393279876216,0.0238812523864015,-20.11999999999898
2012,1,0.2328767123287671,85.0,0.0,-0.0013892378087402481,0.0,-0.15404761904760345,0.0,-12.93999999999869
2013,1,0.2054794520547945,75.0,0.0,-0.0008553365164300106,0.0,-0.10770270270269386,0.0,-7.969999999999345
2014,3,0.2191780821917808,26.666666666666668,19.39644870130154,-0.0003515939009754328,0.0002997749217445097,-0.12013836477988153,0.021333837658681867,-7.229999999999563
2015,2,0.27123287671232876,49.5,36.5,-0.0009499789622147899,0.000761338140769735,-0.16721568627451378,0.020549019607828914,-15.959999999999127
2016,1,0.2493150684931507,91.0,0.0,-0.0014917673958202472,0.0,-0.15455555555555395,0.0,-13.909999999999854
2017,2,0.20273972602739726,37.0,21.0,-0.0006476773312774086,0.000526548885816186,-0.13371929824565437,0.058385964912253126,-10.950000000000728
2018,1,0.2684931506849315,98.0,0.0,-0.001679635095250833,0.0,-0.16134020618556327,0.0,-15.649999999999636
2019,2,0.2356164383561644,43.0,24.0,-0.0010175538459922468,0.0003890561488722311,-0.2618939393939418,0.06310606060607843,-13.119999999998981
2020,1,0.1863013698630137,68.0,0.0,-0.0012035927565598858,0.0,-0.1674626865671544,0.0,-11.219999999999345
